,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,idf
17,4556155,431824235,431824974,1.0,70442.0,40990.0,11.0,70.0,3.0,7.0,1.0,8249.0,0.0,0.0,76.0,8754.0,70280.0,42240.0,114.0,10.0,143.0,89.0,535.0,B,10.15026065419601
18,292885,9107518,11769431,1.0,1562.0,1015.0,1.0,0.0,0.0,0.0,0.0,1556.0,0.0,0.0,2.0,209.0,1562.0,1397.0,0.0,0.0,0.0,1.0,20.0,Stub,15.605581769553712
19,52309192,750120681,750122240,1.0,3068.0,1499.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,336.0,3064.0,823.0,9.0,0.0,9.0,10.0,0.0,Stub,15.605581769553712
20,321651,366902041,367112127,1.0,12644.0,7477.0,3.0,1.0,2.0,0.0,0.0,6966.0,0.0,0.0,28.0,1715.0,12643.0,10264.0,19.0,8.0,16.0,11.0,71.0,C,14.912434588993769
21,9387926,106621462,107590507,1.0,1630.0,1163.0,0.0,0.0,0.0,0.0,0.0,1604.0,0.0,0.0,4.0,246.0,1614.0,1606.0,0.0,0.0,0.0,1.0,0.0,Stub,13.6596716204984
22,2239010,194670037,194652028,0.0,13114.0,8636.0,2.0,0.0,1.0,0.0,1.0,5241.0,0.0,0.0,23.0,1892.0,12964.0,11510.0,6.0,8.0,4.0,5.0,66.0,B,9.205324324244891
23,66443,570675925,569903887,0.0,11795.0,6821.0,4.0,10.0,0.0,0.0,0.0,3004.0,0.0,0.0,10.0,1398.0,11742.0,7394.0,16.0,6.0,16.0,15.0,92.0,C,11.151234473300203
24,56139,64426518,64644047,1.0,14333.0,8139.0,5.0,0.0,1.0,0.0,0.0,14311.0,0.0,0.0,9.0,1746.0,14313.0,9388.0,19.0,7.0,0.0,27.0,164.0,B,10.990461252712452
25,1105972,112885103,112889458,1.0,16325.0,11188.0,12.0,0.0,0.0,0.0,0.0,16298.0,0.0,0.0,43.0,2291.0,16320.0,13244.0,2.0,6.0,0.0,5.0,124.0,B,9.562948935871333
26,464523,220546424,220897612,1.0,5890.0,3751.0,4.0,0.0,1.0,0.0,0.0,5787.0,0.0,0.0,18.0,867.0,5819.0,5212.0,3.0,5.0,0.0,3.0,61.0,Start,15.605581769553712
27,25,19691961,19895860,1.0,55477.0,34632.0,4.0,2.0,0.0,0.0,0.0,55409.0,0.0,0.0,130.0,7434.0,55459.0,48015.0,100.0,16.0,0.0,6.0,176.0,B,12.772368425497495
28,3354802,133765880,175247286,1.0,22008.0,12881.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2729.0,21989.0,17057.0,31.0,9.0,27.0,16.0,70.0,B,12.0502337080643
29,50715,116608421,177589541,1.0,39417.0,24382.0,5.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,72.0,5428.0,39350.0,30910.0,43.0,9.0,8.0,30.0,275.0,B,7.234571088315556
30,3133628,323613718,323664605,1.0,3480.0,2153.0,1.0,6.0,6.0,0.0,0.0,3472.0,0.0,1.0,5.0,519.0,3480.0,2136.0,5.0,3.0,0.0,18.0,14.0,Start,15.605581769553712
31,20311,177195888,144822733,0.0,23007.0,15030.0,2.0,0.0,0.0,0.0,0.0,20363.0,0.0,0.0,42.0,3028.0,22933.0,19803.0,17.0,34.0,5.0,7.0,258.0,B,14.912434588993769
32,782741,21500437,21463427,0.0,28150.0,17887.0,2.0,0.0,0.0,0.0,0.0,28034.0,0.0,0.0,77.0,4197.0,28034.0,25224.0,33.0,4.0,0.0,1.0,35.0,B,12.470087553624564
33,251388,210392186,210401141,1.0,27891.0,16616.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,3.0,43.0,3467.0,27679.0,19387.0,31.0,7.0,32.0,44.0,229.0,C,15.605581769553712
34,2889845,540032792,527106656,0.0,4855.0,3224.0,2.0,0.0,1.0,0.0,0.0,2735.0,0.0,0.0,19.0,722.0,4855.0,4242.0,2.0,3.0,3.0,6.0,36.0,Start,14.912434588993769
35,4121209,542017295,513925544,0.0,3753.0,2416.0,4.0,0.0,2.0,0.0,1.0,2353.0,0.0,0.0,6.0,507.0,3712.0,2973.0,1.0,4.0,2.0,9.0,30.0,Start,8.816610026561543
36,46596148,660589071,660657591,1.0,3330.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,419.0,3288.0,2162.0,4.0,5.0,6.0,6.0,6.0,Start,14.912434588993769
37,488919,176752764,132370094,0.0,24793.0,15990.0,1.0,14.0,2.0,0.0,0.0,9654.0,0.0,5.0,54.0,3676.0,24738.0,20045.0,12.0,7.0,22.0,24.0,124.0,C,10.700306991115283
38,1576053,116111811,88475968,0.0,15120.0,8809.0,4.0,0.0,0.0,0.0,1.0,1049.0,0.0,0.0,20.0,2045.0,15103.0,11308.0,24.0,6.0,12.0,1.0,169.0,B,15.605581769553712
39,2570856,175893700,176766811,1.0,10643.0,6435.0,5.0,0.0,0.0,0.0,0.0,10576.0,0.0,0.0,14.0,1320.0,10604.0,9324.0,1.0,5.0,0.0,2.0,184.0,B,10.753551505634096
40,6760,879541555,905536824,1.0,42994.0,24164.0,6.0,66.0,0.0,0.0,0.0,1228.0,0.0,0.0,45.0,5127.0,42882.0,18646.0,49.0,12.0,93.0,82.0,131.0,GA,10.685600843725588
41,681572,714109722,744676273,1.0,24712.0,15748.0,1.0,0.0,0.0,0.0,0.0,16413.0,0.0,0.0,38.0,3620.0,24614.0,22700.0,22.0,13.0,11.0,3.0,25.0,C,12.022062831097603
42,18977487,347309774,471039965,1.0,11744.0,6999.0,2.0,12.0,1.0,0.0,1.0,1142.0,0.0,0.0,23.0,1494.0,11743.0,7803.0,19.0,6.0,16.0,19.0,66.0,C,13.6596716204984
43,22212156,289449190,281325140,0.0,68934.0,41466.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,101.0,9071.0,68835.0,60941.0,93.0,23.0,128.0,31.0,530.0,B,7.931428848272038
44,1791390,176832014,172413164,0.0,4468.0,2840.0,10.0,0.0,0.0,0.0,1.0,4452.0,0.0,0.0,6.0,611.0,4468.0,3382.0,1.0,6.0,1.0,12.0,55.0,Start,15.605581769553712
45,27937488,78461723,89302307,1.0,18372.0,12313.0,3.0,0.0,0.0,0.0,0.0,18149.0,0.0,0.0,28.0,2520.0,18195.0,16363.0,7.0,7.0,0.0,3.0,178.0,B,8.465921433588793
46,42010769,596536842,596546885,1.0,5131.0,3207.0,2.0,0.0,0.0,0.0,1.0,3723.0,0.0,0.0,4.0,648.0,5131.0,4146.0,9.0,7.0,4.0,9.0,8.0,Start,14.912434588993769
47,37539469,523909953,524707370,1.0,6290.0,4373.0,2.0,0.0,0.0,0.0,0.0,6150.0,0.0,1.0,17.0,1069.0,6186.0,6052.0,0.0,9.0,0.0,7.0,4.0,Start,15.605581769553712
48,16635,589480321,590463256,1.0,162305.0,96120.0,10.0,415.0,6.0,0.0,1.0,0.0,0.0,0.0,224.0,20628.0,161092.0,88942.0,112.0,18.0,303.0,459.0,680.0,B,9.491899589721482
49,2668699,23905970,23484157,0.0,372.0,253.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,56.0,372.0,324.0,0.0,0.0,0.0,1.0,8.0,Stub,12.0502337080643
50,30240300,405052849,405053051,1.0,1148.0,540.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,105.0,1127.0,462.0,3.0,3.0,4.0,10.0,3.0,Start,15.605581769553712
51,8691,62534200,62533819,0.0,8767.0,5156.0,2.0,0.0,0.0,0.0,0.0,8746.0,0.0,0.0,16.0,1125.0,8746.0,7540.0,8.0,6.0,0.0,2.0,107.0,B,8.282411051610243
52,23346,177238592,143921964,0.0,4818.0,3130.0,1.0,0.0,0.0,0.0,0.0,4792.0,0.0,0.0,20.0,655.0,4808.0,4198.0,3.0,4.0,0.0,3.0,62.0,Start,12.109074208087232
53,6883009,622554532,620486403,0.0,24630.0,13388.0,5.0,38.0,0.0,0.0,0.0,19567.0,0.0,0.0,19.0,2836.0,24609.0,11697.0,37.0,6.0,64.0,44.0,95.0,GA,14.21928740843382
54,944153,88851794,88862234,1.0,4353.0,2173.0,5.0,0.0,0.0,5.0,0.0,4346.0,0.0,0.0,3.0,404.0,4350.0,1980.0,23.0,4.0,0.0,4.0,36.0,Start,13.302996676559667
55,230390,56154089,56357793,1.0,5828.0,3924.0,3.0,0.0,0.0,0.0,0.0,5811.0,0.0,0.0,13.0,886.0,5827.0,5489.0,0.0,3.0,0.0,3.0,34.0,Start,7.303812006436547
56,39353023,284916465,284943285,1.0,25033.0,13035.0,3.0,5.0,0.0,0.0,0.0,7427.0,0.0,0.0,19.0,2638.0,25015.0,15475.0,55.0,10.0,59.0,84.0,268.0,GA,13.996143857119613
57,2734477,176755137,173001964,0.0,8515.0,5340.0,4.0,0.0,7.0,0.0,1.0,8515.0,0.0,0.0,18.0,1123.0,8515.0,6487.0,9.0,3.0,0.0,13.0,62.0,B,13.040632412092176
58,49392,56700146,63264817,1.0,47610.0,30215.0,6.0,0.0,1.0,0.0,0.0,47498.0,0.0,0.0,97.0,6651.0,47526.0,43004.0,39.0,10.0,0.0,6.0,188.0,B,12.171594565068569
59,16635,590463256,589480321,0.0,162504.0,96258.0,10.0,415.0,6.0,0.0,1.0,0.0,0.0,0.0,225.0,20659.0,161291.0,88989.0,112.0,18.0,303.0,458.0,680.0,B,9.491899589721482
60,25272483,353240380,353274477,1.0,7356.0,4777.0,3.0,0.0,0.0,0.0,0.0,7334.0,0.0,0.0,20.0,1158.0,7356.0,7077.0,5.0,3.0,0.0,1.0,13.0,Start,14.506969480885603
61,681572,744676273,714109722,0.0,25308.0,16068.0,1.0,0.0,0.0,0.0,0.0,17022.0,0.0,0.0,40.0,3701.0,25212.0,23215.0,23.0,13.0,11.0,2.0,26.0,B,12.022062831097603
62,564375,399576222,399594326,1.0,52566.0,34606.0,6.0,0.0,45.0,0.0,0.0,12309.0,0.0,4.0,96.0,7755.0,52495.0,46583.0,13.0,9.0,76.0,56.0,147.0,C,11.31512232840532
63,464523,220897612,220546424,0.0,5905.0,3759.0,4.0,0.0,1.0,0.0,0.0,5802.0,0.0,0.0,18.0,869.0,5834.0,5212.0,3.0,5.0,0.0,3.0,61.0,Start,15.605581769553712
64,36699594,514099293,515247157,1.0,5282.0,3466.0,3.0,0.0,0.0,0.0,0.0,5170.0,0.0,0.0,4.0,825.0,5170.0,4975.0,0.0,1.0,0.0,4.0,12.0,Start,13.526140227873876
65,140281,466838883,470825232,1.0,31596.0,19342.0,5.0,22.0,1.0,0.0,0.0,18222.0,0.0,0.0,53.0,4098.0,31558.0,24473.0,18.0,7.0,17.0,35.0,197.0,B,7.909823778998952
66,1055502,210000401,209945604,0.0,7444.0,4439.0,2.0,0.0,0.0,0.0,1.0,5838.0,0.0,0.0,5.0,940.0,7424.0,4621.0,4.0,7.0,3.0,8.0,58.0,C,14.506969480885603
67,2683220,32849706,32849591,0.0,2390.0,1642.0,1.0,0.0,0.0,0.0,0.0,2378.0,0.0,0.0,8.0,373.0,2388.0,2223.0,0.0,0.0,0.0,2.0,29.0,Start,15.605581769553712
68,23968131,345983410,336793450,0.0,4494.0,2617.0,1.0,0.0,2.0,0.0,0.0,3474.0,0.0,0.0,11.0,549.0,4494.0,3454.0,7.0,6.0,2.0,4.0,55.0,Start,10.446526470339183
69,547827,177179775,56091152,0.0,7013.0,4422.0,5.0,0.0,0.0,0.0,0.0,6170.0,0.0,0.0,13.0,1045.0,7010.0,6572.0,3.0,6.0,1.0,2.0,27.0,Start,14.912434588993769
70,440930,276146041,276145762,0.0,3096.0,1986.0,3.0,0.0,2.0,0.0,0.0,2840.0,0.0,0.0,13.0,421.0,3056.0,2733.0,2.0,5.0,1.0,7.0,25.0,Start,10.581701248707436
71,2137002,156907019,176756949,1.0,16722.0,10100.0,1.0,0.0,0.0,0.0,0.0,16706.0,0.0,0.0,11.0,2030.0,16718.0,8744.0,4.0,11.0,0.0,2.0,328.0,B,11.635289856001592
72,3606748,360739364,360739506,1.0,8907.0,5053.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1060.0,8876.0,6998.0,11.0,5.0,13.0,14.0,38.0,C,13.302996676559667
73,455212,160705270,160564838,0.0,23025.0,14025.0,1.0,5.0,1.0,0.0,0.0,1422.0,0.0,0.0,55.0,3091.0,23017.0,20255.0,28.0,11.0,41.0,10.0,43.0,B,12.715210011657549
74,42533181,611819750,616872450,1.0,6639.0,3534.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,696.0,6546.0,3884.0,13.0,6.0,13.0,10.0,28.0,C,13.6596716204984
75,21118751,429161803,429162341,1.0,3448.0,2385.0,2.0,0.0,0.0,0.0,0.0,3438.0,0.0,0.0,3.0,485.0,3448.0,3296.0,0.0,3.0,0.0,3.0,18.0,Start,14.21928740843382
76,18271,70569270,73485669,1.0,11891.0,7677.0,2.0,0.0,0.0,0.0,0.0,11810.0,0.0,0.0,19.0,1524.0,11812.0,9502.0,5.0,3.0,0.0,2.0,164.0,B,8.672158743822997
77,140376,12280240,11686405,0.0,28765.0,18732.0,3.0,0.0,0.0,0.0,0.0,28705.0,0.0,0.0,66.0,4091.0,28741.0,22218.0,20.0,15.0,0.0,6.0,113.0,B,15.605581769553712
78,13642409,163272207,177234807,1.0,12749.0,7214.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1465.0,12662.0,11487.0,6.0,7.0,24.0,4.0,40.0,B,14.21928740843382
79,41711636,519318592,519317869,0.0,738.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,105.0,738.0,624.0,1.0,2.0,2.0,3.0,0.0,Stub,13.526140227873876
80,50337,79727390,176837928,1.0,8515.0,5030.0,3.0,2.0,1.0,4.0,0.0,5968.0,0.0,0.0,14.0,1098.0,8452.0,6484.0,8.0,5.0,3.0,5.0,93.0,B,8.957893395990384
81,6760,905536824,879541555,0.0,43791.0,24541.0,6.0,73.0,0.0,0.0,0.0,1228.0,0.0,0.0,45.0,5239.0,43689.0,17239.0,51.0,12.0,95.0,93.0,124.0,GA,10.685600843725588
82,655311,27417182,32455876,1.0,21063.0,13748.0,2.0,0.0,0.0,0.0,0.0,20993.0,0.0,0.0,65.0,3013.0,21043.0,19506.0,13.0,15.0,0.0,1.0,124.0,B,15.605581769553712
83,231623,363173714,360663768,0.0,75296.0,45773.0,4.0,23.0,5.0,15.0,2.0,34142.0,0.0,0.0,118.0,9916.0,74535.0,54251.0,46.0,16.0,48.0,62.0,824.0,B,13.302996676559667
84,58131205,862357774,866804918,1.0,11259.0,5173.0,0.0,36.0,0.0,0.0,1.0,16.0,0.0,0.0,9.0,1035.0,11251.0,2113.0,43.0,3.0,38.0,45.0,31.0,C,14.912434588993769
85,35154265,661199406,557502331,0.0,3513.0,2010.0,0.0,2.0,0.0,0.0,1.0,1980.0,0.0,0.0,3.0,442.0,3497.0,2309.0,4.0,6.0,4.0,7.0,20.0,Start,13.6596716204984
86,142273,244287819,244476418,1.0,21233.0,12245.0,6.0,4.0,0.0,0.0,0.0,2971.0,0.0,0.0,19.0,2708.0,21112.0,16138.0,30.0,9.0,33.0,15.0,142.0,B,8.32764319660805
87,3477886,265259276,265066574,0.0,24319.0,15143.0,4.0,0.0,0.0,0.0,0.0,10249.0,0.0,0.0,22.0,3189.0,24308.0,22172.0,28.0,7.0,16.0,3.0,21.0,C,15.605581769553712
88,28368,76822815,82332535,1.0,35186.0,22347.0,6.0,0.0,0.0,0.0,0.0,35092.0,0.0,0.0,87.0,5192.0,35106.0,31007.0,34.0,13.0,0.0,11.0,243.0,B,10.225684416013252
89,1522466,60892274,47606829,0.0,2437.0,1542.0,1.0,0.0,0.0,0.0,0.0,2433.0,0.0,0.0,7.0,367.0,2437.0,2148.0,3.0,2.0,0.0,0.0,19.0,Start,15.605581769553712
90,2443674,180835980,180828014,0.0,4474.0,2613.0,2.0,0.0,0.0,0.0,1.0,4402.0,0.0,0.0,7.0,509.0,4418.0,3202.0,5.0,5.0,0.0,4.0,25.0,Start,10.080128830421929
91,21952213,299284068,299220512,0.0,6482.0,4115.0,2.0,0.0,0.0,0.0,0.0,5612.0,0.0,0.0,3.0,727.0,6460.0,5476.0,4.0,5.0,2.0,3.0,99.0,B,9.654939216965984
92,399908,198772690,198751603,0.0,31630.0,19771.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,4183.0,31594.0,26333.0,29.0,6.0,37.0,15.0,211.0,B,13.996143857119613
93,31464615,427758538,427759410,1.0,5819.0,3752.0,2.0,0.0,0.0,0.0,0.0,4627.0,0.0,0.0,3.0,710.0,5796.0,5517.0,2.0,6.0,5.0,3.0,13.0,C,9.654939216965984
94,1576053,88475968,116111811,1.0,10306.0,6481.0,4.0,0.0,0.0,0.0,1.0,10289.0,0.0,0.0,17.0,1444.0,10305.0,7907.0,5.0,6.0,0.0,2.0,150.0,B,15.605581769553712
95,18048,56222139,56222270,1.0,59496.0,40143.0,5.0,0.0,0.0,0.0,0.0,59428.0,0.0,0.0,164.0,8288.0,59456.0,53409.0,28.0,17.0,0.0,12.0,473.0,FA,15.605581769553712
96,58260008,861383967,861212298,0.0,1204.0,770.0,1.0,0.0,0.0,0.0,0.0,1198.0,0.0,0.0,2.0,173.0,1200.0,942.0,1.0,1.0,0.0,4.0,8.0,Stub,14.506969480885603
97,142273,244476418,244287819,0.0,21194.0,12221.0,6.0,4.0,0.0,0.0,0.0,2971.0,0.0,0.0,19.0,2705.0,21073.0,16137.0,30.0,9.0,33.0,15.0,142.0,B,8.32764319660805
98,10519668,122784451,122709518,0.0,25570.0,16751.0,0.0,0.0,0.0,0.0,0.0,8029.0,0.0,0.0,47.0,3706.0,25552.0,24159.0,18.0,8.0,2.0,3.0,34.0,C,13.996143857119613
99,219958,139294160,138721207,0.0,6022.0,3947.0,1.0,0.0,0.0,0.0,0.0,5957.0,0.0,0.0,16.0,876.0,5979.0,5371.0,5.0,4.0,0.0,3.0,42.0,B,9.534844041551224
100,1394863,52801399,52816770,1.0,5448.0,3823.0,3.0,0.0,0.0,0.0,0.0,5431.0,0.0,0.0,17.0,857.0,5448.0,5152.0,0.0,4.0,0.0,2.0,39.0,Start,9.283016529626428
101,30691222,404945779,404945893,1.0,42669.0,27403.0,8.0,3.0,4.0,0.0,0.0,22796.0,0.0,0.0,52.0,6058.0,42618.0,35561.0,21.0,8.0,28.0,15.0,244.0,B,7.683320711200466
102,4695,19065530,19065468,0.0,13915.0,9208.0,4.0,0.0,0.0,0.0,0.0,13876.0,0.0,0.0,30.0,2085.0,13914.0,12771.0,6.0,8.0,0.0,1.0,84.0,B,5.656451859138883
103,18362074,12148533,11536769,0.0,5746.0,3406.0,1.0,0.0,0.0,0.0,0.0,5725.0,0.0,0.0,11.0,761.0,5744.0,4703.0,8.0,7.0,0.0,0.0,59.0,B,10.970852781324076
104,1055502,209945604,210000401,1.0,7430.0,4432.0,2.0,0.0,0.0,0.0,1.0,5824.0,0.0,0.0,5.0,938.0,7410.0,4621.0,4.0,7.0,3.0,8.0,58.0,C,14.506969480885603
105,1866009,481553474,491747326,1.0,31581.0,18963.0,4.0,21.0,0.0,0.0,0.0,15869.0,0.0,0.0,44.0,3917.0,31386.0,22947.0,23.0,13.0,32.0,44.0,246.0,B,8.326262934139093
106,27036,497472180,513854281,1.0,22778.0,14352.0,3.0,5.0,2.0,0.0,0.0,18758.0,0.0,0.0,47.0,3297.0,22605.0,19012.0,11.0,9.0,6.0,19.0,190.0,C,8.62550582899195
107,5042951,79253471,79268730,1.0,69298.0,39041.0,2.0,23.0,3.0,0.0,0.0,69087.0,0.0,0.0,130.0,8460.0,69087.0,48858.0,141.0,11.0,1.0,54.0,368.0,FA,10.67110783642302
108,1524589,85108088,85078797,0.0,8769.0,5241.0,2.0,2.0,0.0,0.0,0.0,5356.0,0.0,0.0,14.0,1155.0,8765.0,7283.0,10.0,5.0,12.0,4.0,44.0,C,15.605581769553712
109,52991,216046213,213219610,0.0,9976.0,6526.0,1.0,0.0,0.0,0.0,0.0,6554.0,0.0,0.0,16.0,1508.0,9947.0,8403.0,5.0,7.0,2.0,7.0,61.0,C,14.506969480885603
110,28334,35214126,35213601,0.0,9220.0,6181.0,4.0,0.0,0.0,0.0,0.0,9182.0,0.0,0.0,22.0,1423.0,9202.0,7669.0,0.0,6.0,0.0,7.0,83.0,B,9.996109974368752
111,40413875,571034823,683594527,1.0,3083.0,1920.0,0.0,0.0,0.0,0.0,0.0,3075.0,0.0,0.0,3.0,426.0,3077.0,2774.0,3.0,0.0,0.0,8.0,13.0,Start,15.605581769553712
112,1394863,52816770,52801399,0.0,5440.0,3820.0,3.0,0.0,0.0,0.0,0.0,5424.0,0.0,0.0,17.0,856.0,5440.0,5152.0,0.0,4.0,0.0,1.0,39.0,Start,9.283016529626428
113,7919892,93156513,92834098,0.0,3423.0,1508.0,3.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,5.0,327.0,3419.0,2082.0,16.0,1.0,17.0,0.0,16.0,Start,11.301516676349545
114,40949151,234881502,234636564,0.0,50150.0,32966.0,3.0,0.0,1.0,0.0,0.0,50062.0,0.0,0.0,103.0,7467.0,50070.0,42405.0,16.0,20.0,0.0,8.0,216.0,B,11.994663856909488
115,620504,152659175,149734154,0.0,18389.0,9864.0,8.0,4.0,0.0,0.0,1.0,18357.0,0.0,0.0,35.0,1960.0,18373.0,12722.0,8.0,8.0,6.0,9.0,229.0,B,9.392975673802194
116,42010769,596546885,596536842,0.0,3796.0,2407.0,2.0,0.0,0.0,0.0,1.0,1591.0,0.0,0.0,3.0,486.0,3796.0,3044.0,5.0,3.0,4.0,7.0,8.0,Start,14.912434588993769
117,52294660,774629171,792864486,1.0,6748.0,4382.0,1.0,3.0,0.0,0.0,1.0,2324.0,0.0,0.0,6.0,873.0,6742.0,4722.0,5.0,5.0,3.0,10.0,16.0,C,14.506969480885603
118,81798,188161698,188128061,0.0,48385.0,31819.0,5.0,0.0,2.0,0.0,0.0,35054.0,0.0,0.0,164.0,7193.0,48276.0,44295.0,28.0,12.0,20.0,21.0,188.0,B,10.505715341729514
119,15476485,187622531,187631201,1.0,489.0,324.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,65.0,489.0,417.0,0.0,5.0,0.0,3.0,2.0,Stub,15.605581769553712
120,540686,212809928,212562020,0.0,15065.0,8947.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,1735.0,14976.0,8570.0,8.0,10.0,0.0,11.0,85.0,C,9.37313375300319
121,10152,51681869,46166555,0.0,23420.0,15555.0,10.0,0.0,0.0,0.0,0.0,21312.0,0.0,0.0,56.0,3421.0,23322.0,21074.0,5.0,8.0,2.0,4.0,191.0,B,7.388413173787643
122,877746,207441611,207581869,1.0,1443.0,939.0,2.0,0.0,0.0,0.0,0.0,1431.0,0.0,0.0,0.0,205.0,1443.0,1215.0,1.0,2.0,0.0,5.0,5.0,Stub,13.207686496755342
123,18048,56222270,56222139,0.0,59488.0,40140.0,5.0,0.0,0.0,0.0,0.0,59420.0,0.0,0.0,164.0,8287.0,59448.0,53409.0,28.0,17.0,0.0,11.0,473.0,FA,15.605581769553712
124,52991,213219610,216046213,1.0,9889.0,6500.0,1.0,0.0,0.0,0.0,0.0,6540.0,0.0,0.0,16.0,1503.0,9860.0,8377.0,4.0,7.0,2.0,7.0,61.0,C,14.506969480885603
