,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,idf
14,4672942,58233226,58629353,1.0,1349.0,796.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,153.0,1339.0,1206.0,1.0,0.0,0.0,1.0,2.0,Stub,12.897531568451504
15,26773927,353304808,353281071,0.0,2930.0,1301.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,273.0,2928.0,1651.0,9.0,1.0,9.0,6.0,9.0,Start,13.996143857119613
16,27303770,747115225,746809665,0.0,4206.0,2081.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,423.0,4200.0,1632.0,12.0,3.0,8.0,25.0,10.0,Start,15.605581769553712
17,53823294,746854934,747150629,1.0,5999.0,2828.0,6.0,11.0,0.0,0.0,1.0,1130.0,0.0,0.0,7.0,578.0,5997.0,1616.0,13.0,6.0,12.0,29.0,26.0,Start,11.994663856909488
18,16787723,454994491,466936468,1.0,3085.0,1720.0,6.0,3.0,0.0,0.0,1.0,3067.0,0.0,0.0,0.0,359.0,3073.0,1153.0,1.0,2.0,0.0,11.0,24.0,Stub,15.605581769553712
19,6154033,66463526,66461327,0.0,299.0,182.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,42.0,299.0,232.0,0.0,0.0,0.0,1.0,4.0,Stub,13.040632412092176
20,4965063,126278073,126335814,1.0,1935.0,1291.0,3.0,0.0,0.0,0.0,0.0,1923.0,0.0,0.0,7.0,280.0,1935.0,1740.0,0.0,3.0,0.0,1.0,12.0,Start,12.897531568451504
21,21380025,268479848,268268367,0.0,626.0,365.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,624.0,147.0,0.0,1.0,1.0,5.0,1.0,Stub,15.605581769553712
22,4138604,785375192,766436134,0.0,2529.0,1591.0,1.0,1.0,1.0,0.0,0.0,2517.0,0.0,0.0,1.0,309.0,2529.0,1701.0,2.0,6.0,1.0,10.0,14.0,Start,13.526140227873876
23,21544677,270834215,270901097,1.0,645.0,433.0,1.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,2.0,91.0,645.0,503.0,1.0,1.0,0.0,4.0,2.0,Stub,15.605581769553712
24,5832770,62105511,62167358,1.0,482.0,345.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,1.0,72.0,482.0,464.0,0.0,0.0,0.0,1.0,0.0,Stub,13.6596716204984
25,3785857,35981477,36137326,1.0,230.0,169.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,37.0,230.0,217.0,0.0,0.0,0.0,1.0,1.0,Stub,15.605581769553712
26,50498595,719552180,720131343,1.0,116.0,84.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,17.0,116.0,81.0,0.0,0.0,0.0,1.0,1.0,Stub,14.912434588993769
27,55906,254640238,259429758,1.0,78249.0,45716.0,5.0,49.0,7.0,15.0,2.0,70872.0,0.0,1.0,92.0,9502.0,77764.0,44493.0,60.0,19.0,60.0,129.0,713.0,C,6.490211635168757
28,5752099,78863358,78863500,1.0,378.0,244.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,3.0,57.0,378.0,301.0,0.0,0.0,0.0,3.0,1.0,Stub,13.302996676559667
29,28324850,770711844,767803983,0.0,1488.0,706.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1488.0,560.0,2.0,2.0,2.0,6.0,10.0,Stub,13.207686496755342
30,23417174,299093003,299093652,1.0,506.0,314.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,53.0,487.0,190.0,0.0,0.0,0.0,2.0,11.0,Stub,15.605581769553712
31,14918546,378371880,369039168,0.0,79728.0,49340.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,10741.0,77407.0,56095.0,35.0,16.0,115.0,64.0,554.0,B,12.204384387891558
32,2956311,30753316,31255231,1.0,332.0,157.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,33.0,323.0,259.0,1.0,1.0,0.0,3.0,2.0,Stub,15.605581769553712
33,9637135,109932309,115170647,1.0,147.0,97.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,24.0,147.0,127.0,0.0,0.0,0.0,1.0,1.0,Stub,13.996143857119613
34,5247578,55261692,55146415,0.0,1639.0,1163.0,2.0,0.0,0.0,0.0,0.0,1629.0,0.0,0.0,7.0,286.0,1635.0,1601.0,0.0,2.0,0.0,0.0,4.0,Start,15.605581769553712
35,53284071,813600991,816271921,1.0,4096.0,2565.0,2.0,4.0,0.0,0.0,0.0,352.0,0.0,0.0,5.0,565.0,4088.0,2190.0,0.0,4.0,4.0,12.0,42.0,Start,15.605581769553712
36,15752183,191398099,191402873,1.0,717.0,478.0,1.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,1.0,103.0,711.0,603.0,0.0,2.0,0.0,3.0,5.0,Stub,15.605581769553712
37,6390730,126431047,126604562,1.0,11159.0,7305.0,3.0,0.0,0.0,0.0,0.0,11082.0,0.0,0.0,29.0,1654.0,11084.0,10295.0,8.0,6.0,0.0,3.0,72.0,B,14.912434588993769
38,25678088,558297613,561088234,1.0,7326.0,3593.0,4.0,7.0,0.0,0.0,1.0,4324.0,0.0,0.0,8.0,789.0,7320.0,3191.0,14.0,4.0,16.0,12.0,12.0,Start,15.605581769553712
39,582727,319999230,320003760,1.0,521.0,325.0,3.0,0.0,1.0,0.0,0.0,521.0,0.0,0.0,3.0,63.0,521.0,366.0,0.0,1.0,0.0,5.0,13.0,Stub,13.6596716204984
40,14825361,786835130,790216467,1.0,7169.0,3725.0,1.0,2.0,0.0,0.0,1.0,1319.0,0.0,0.0,7.0,531.0,7166.0,1326.0,3.0,5.0,3.0,8.0,39.0,Start,11.446698686194042
41,34171726,468030310,468022042,0.0,1393.0,660.0,2.0,0.0,0.0,0.0,1.0,1391.0,0.0,0.0,0.0,116.0,1393.0,344.0,1.0,1.0,0.0,5.0,16.0,Stub,15.605581769553712
42,16408202,754104031,754348942,1.0,3290.0,2067.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,482.0,3287.0,2279.0,1.0,3.0,2.0,23.0,29.0,Start,14.912434588993769
43,21689,304866854,301325407,0.0,44553.0,28374.0,3.0,2.0,4.0,0.0,0.0,29232.0,0.0,0.0,66.0,6359.0,44507.0,36372.0,19.0,10.0,16.0,91.0,241.0,C,8.549406485453302
44,6808937,246032246,213889959,0.0,1565.0,979.0,2.0,0.0,0.0,0.0,0.0,1559.0,0.0,0.0,1.0,231.0,1565.0,1321.0,1.0,2.0,1.0,4.0,13.0,Stub,13.813822300325658
45,147791,364085637,359975269,0.0,15288.0,9459.0,4.0,1.0,0.0,7.0,0.0,738.0,0.0,0.0,33.0,2172.0,15021.0,12009.0,10.0,9.0,9.0,13.0,87.0,C,11.494707905380402
46,29128681,454854190,454876830,1.0,1819.0,875.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,179.0,1786.0,1116.0,4.0,2.0,2.0,8.0,15.0,Stub,13.302996676559667
47,6883009,77323042,77345500,1.0,11869.0,7507.0,2.0,9.0,1.0,0.0,0.0,10940.0,0.0,1.0,21.0,1655.0,11868.0,9536.0,10.0,7.0,3.0,13.0,66.0,C,14.21928740843382
48,1038309,286151144,288121396,1.0,3907.0,2292.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,501.0,3907.0,2665.0,5.0,6.0,4.0,12.0,41.0,Start,12.897531568451504
49,16640332,201598417,201604126,1.0,533.0,297.0,1.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,1.0,65.0,533.0,342.0,1.0,2.0,0.0,5.0,8.0,Stub,13.813822300325658
50,20457913,254738470,257937673,1.0,3714.0,2423.0,1.0,0.0,0.0,0.0,0.0,3129.0,0.0,0.0,11.0,524.0,3714.0,3295.0,1.0,6.0,3.0,3.0,35.0,Start,15.605581769553712
51,21255882,266401375,266548378,1.0,181.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,181.0,125.0,1.0,1.0,1.0,3.0,2.0,Stub,14.912434588993769
52,2017328,795431810,797664099,1.0,3049.0,1809.0,4.0,0.0,0.0,0.0,0.0,3042.0,0.0,0.0,7.0,411.0,3046.0,2443.0,2.0,4.0,7.0,5.0,21.0,Start,13.813822300325658
53,26140646,343141500,343046547,0.0,10520.0,6515.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1448.0,10422.0,9911.0,4.0,4.0,20.0,2.0,1.0,C,14.912434588993769
54,4700456,316737182,316742249,1.0,1582.0,978.0,3.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,194.0,1582.0,1214.0,0.0,1.0,6.0,3.0,21.0,Stub,15.605581769553712
55,6323556,72289916,72199783,0.0,2279.0,1515.0,1.0,0.0,0.0,0.0,0.0,2273.0,0.0,0.0,2.0,344.0,2275.0,2065.0,0.0,1.0,0.0,1.0,5.0,Start,15.605581769553712
56,193177,479213000,480116168,1.0,404.0,241.0,1.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,1.0,52.0,392.0,295.0,0.0,1.0,0.0,4.0,7.0,Stub,12.0502337080643
57,14825361,790216467,786835130,0.0,7148.0,3713.0,1.0,2.0,0.0,0.0,1.0,1307.0,0.0,0.0,7.0,530.0,7145.0,1318.0,3.0,5.0,3.0,7.0,38.0,Start,11.446698686194042
58,20762060,264512829,264513332,1.0,746.0,479.0,0.0,0.0,1.0,0.0,0.0,746.0,0.0,0.0,0.0,77.0,746.0,229.0,0.0,0.0,0.0,6.0,10.0,Stub,15.605581769553712
59,34382622,471443867,471446158,1.0,1135.0,664.0,2.0,0.0,0.0,0.0,1.0,1133.0,0.0,0.0,0.0,131.0,1135.0,352.0,1.0,0.0,0.0,5.0,16.0,Stub,15.605581769553712
60,20457913,257937673,254738470,0.0,2475.0,1759.0,1.0,0.0,1.0,0.0,0.0,2462.0,0.0,0.0,5.0,389.0,2475.0,2299.0,0.0,2.0,0.0,5.0,6.0,Stub,15.605581769553712
61,1713808,244085559,249502935,1.0,2444.0,1733.0,1.0,0.0,0.0,0.0,0.0,2435.0,0.0,0.0,10.0,367.0,2444.0,2141.0,0.0,3.0,0.0,7.0,1.0,Stub,13.526140227873876
62,4168611,40898739,40847072,0.0,7709.0,5022.0,1.0,0.0,0.0,0.0,0.0,7639.0,0.0,0.0,18.0,1109.0,7669.0,7155.0,3.0,7.0,0.0,0.0,61.0,B,14.912434588993769
63,31933725,431680061,431682531,1.0,158.0,91.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,1.0,22.0,158.0,73.0,0.0,0.0,0.0,3.0,2.0,Stub,15.605581769553712
64,31831128,430142100,429991056,0.0,293.0,215.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,52.0,293.0,293.0,0.0,0.0,0.0,0.0,0.0,Stub,13.813822300325658
65,3978892,671915664,670302101,0.0,1608.0,836.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,165.0,1557.0,691.0,2.0,1.0,2.0,5.0,11.0,Stub,15.605581769553712
66,10411691,119644080,119598031,0.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,26.0,21.0,0.0,0.0,0.0,0.0,1.0,Stub,13.996143857119613
67,2826969,136930311,138251228,1.0,1550.0,952.0,2.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,3.0,195.0,1550.0,963.0,1.0,2.0,0.0,3.0,20.0,Stub,11.06228698728371
68,20647902,131590485,133085624,1.0,42333.0,27232.0,2.0,0.0,0.0,0.0,0.0,1491.0,0.0,0.0,82.0,6361.0,42189.0,37730.0,17.0,14.0,3.0,5.0,240.0,FA,8.642391783683475
69,9730172,111060390,111181516,1.0,558.0,371.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,1.0,91.0,558.0,534.0,0.0,0.0,0.0,2.0,0.0,Stub,15.605581769553712
70,53284071,816271921,813600991,0.0,4102.0,2567.0,2.0,4.0,0.0,0.0,0.0,352.0,0.0,0.0,5.0,565.0,4094.0,2190.0,0.0,4.0,4.0,12.0,42.0,Start,15.605581769553712
71,849869,365231359,365232003,1.0,18163.0,11210.0,13.0,0.0,1.0,0.0,0.0,10261.0,0.0,0.0,32.0,2528.0,17938.0,15091.0,10.0,7.0,4.0,10.0,176.0,B,14.21928740843382
72,42430769,786829148,790212876,1.0,4781.0,2599.0,3.0,4.0,0.0,0.0,0.0,2540.0,0.0,0.0,15.0,572.0,4744.0,2812.0,5.0,4.0,8.0,10.0,27.0,Start,13.996143857119613
73,26156821,294235872,294235398,0.0,187.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,187.0,172.0,0.0,0.0,1.0,0.0,1.0,Stub,8.082640851481342
74,4089295,39836762,39833783,0.0,2340.0,1148.0,1.0,0.0,0.0,0.0,0.0,2336.0,0.0,0.0,3.0,254.0,2340.0,1164.0,1.0,1.0,0.0,9.0,11.0,Stub,13.6596716204984
75,23441288,299462282,299563956,1.0,321.0,219.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,1.0,55.0,321.0,265.0,0.0,0.0,0.0,2.0,0.0,Stub,15.605581769553712
76,3933926,37981753,37869585,0.0,1865.0,1263.0,0.0,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,3.0,293.0,1865.0,1833.0,1.0,1.0,0.0,0.0,2.0,Start,14.912434588993769
77,52970651,782601227,761751155,0.0,483.0,284.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,483.0,174.0,0.0,1.0,1.0,4.0,5.0,Stub,14.912434588993769
78,4740430,60906327,59208098,0.0,955.0,593.0,0.0,1.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,138.0,955.0,654.0,1.0,1.0,0.0,1.0,5.0,Stub,13.302996676559667
79,28800940,384454627,384451697,0.0,755.0,372.0,1.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,84.0,752.0,517.0,2.0,2.0,2.0,1.0,1.0,Stub,14.912434588993769
80,21940423,276805954,276784550,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,20.0,15.0,0.0,0.0,0.0,0.0,1.0,Stub,15.605581769553712
81,17003546,454994010,466936097,1.0,1615.0,904.0,4.0,0.0,0.0,0.0,1.0,1611.0,0.0,0.0,0.0,176.0,1613.0,437.0,2.0,1.0,0.0,5.0,23.0,Stub,15.605581769553712
82,1194555,334083658,333953702,0.0,1142.0,650.0,2.0,1.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,120.0,1141.0,618.0,1.0,2.0,0.0,8.0,7.0,Stub,14.506969480885603
83,801794,39739509,39282127,0.0,728.0,486.0,1.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,7.0,108.0,728.0,631.0,0.0,0.0,0.0,2.0,7.0,Stub,14.912434588993769
84,60928520,899892364,899893671,1.0,737.0,461.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,1.0,97.0,735.0,381.0,0.0,0.0,0.0,8.0,0.0,Stub,15.605581769553712
85,9040359,102277670,102276973,0.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,30.0,25.0,0.0,0.0,0.0,0.0,1.0,Stub,12.470087553624564
86,10254359,713661051,673468357,0.0,24755.0,16934.0,2.0,0.0,1.0,0.0,1.0,19334.0,0.0,0.0,49.0,3827.0,24745.0,22051.0,9.0,7.0,6.0,13.0,29.0,C,11.84438165386015
87,12689405,150327000,150217662,0.0,4992.0,3432.0,1.0,0.0,0.0,0.0,1.0,4986.0,0.0,0.0,15.0,696.0,4992.0,3939.0,2.0,6.0,0.0,1.0,21.0,Start,10.141749964528104
88,2010594,786823766,790216989,1.0,15770.0,7691.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1423.0,15764.0,3497.0,17.0,11.0,31.0,39.0,90.0,C,11.223555134879833
89,47471054,972047839,964912896,0.0,1718.0,1130.0,1.0,0.0,0.0,0.0,0.0,1714.0,0.0,0.0,2.0,211.0,1718.0,1386.0,2.0,4.0,0.0,4.0,10.0,Stub,15.605581769553712
90,9876303,115705820,113085308,0.0,52.0,36.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,6.0,52.0,47.0,0.0,0.0,0.0,0.0,1.0,Stub,14.21928740843382
91,1483387,473267169,473266640,0.0,2618.0,1737.0,2.0,0.0,1.0,0.0,0.0,861.0,0.0,0.0,0.0,394.0,2618.0,2364.0,0.0,3.0,3.0,3.0,17.0,Start,12.715210011657549
92,28308954,378054282,378077388,1.0,527.0,328.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,67.0,519.0,424.0,0.0,1.0,0.0,2.0,8.0,Stub,11.821392135635453
93,19331686,249545592,250128212,1.0,1884.0,1197.0,4.0,0.0,0.0,0.0,0.0,1870.0,0.0,0.0,5.0,268.0,1884.0,1768.0,0.0,3.0,0.0,2.0,14.0,Stub,12.470087553624564
94,3002008,87703797,85923820,0.0,5712.0,3918.0,2.0,5.0,0.0,0.0,0.0,5690.0,0.0,0.0,12.0,889.0,5708.0,4227.0,3.0,2.0,1.0,7.0,30.0,Start,14.912434588993769
95,10254359,673468357,713661051,1.0,23980.0,16595.0,2.0,0.0,1.0,0.0,1.0,18715.0,0.0,0.0,52.0,3760.0,23970.0,22201.0,5.0,6.0,6.0,8.0,30.0,B,11.84438165386015
96,21380025,268268367,268479848,1.0,635.0,369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,633.0,159.0,0.0,1.0,1.0,5.0,1.0,Stub,15.605581769553712
97,18414226,226972005,226906030,0.0,291.0,190.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,3.0,48.0,291.0,214.0,0.0,0.0,0.0,3.0,1.0,Stub,13.120675119765712
98,23417174,299093652,299093003,0.0,727.0,455.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,81.0,708.0,411.0,0.0,1.0,0.0,1.0,11.0,Stub,15.605581769553712
99,4876166,49890714,49891137,1.0,516.0,354.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,2.0,81.0,516.0,506.0,0.0,0.0,0.0,1.0,0.0,Stub,15.605581769553712
100,2955994,327818031,327818086,1.0,7787.0,4901.0,1.0,0.0,0.0,0.0,1.0,5718.0,0.0,0.0,6.0,1104.0,7741.0,6640.0,13.0,6.0,2.0,18.0,40.0,C,14.506969480885603
101,9367124,106461174,106333742,0.0,137.0,90.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,21.0,137.0,127.0,0.0,0.0,0.0,0.0,1.0,Stub,12.897531568451504
102,38233656,537751750,533189288,0.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,27.0,22.0,0.0,0.0,0.0,0.0,1.0,Stub,13.302996676559667
103,32802271,594323512,605169749,1.0,12577.0,7945.0,2.0,0.0,2.0,0.0,1.0,5916.0,0.0,0.0,11.0,1587.0,12486.0,8486.0,0.0,4.0,15.0,15.0,77.0,C,12.966524439938452
104,29619109,397077596,398494474,1.0,383.0,252.0,3.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,46.0,383.0,227.0,0.0,1.0,0.0,5.0,3.0,Stub,14.506969480885603
105,21544677,270901097,270834215,0.0,594.0,405.0,1.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,3.0,86.0,594.0,503.0,1.0,1.0,0.0,3.0,2.0,Stub,15.605581769553712
106,2337969,421124608,421063574,0.0,309.0,187.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,42.0,309.0,269.0,0.0,0.0,0.0,1.0,2.0,Stub,11.162930513063396
107,6756775,315462631,312924820,0.0,1048.0,639.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,1048.0,828.0,2.0,1.0,2.0,3.0,8.0,Stub,13.6596716204984
108,5247578,55146415,55261692,1.0,1618.0,1142.0,0.0,0.0,0.0,0.0,0.0,1609.0,0.0,0.0,7.0,284.0,1614.0,1563.0,0.0,2.0,0.0,2.0,2.0,Stub,15.605581769553712
109,21857540,295850485,304990233,1.0,1652.0,689.0,2.0,0.0,0.0,0.0,1.0,1650.0,0.0,0.0,0.0,113.0,1652.0,322.0,1.0,1.0,0.0,4.0,19.0,Stub,12.832993047313932
110,5480561,428214567,425720665,0.0,1363.0,759.0,2.0,0.0,2.0,0.0,0.0,1339.0,0.0,0.0,0.0,172.0,1343.0,980.0,2.0,5.0,3.0,3.0,11.0,Start,10.785300203948676
111,14082953,169326357,169325023,0.0,1450.0,594.0,0.0,3.0,0.0,0.0,0.0,205.0,0.0,0.0,2.0,125.0,1438.0,507.0,3.0,3.0,3.0,4.0,8.0,Stub,13.996143857119613
112,307161,110085887,111036477,1.0,1773.0,1121.0,3.0,0.0,0.0,0.0,0.0,1767.0,0.0,0.0,5.0,233.0,1773.0,1365.0,1.0,2.0,0.0,4.0,35.0,Start,13.120675119765712
113,53823294,747150629,746854934,0.0,6224.0,2976.0,6.0,11.0,0.0,0.0,1.0,1355.0,0.0,0.0,7.0,615.0,6222.0,1616.0,13.0,6.0,12.0,29.0,26.0,Start,11.994663856909488
114,34382541,471446484,471443907,0.0,911.0,535.0,2.0,0.0,0.0,0.0,1.0,909.0,0.0,0.0,0.0,108.0,911.0,318.0,1.0,0.0,0.0,3.0,15.0,Stub,15.605581769553712
115,43469657,803125312,803127028,1.0,409.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,409.0,230.0,1.0,1.0,1.0,6.0,3.0,Stub,13.526140227873876
116,5832770,62167358,62105511,0.0,623.0,389.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,1.0,77.0,623.0,515.0,1.0,1.0,0.0,1.0,0.0,Stub,13.6596716204984
117,5752099,78863500,78863358,0.0,400.0,266.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,2.0,63.0,400.0,301.0,0.0,0.0,0.0,1.0,1.0,Stub,13.302996676559667
118,6827021,105176632,105171907,0.0,990.0,663.0,2.0,0.0,0.0,0.0,0.0,983.0,0.0,0.0,5.0,141.0,989.0,780.0,0.0,1.0,0.0,2.0,13.0,Stub,10.685600843725588
119,4252732,41936130,41957401,1.0,388.0,269.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,1.0,70.0,388.0,369.0,0.0,0.0,0.0,1.0,0.0,Stub,13.996143857119613
120,31164954,418507556,418507416,0.0,171.0,101.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,23.0,168.0,123.0,0.0,0.0,0.0,1.0,3.0,Stub,13.813822300325658
121,4700456,316669648,316183980,0.0,1563.0,967.0,3.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,192.0,1563.0,1214.0,0.0,1.0,6.0,1.0,21.0,Stub,15.605581769553712
122,14967039,213759062,213810420,1.0,5229.0,3051.0,2.0,4.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,635.0,5147.0,3412.0,6.0,4.0,5.0,8.0,23.0,Start,14.912434588993769
123,616960,621971238,622047927,1.0,2997.0,1826.0,4.0,0.0,0.0,0.0,0.0,1893.0,0.0,0.0,1.0,430.0,2997.0,2503.0,3.0,3.0,3.0,5.0,22.0,Start,13.996143857119613
124,32802271,605169749,594323512,0.0,12539.0,7922.0,2.0,0.0,2.0,0.0,1.0,5878.0,0.0,0.0,11.0,1583.0,12448.0,8486.0,0.0,4.0,15.0,14.0,77.0,C,12.966524439938452
125,21255882,266548378,266401375,0.0,195.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,195.0,125.0,1.0,1.0,1.0,3.0,2.0,Stub,14.912434588993769
