,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,idf
22,42907344,610784675,610776069,0.0,5452.0,3209.0,0.0,4.0,0.0,0.0,1.0,5410.0,0.0,0.0,1.0,634.0,5412.0,3011.0,4.0,4.0,6.0,5.0,7.0,C,13.302996676559667
23,59150,672406516,463376442,0.0,2791.0,1822.0,3.0,0.0,1.0,0.0,0.0,2190.0,0.0,0.0,4.0,408.0,2791.0,2313.0,0.0,3.0,2.0,5.0,24.0,Start,13.526140227873876
24,927724,489298594,477727800,0.0,987.0,515.0,1.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,1.0,116.0,987.0,699.0,1.0,2.0,2.0,1.0,11.0,Stub,10.337723610490384
25,8065727,661215538,694763477,1.0,2416.0,1362.0,1.0,1.0,0.0,0.0,0.0,2412.0,0.0,0.0,2.0,250.0,2414.0,457.0,0.0,2.0,3.0,8.0,20.0,Stub,13.6596716204984
26,7202280,802222663,802227834,1.0,3224.0,1813.0,2.0,1.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,399.0,3154.0,1876.0,1.0,2.0,0.0,6.0,58.0,Start,12.171594565068569
27,36992429,725527957,744265279,1.0,2870.0,1669.0,1.0,1.0,0.0,0.0,1.0,2866.0,0.0,0.0,1.0,327.0,2868.0,1450.0,1.0,3.0,2.0,10.0,23.0,Start,13.996143857119613
28,2838539,591429839,591429016,0.0,6787.0,4165.0,1.0,0.0,3.0,0.0,1.0,6773.0,0.0,0.0,4.0,766.0,6787.0,4096.0,3.0,10.0,0.0,12.0,24.0,Start,11.967995609827328
29,1411152,320584425,313858424,0.0,3199.0,2063.0,2.0,0.0,0.0,0.0,0.0,1213.0,0.0,0.0,3.0,468.0,3192.0,2871.0,1.0,1.0,1.0,4.0,22.0,Start,12.23828593956724
30,172880,501779946,565479865,1.0,7064.0,4741.0,8.0,1.0,0.0,0.0,0.0,7033.0,0.0,0.0,7.0,1018.0,7049.0,5511.0,2.0,5.0,3.0,8.0,76.0,C,12.23828593956724
31,31674567,886031388,432051741,0.0,3726.0,2148.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,451.0,3726.0,1911.0,6.0,5.0,12.0,10.0,34.0,Start,14.912434588993769
32,22171568,706347163,700346780,0.0,4396.0,2682.0,10.0,0.0,2.0,0.0,1.0,4392.0,0.0,0.0,4.0,547.0,4396.0,3070.0,3.0,5.0,1.0,15.0,32.0,Start,12.470087553624564
33,26636873,884694592,883372187,0.0,5257.0,2987.0,5.0,0.0,0.0,0.0,1.0,5223.0,0.0,0.0,3.0,631.0,5249.0,2944.0,2.0,5.0,0.0,9.0,54.0,Start,14.912434588993769
34,30864919,413967405,415478882,1.0,567.0,345.0,1.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,1.0,69.0,567.0,296.0,0.0,1.0,0.0,4.0,1.0,Stub,14.21928740843382
35,21639046,561952811,562644178,1.0,3037.0,1498.0,1.0,0.0,0.0,0.0,1.0,2722.0,0.0,0.0,1.0,215.0,3036.0,576.0,3.0,4.0,1.0,8.0,13.0,Stub,14.912434588993769
36,43959604,627329647,627421697,1.0,2311.0,1323.0,5.0,1.0,0.0,0.0,1.0,2305.0,0.0,0.0,0.0,266.0,2309.0,856.0,1.0,2.0,1.0,6.0,15.0,Stub,14.506969480885603
37,2889698,909128147,888227654,0.0,12265.0,6649.0,7.0,3.0,0.0,0.0,1.0,634.0,0.0,0.0,3.0,1298.0,12261.0,8222.0,6.0,5.0,6.0,9.0,231.0,C,10.878193950841371
38,34845710,647570955,641419772,0.0,8450.0,4887.0,1.0,2.0,0.0,0.0,1.0,7079.0,0.0,0.0,11.0,922.0,8450.0,4612.0,5.0,9.0,2.0,11.0,32.0,Start,13.813822300325658
39,492154,450369768,543671504,1.0,5130.0,3344.0,4.0,1.0,0.0,0.0,0.0,3877.0,0.0,0.0,13.0,726.0,5097.0,4141.0,1.0,5.0,1.0,10.0,62.0,Start,11.916702315439776
40,35203988,484124305,527698775,1.0,1595.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1595.0,990.0,2.0,3.0,1.0,5.0,7.0,Stub,15.605581769553712
41,32742672,448653206,456388392,1.0,983.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,89.0,983.0,634.0,2.0,2.0,1.0,2.0,4.0,Stub,14.506969480885603
42,657960,638784570,477693757,0.0,5265.0,3175.0,2.0,3.0,0.0,0.0,1.0,2400.0,0.0,0.0,3.0,692.0,5256.0,2861.0,3.0,1.0,4.0,12.0,47.0,Start,11.545138759007294
43,50996052,796466139,749768051,0.0,1024.0,666.0,2.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,147.0,1013.0,806.0,0.0,3.0,0.0,4.0,11.0,Stub,14.21928740843382
44,50641288,733597374,722517002,0.0,1141.0,546.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,115.0,1141.0,393.0,2.0,1.0,2.0,4.0,6.0,Stub,14.912434588993769
45,236851,674571881,641386630,0.0,11050.0,6474.0,4.0,11.0,1.0,0.0,0.0,2420.0,0.0,0.0,16.0,1356.0,11048.0,6757.0,15.0,3.0,12.0,15.0,58.0,B,10.642737139293803
46,42804236,789573193,789854549,1.0,1829.0,903.0,4.0,1.0,0.0,0.0,1.0,499.0,0.0,0.0,0.0,161.0,1819.0,522.0,1.0,2.0,1.0,10.0,15.0,Stub,14.912434588993769
47,313765,505425331,540442857,1.0,3275.0,2137.0,2.0,0.0,0.0,0.0,0.0,2093.0,0.0,0.0,7.0,479.0,3235.0,2764.0,1.0,4.0,1.0,4.0,41.0,Start,13.207686496755342
48,23400758,874243473,536529799,0.0,6038.0,2931.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,590.0,6023.0,3156.0,8.0,6.0,8.0,12.0,56.0,Start,11.162930513063396
49,5707497,562064053,562681882,1.0,3537.0,1906.0,2.0,0.0,0.0,0.0,1.0,3123.0,0.0,0.0,1.0,291.0,3516.0,859.0,0.0,4.0,1.0,11.0,21.0,Stub,12.897531568451504
50,5707546,562681902,562064067,0.0,2778.0,1392.0,2.0,0.0,0.0,0.0,1.0,2384.0,0.0,0.0,0.0,202.0,2753.0,503.0,0.0,2.0,1.0,9.0,15.0,Stub,12.715210011657549
51,31986119,435234423,470362629,1.0,414.0,234.0,1.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,45.0,414.0,286.0,1.0,1.0,0.0,2.0,2.0,Stub,15.605581769553712
52,31868028,431789965,436823472,1.0,4575.0,2717.0,2.0,0.0,0.0,0.0,1.0,1094.0,0.0,0.0,5.0,541.0,4567.0,3152.0,5.0,2.0,3.0,6.0,49.0,Start,13.813822300325658
53,6272634,592706944,592706569,0.0,7173.0,4576.0,2.0,1.0,0.0,0.0,1.0,7131.0,0.0,0.0,8.0,956.0,7139.0,6050.0,3.0,5.0,5.0,8.0,22.0,C,14.21928740843382
54,37048528,573720626,699592785,1.0,3244.0,1824.0,13.0,1.0,0.0,0.0,1.0,3240.0,0.0,0.0,1.0,357.0,3244.0,1316.0,1.0,4.0,2.0,16.0,39.0,Start,13.996143857119613
55,42652013,625174066,608987491,0.0,2019.0,1096.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,206.0,2015.0,746.0,3.0,3.0,3.0,13.0,20.0,Stub,12.966524439938452
56,2409720,558185984,697605493,1.0,3290.0,2174.0,2.0,0.0,0.0,0.0,0.0,2337.0,0.0,0.0,4.0,484.0,3279.0,2698.0,1.0,3.0,1.0,9.0,30.0,Start,10.342891580648828
57,27499704,841598341,369963848,0.0,3064.0,1796.0,1.0,4.0,0.0,0.0,0.0,3040.0,0.0,0.0,2.0,336.0,3046.0,1808.0,4.0,3.0,0.0,7.0,10.0,Start,14.506969480885603
58,41530706,797375512,593232255,0.0,1347.0,751.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,1344.0,498.0,0.0,1.0,2.0,4.0,6.0,Stub,14.21928740843382
59,1695675,924097164,952460593,1.0,4698.0,2727.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,533.0,4674.0,3535.0,4.0,5.0,15.0,4.0,24.0,Start,13.040632412092176
60,51753275,741988571,879208527,1.0,1110.0,585.0,2.0,1.0,0.0,0.0,1.0,807.0,0.0,0.0,0.0,107.0,1108.0,292.0,1.0,3.0,1.0,7.0,6.0,Stub,13.302996676559667
61,18594989,518163976,518151147,0.0,2442.0,1393.0,3.0,1.0,0.0,0.0,1.0,1557.0,0.0,0.0,4.0,300.0,2413.0,1354.0,0.0,2.0,1.0,9.0,20.0,Start,13.040632412092176
62,40736049,580178102,576256347,0.0,681.0,359.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,681.0,80.0,0.0,1.0,1.0,10.0,3.0,Stub,15.605581769553712
63,30862029,555151432,763608771,1.0,5860.0,3743.0,2.0,1.0,0.0,0.0,0.0,5018.0,0.0,0.0,7.0,862.0,5860.0,5088.0,3.0,7.0,1.0,6.0,34.0,Start,13.6596716204984
64,13022523,904637013,813615916,0.0,6908.0,3899.0,2.0,3.0,0.0,12.0,1.0,3711.0,0.0,0.0,5.0,701.0,6826.0,1839.0,6.0,5.0,4.0,15.0,23.0,Start,12.609849495999722
65,32886037,853360007,764059012,0.0,159.0,111.0,1.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,19.0,159.0,118.0,0.0,0.0,0.0,2.0,2.0,Stub,14.912434588993769
66,28045817,755512000,946491767,1.0,1732.0,1049.0,4.0,0.0,0.0,0.0,1.0,409.0,0.0,0.0,1.0,196.0,1730.0,652.0,1.0,3.0,2.0,7.0,19.0,Stub,13.813822300325658
67,25708188,400577987,336384249,0.0,3537.0,2148.0,2.0,4.0,2.0,0.0,0.0,1333.0,0.0,0.0,5.0,471.0,3526.0,2135.0,1.0,3.0,6.0,9.0,19.0,Start,14.506969480885603
68,93454,477598007,585752232,1.0,6509.0,4232.0,5.0,0.0,0.0,0.0,0.0,6451.0,0.0,0.0,13.0,961.0,6479.0,5539.0,5.0,6.0,0.0,7.0,59.0,Start,11.328915650537658
69,2025184,825987108,641398438,0.0,29869.0,17630.0,4.0,7.0,14.0,9.0,0.0,18791.0,0.0,0.0,23.0,3589.0,29828.0,19642.0,6.0,4.0,128.0,24.0,304.0,B,10.072192280826192
70,40235398,732525257,628498986,0.0,1115.0,647.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1109.0,99.0,0.0,1.0,1.0,7.0,3.0,Stub,15.605581769553712
71,1699846,773789550,662352438,0.0,3240.0,1687.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,3236.0,1382.0,6.0,2.0,6.0,10.0,25.0,Start,15.605581769553712
72,528602,669285702,657317221,0.0,2134.0,1141.0,2.0,1.0,0.0,0.0,0.0,880.0,0.0,0.0,1.0,279.0,2108.0,1112.0,1.0,1.0,3.0,5.0,11.0,Stub,14.506969480885603
73,49591900,870236844,903929293,1.0,2705.0,1457.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,285.0,2705.0,1239.0,1.0,3.0,1.0,8.0,24.0,Stub,10.07615268204229
74,53140352,875337065,948462227,1.0,1142.0,687.0,3.0,2.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,150.0,1140.0,623.0,1.0,2.0,1.0,7.0,9.0,Stub,14.912434588993769
75,42227884,600039013,600040198,1.0,2433.0,1672.0,1.0,0.0,0.0,0.0,0.0,2404.0,0.0,0.0,6.0,397.0,2414.0,2288.0,0.0,1.0,0.0,3.0,1.0,Stub,14.506969480885603
76,7127227,525389489,439297341,0.0,2689.0,1533.0,9.0,1.0,0.0,0.0,1.0,1776.0,0.0,0.0,1.0,328.0,2689.0,1401.0,1.0,2.0,1.0,9.0,55.0,Stub,15.605581769553712
77,1433456,311812329,539733707,1.0,4409.0,2713.0,1.0,1.0,0.0,0.0,0.0,3643.0,0.0,0.0,9.0,614.0,4382.0,3597.0,3.0,1.0,2.0,4.0,49.0,Start,10.014594789042857
78,5760785,641381345,668116706,1.0,3644.0,2401.0,2.0,1.0,0.0,0.0,0.0,2881.0,0.0,0.0,4.0,497.0,3640.0,3118.0,0.0,6.0,1.0,6.0,8.0,Start,15.605581769553712
79,62459253,932097852,932100787,1.0,2332.0,1221.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,2332.0,215.0,1.0,1.0,1.0,8.0,13.0,Stub,15.605581769553712
80,36394731,506608402,509135701,1.0,1114.0,526.0,2.0,2.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,123.0,1114.0,498.0,4.0,2.0,1.0,4.0,5.0,Stub,15.605581769553712
81,2422196,464663659,441784814,0.0,13489.0,8943.0,4.0,1.0,0.0,0.0,0.0,12373.0,0.0,0.0,29.0,1988.0,13481.0,12002.0,5.0,5.0,2.0,3.0,99.0,B,10.769299862602235
82,1945577,345835794,345288200,0.0,2631.0,1622.0,1.0,0.0,1.0,0.0,0.0,2625.0,0.0,0.0,4.0,358.0,2631.0,2113.0,0.0,4.0,0.0,6.0,8.0,Start,14.912434588993769
83,5795131,562116068,562784632,1.0,3583.0,2012.0,1.0,0.0,0.0,0.0,1.0,2468.0,0.0,0.0,3.0,332.0,3582.0,1232.0,0.0,2.0,1.0,8.0,14.0,Stub,15.605581769553712
84,49641703,933000199,708292453,0.0,2922.0,1646.0,8.0,4.0,0.0,0.0,0.0,2871.0,0.0,0.0,2.0,330.0,2877.0,1286.0,6.0,3.0,4.0,15.0,22.0,Start,15.605581769553712
85,351114,336719864,336424012,0.0,24596.0,14750.0,6.0,2.0,3.0,0.0,1.0,6718.0,0.0,0.0,51.0,3357.0,24584.0,20447.0,37.0,14.0,35.0,16.0,149.0,B,9.527939526204678
86,93454,585752232,477598007,0.0,7802.0,4813.0,5.0,0.0,0.0,0.0,1.0,6957.0,0.0,0.0,15.0,1063.0,7772.0,5899.0,6.0,6.0,2.0,10.0,57.0,C,11.328915650537658
87,492475,653570136,641428257,0.0,13637.0,8881.0,3.0,5.0,0.0,0.0,0.0,8585.0,0.0,0.0,39.0,2067.0,13631.0,11276.0,4.0,4.0,8.0,13.0,47.0,C,6.657645662845042
88,5703073,562525765,560863916,0.0,2681.0,1345.0,1.0,0.0,0.0,0.0,1.0,2320.0,0.0,0.0,0.0,189.0,2680.0,455.0,0.0,2.0,1.0,8.0,13.0,Stub,14.506969480885603
89,233922,873668659,897415692,1.0,38346.0,21147.0,22.0,40.0,2.0,0.0,1.0,1387.0,0.0,0.0,30.0,4447.0,37808.0,12754.0,45.0,7.0,64.0,58.0,171.0,C,15.605581769553712
90,234249,557957727,477676742,0.0,10375.0,6987.0,7.0,0.0,0.0,0.0,0.0,10344.0,0.0,0.0,21.0,1587.0,10368.0,9399.0,2.0,4.0,0.0,7.0,56.0,B,10.95162141939619
91,41110901,960149078,680529914,0.0,6581.0,4000.0,1.0,1.0,0.0,0.0,0.0,6553.0,0.0,0.0,6.0,864.0,6569.0,5017.0,12.0,9.0,1.0,6.0,24.0,C,14.506969480885603
92,46829735,664494009,664491618,0.0,1046.0,480.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,1.0,97.0,1046.0,702.0,2.0,2.0,2.0,0.0,1.0,Stub,14.912434588993769
93,13318875,937685096,806360446,0.0,1161.0,689.0,2.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,1.0,155.0,1161.0,676.0,1.0,1.0,1.0,8.0,9.0,Stub,10.342891580648828
94,35408803,486416692,486455574,1.0,1113.0,622.0,1.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,1.0,145.0,1093.0,943.0,1.0,2.0,1.0,4.0,9.0,Stub,15.605581769553712
95,162104,479252732,339980467,0.0,6288.0,3849.0,2.0,0.0,0.0,0.0,1.0,3243.0,0.0,0.0,7.0,804.0,6285.0,4542.0,4.0,4.0,1.0,5.0,53.0,Start,12.309744903549385
96,36956608,511408746,511410695,1.0,518.0,283.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,518.0,301.0,1.0,2.0,1.0,7.0,9.0,Stub,14.21928740843382
97,1196245,689050547,833244107,1.0,13679.0,9163.0,8.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,26.0,2040.0,13654.0,12310.0,1.0,6.0,34.0,4.0,52.0,B,11.867912151270344
98,34304244,838603866,917122683,1.0,7386.0,4038.0,8.0,1.0,0.0,0.0,1.0,5121.0,0.0,0.0,8.0,854.0,7366.0,3438.0,2.0,5.0,1.0,73.0,88.0,Start,11.06228698728371
99,24511222,562681685,561956970,0.0,592.0,324.0,1.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,64.0,592.0,396.0,0.0,3.0,2.0,4.0,10.0,Stub,14.506969480885603
100,6838589,697892407,697961377,1.0,8185.0,5079.0,4.0,0.0,0.0,0.0,1.0,5247.0,0.0,0.0,17.0,953.0,8160.0,5226.0,1.0,15.0,0.0,10.0,27.0,Start,11.528044325647992
101,2704405,971017366,594162844,0.0,7759.0,4388.0,3.0,2.0,0.0,0.0,1.0,3019.0,0.0,0.0,9.0,861.0,7720.0,3835.0,8.0,5.0,3.0,15.0,34.0,C,12.897531568451504
102,14427402,674198988,628811241,0.0,3061.0,1737.0,4.0,1.0,0.0,0.0,0.0,3057.0,0.0,0.0,1.0,315.0,3059.0,1021.0,1.0,1.0,3.0,20.0,30.0,Stub,13.120675119765712
103,52405396,905878441,751811969,0.0,9754.0,5524.0,6.0,3.0,0.0,0.0,0.0,9746.0,0.0,0.0,12.0,1153.0,9748.0,5628.0,1.0,5.0,13.0,29.0,57.0,C,15.605581769553712
104,48626020,699908146,691917001,0.0,1795.0,899.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,187.0,1656.0,1095.0,3.0,2.0,3.0,4.0,11.0,Start,14.506969480885603
105,2199220,720822990,720542404,0.0,4165.0,2549.0,3.0,6.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,524.0,4149.0,1758.0,1.0,2.0,6.0,8.0,49.0,Start,11.19886252228946
106,1652,489629637,477590826,0.0,3111.0,1822.0,4.0,0.0,0.0,0.0,0.0,3014.0,0.0,0.0,1.0,428.0,3024.0,2163.0,2.0,3.0,0.0,6.0,58.0,Start,11.693558764125568
107,60011352,893235597,925285516,1.0,4123.0,2183.0,1.0,1.0,0.0,0.0,1.0,3777.0,0.0,0.0,3.0,351.0,4117.0,1154.0,1.0,3.0,1.0,10.0,14.0,Start,15.605581769553712
108,5799353,560757230,562502568,1.0,2710.0,1367.0,1.0,0.0,0.0,0.0,1.0,2346.0,0.0,0.0,0.0,196.0,2709.0,453.0,0.0,2.0,1.0,8.0,14.0,Stub,15.605581769553712
109,24063265,628191736,626764404,0.0,1754.0,848.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,168.0,1753.0,140.0,0.0,1.0,1.0,13.0,5.0,Stub,14.912434588993769
110,2372937,578898693,387506293,0.0,61.0,42.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,8.0,61.0,40.0,0.0,0.0,0.0,1.0,1.0,Stub,15.605581769553712
111,61708,704716786,737867367,1.0,12169.0,6434.0,6.0,0.0,0.0,0.0,0.0,1891.0,0.0,0.0,3.0,1092.0,12137.0,7771.0,0.0,4.0,1.0,11.0,465.0,Start,6.229726959099956
112,45313989,645772961,645777805,1.0,2677.0,1466.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,291.0,2677.0,1341.0,4.0,3.0,3.0,9.0,17.0,Stub,14.912434588993769
113,40638898,581240161,576048201,0.0,2823.0,1812.0,1.0,1.0,0.0,0.0,0.0,2401.0,0.0,0.0,5.0,411.0,2819.0,2160.0,0.0,7.0,1.0,9.0,19.0,Start,15.605581769553712
114,7124603,438959714,615992280,1.0,28849.0,17414.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3616.0,28514.0,25805.0,4.0,7.0,2.0,11.0,260.0,B,12.427527939205769
115,1652,477590826,489629637,1.0,3134.0,1835.0,4.0,0.0,0.0,0.0,0.0,3037.0,0.0,0.0,1.0,431.0,3047.0,2162.0,2.0,2.0,0.0,8.0,57.0,Start,11.693558764125568
116,45556643,653887462,709390049,1.0,1187.0,654.0,3.0,1.0,0.0,0.0,0.0,1187.0,0.0,0.0,0.0,137.0,1187.0,690.0,2.0,3.0,1.0,7.0,12.0,Stub,13.6596716204984
117,9907909,571016052,553867052,0.0,754.0,406.0,1.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,59.0,754.0,240.0,2.0,1.0,0.0,3.0,11.0,Stub,15.605581769553712
118,54383,395211592,490155941,1.0,7238.0,4600.0,4.0,0.0,0.0,0.0,0.0,6378.0,0.0,0.0,14.0,1062.0,7122.0,6213.0,2.0,6.0,1.0,4.0,75.0,Start,12.386705944685511
119,976727,481338907,482386913,1.0,757.0,496.0,1.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,4.0,102.0,757.0,587.0,0.0,0.0,0.0,4.0,11.0,Stub,14.21928740843382
120,1330222,357934107,357646708,0.0,5655.0,3651.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,800.0,5651.0,4096.0,3.0,5.0,1.0,9.0,63.0,Start,12.386705944685511
121,2988986,638584084,469770288,0.0,14790.0,9811.0,1.0,21.0,0.0,0.0,0.0,4116.0,0.0,0.0,24.0,2156.0,14730.0,10091.0,1.0,7.0,28.0,21.0,11.0,C,12.966524439938452
122,1105849,938442979,563517892,0.0,8535.0,5645.0,1.0,2.0,0.0,0.0,0.0,4190.0,0.0,0.0,19.0,1281.0,8525.0,7037.0,3.0,4.0,4.0,6.0,63.0,C,11.755434167843656
123,694155,465972309,627159922,1.0,3172.0,2000.0,4.0,1.0,0.0,0.0,0.0,3142.0,0.0,0.0,5.0,439.0,3150.0,2561.0,0.0,3.0,1.0,7.0,35.0,Start,14.506969480885603
124,9087000,618819333,618819190,0.0,3191.0,1709.0,1.0,0.0,0.0,0.0,1.0,3185.0,0.0,0.0,2.0,243.0,3189.0,577.0,0.0,1.0,0.0,6.0,18.0,Stub,13.526140227873876
