,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,idf
58,12873937,145133747,140389038,0.0,6392.0,3865.0,5.0,0.0,3.0,0.0,0.0,4836.0,0.0,0.0,9.0,846.0,6384.0,4953.0,4.0,8.0,2.0,8.0,84.0,Start,8.32695282723303
59,5763845,61794937,61838592,1.0,12428.0,8080.0,1.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,27.0,1825.0,12403.0,11277.0,2.0,8.0,19.0,1.0,73.0,B,12.832993047313932
60,14755863,178759240,178626213,0.0,8043.0,4600.0,0.0,20.0,0.0,0.0,0.0,8042.0,0.0,0.0,3.0,939.0,8042.0,83.0,1.0,2.0,1.0,36.0,1.0,Stub,15.605581769553712
61,38115,119699605,97480980,0.0,37623.0,24416.0,12.0,0.0,2.0,0.0,0.0,3182.0,0.0,0.0,87.0,5557.0,37497.0,33253.0,27.0,10.0,8.0,11.0,234.0,B,7.437946054307344
62,270315,90395944,98694268,1.0,2038.0,1195.0,2.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.0,0.0,234.0,2035.0,1051.0,0.0,1.0,0.0,4.0,28.0,Stub,13.526140227873876
63,420972,479862059,466656272,0.0,30511.0,15287.0,8.0,46.0,0.0,0.0,1.0,680.0,0.0,0.0,18.0,3612.0,30316.0,10040.0,51.0,7.0,66.0,69.0,219.0,GA,12.23828593956724
64,2327886,113804587,113825546,1.0,5172.0,3126.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,659.0,5158.0,1865.0,1.0,2.0,11.0,13.0,33.0,Start,12.56105933183029
65,76440,89259897,88762718,0.0,6310.0,4313.0,2.0,0.0,0.0,0.0,0.0,6284.0,0.0,0.0,16.0,971.0,6290.0,5723.0,1.0,3.0,0.0,0.0,55.0,B,12.715210011657549
66,208073,197465731,196117972,0.0,13415.0,8402.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1814.0,13388.0,10206.0,13.0,9.0,2.0,11.0,148.0,C,8.164848062164452
67,16829895,109623064,139129565,1.0,43118.0,26417.0,3.0,13.0,12.0,0.0,1.0,10910.0,0.0,1.0,65.0,5861.0,42899.0,33952.0,33.0,6.0,20.0,35.0,282.0,B,7.215086231183433
68,515380,214204383,214831710,1.0,14707.0,9239.0,1.0,11.0,0.0,0.0,1.0,6882.0,0.0,0.0,33.0,1780.0,14666.0,9809.0,7.0,6.0,13.0,24.0,147.0,C,9.64974440008888
69,208430,603106448,603032462,0.0,82351.0,46704.0,1.0,53.0,0.0,12.0,1.0,0.0,1.0,0.0,109.0,10083.0,82188.0,48577.0,79.0,9.0,166.0,118.0,231.0,FA,10.088128873089005
70,324222,14426531,13286530,0.0,14821.0,9357.0,1.0,0.0,0.0,0.0,0.0,14766.0,0.0,0.0,28.0,2082.0,14821.0,13029.0,8.0,8.0,0.0,3.0,106.0,B,7.899418799354137
71,368327,297413578,297588198,1.0,6317.0,4169.0,3.0,0.0,1.0,0.0,0.0,6211.0,0.0,0.0,13.0,963.0,6241.0,5860.0,0.0,5.0,0.0,3.0,38.0,B,14.506969480885603
72,3448459,174502358,173439031,0.0,2209.0,1125.0,3.0,2.0,0.0,0.0,1.0,669.0,0.0,0.0,0.0,209.0,2209.0,700.0,2.0,1.0,2.0,6.0,12.0,Stub,13.040632412092176
73,103030,578657280,746989156,1.0,43966.0,24281.0,9.0,37.0,0.0,0.0,1.0,602.0,0.0,0.0,52.0,5188.0,43808.0,24653.0,30.0,12.0,94.0,103.0,193.0,FA,9.461396135428068
74,1625668,63847748,63858029,1.0,3808.0,2381.0,1.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,2.0,448.0,3790.0,2844.0,1.0,4.0,0.0,4.0,38.0,Start,13.996143857119613
75,20647810,201141789,198668216,0.0,27706.0,16753.0,3.0,23.0,3.0,0.0,0.0,14876.0,0.0,0.0,43.0,3755.0,27668.0,18706.0,28.0,10.0,35.0,34.0,113.0,B,9.409137641759193
76,2598746,443385802,443385657,0.0,5811.0,3805.0,5.0,0.0,0.0,0.0,1.0,3757.0,0.0,0.0,7.0,734.0,5758.0,3563.0,1.0,3.0,3.0,9.0,57.0,Start,12.022062831097603
77,420972,466656272,479862059,1.0,30292.0,15313.0,8.0,46.0,0.0,0.0,1.0,2877.0,0.0,0.0,17.0,3617.0,30097.0,9769.0,49.0,7.0,64.0,70.0,220.0,GA,12.23828593956724
78,9134294,209099817,209209296,1.0,745.0,448.0,1.0,0.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0,57.0,745.0,141.0,0.0,0.0,0.0,6.0,6.0,Stub,15.605581769553712
79,154909,72678856,73025528,1.0,23369.0,14330.0,6.0,0.0,1.0,0.0,0.0,22805.0,0.0,0.0,51.0,3221.0,22856.0,16992.0,6.0,6.0,0.0,82.0,121.0,B,13.6596716204984
80,182246,225352371,117236779,0.0,8748.0,5700.0,3.0,0.0,3.0,0.0,0.0,8647.0,0.0,0.0,27.0,1245.0,8665.0,7314.0,1.0,7.0,0.0,8.0,111.0,B,11.431194499658076
81,1949469,293382886,264190175,0.0,2687.0,1782.0,2.0,0.0,0.0,0.0,0.0,2683.0,0.0,0.0,4.0,349.0,2687.0,2004.0,0.0,2.0,0.0,5.0,21.0,Start,12.204384387891558
82,1949469,264190175,293382886,1.0,1725.0,1092.0,2.0,0.0,0.0,0.0,0.0,1723.0,0.0,0.0,2.0,200.0,1725.0,1236.0,0.0,2.0,0.0,6.0,20.0,Stub,12.204384387891558
83,12992431,221024146,198383688,0.0,5105.0,2782.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,575.0,5105.0,2584.0,9.0,3.0,4.0,6.0,101.0,Start,12.204384387891558
84,7025,106411605,97804545,0.0,20827.0,12932.0,2.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,37.0,2706.0,20787.0,16888.0,21.0,8.0,6.0,5.0,168.0,B,8.580043454915192
85,7332879,81788225,83030442,1.0,1051.0,650.0,1.0,0.0,0.0,0.0,1.0,1039.0,0.0,0.0,0.0,121.0,1039.0,353.0,0.0,1.0,0.0,5.0,15.0,Stub,13.207686496755342
86,8891507,215215313,151008879,0.0,3401.0,2068.0,1.0,0.0,0.0,0.0,1.0,3384.0,0.0,0.0,2.0,391.0,3390.0,2281.0,6.0,4.0,0.0,3.0,35.0,Start,14.21928740843382
87,7500476,217412306,180150339,0.0,1473.0,756.0,2.0,3.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,173.0,1470.0,704.0,3.0,1.0,3.0,6.0,18.0,Stub,11.371475264956452
88,4845952,113731123,113731332,1.0,4572.0,2944.0,1.0,0.0,0.0,0.0,1.0,4572.0,0.0,0.0,3.0,647.0,4572.0,3435.0,4.0,6.0,0.0,8.0,33.0,Start,15.605581769553712
89,2204223,134083420,135489016,1.0,6101.0,3702.0,2.0,7.0,0.0,0.0,0.0,513.0,0.0,0.0,1.0,717.0,6092.0,2903.0,4.0,3.0,11.0,10.0,35.0,C,12.897531568451504
90,12662834,212595229,212619612,1.0,3079.0,1725.0,1.0,0.0,2.0,0.0,0.0,3075.0,0.0,0.0,5.0,344.0,3079.0,2010.0,7.0,2.0,0.0,8.0,20.0,Start,13.996143857119613
91,1578247,409886127,409884200,0.0,4974.0,2807.0,3.0,0.0,0.0,0.0,0.0,2571.0,0.0,0.0,11.0,613.0,4973.0,4086.0,9.0,8.0,5.0,3.0,49.0,Start,10.167502460630518
92,2797279,181698306,162342140,0.0,2785.0,1782.0,3.0,0.0,0.0,0.0,0.0,2775.0,0.0,0.0,3.0,399.0,2785.0,2434.0,4.0,4.0,0.0,2.0,24.0,Start,13.526140227873876
93,2248292,63866045,56511739,0.0,2696.0,1810.0,5.0,0.0,0.0,0.0,0.0,2672.0,0.0,0.0,5.0,394.0,2682.0,2428.0,1.0,3.0,0.0,0.0,29.0,Start,12.772368425497495
94,7038275,146681291,146436798,0.0,5074.0,3291.0,3.0,0.0,0.0,0.0,1.0,5074.0,0.0,0.0,5.0,705.0,5074.0,3929.0,3.0,5.0,0.0,4.0,36.0,Start,15.605581769553712
95,1527537,241123728,257920808,1.0,15890.0,9751.0,4.0,3.0,0.0,0.0,0.0,898.0,0.0,0.0,18.0,1980.0,15867.0,12362.0,22.0,6.0,11.0,7.0,72.0,C,11.27484842926738
96,45598,201926885,202988761,1.0,7718.0,4765.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,918.0,7676.0,5441.0,4.0,6.0,14.0,16.0,84.0,C,11.734380758645822
97,22036265,187052859,187675814,1.0,24446.0,15197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3630.0,24376.0,19508.0,9.0,13.0,30.0,19.0,41.0,C,14.21928740843382
98,362922,71192778,76751715,1.0,1726.0,1041.0,2.0,0.0,0.0,0.0,0.0,1701.0,0.0,0.0,2.0,222.0,1705.0,1426.0,2.0,2.0,0.0,3.0,16.0,Stub,11.431194499658076
99,153990,117669108,115902651,0.0,19346.0,12962.0,3.0,1.0,0.0,0.0,0.0,18369.0,0.0,0.0,58.0,3104.0,19272.0,17852.0,6.0,9.0,2.0,4.0,112.0,B,12.022062831097603
100,1069359,772869927,913119680,1.0,32906.0,17477.0,10.0,66.0,1.0,0.0,2.0,1292.0,1.0,0.0,20.0,3838.0,32881.0,11106.0,45.0,5.0,84.0,109.0,260.0,B,11.223555134879833
101,193291,78259332,72439099,0.0,3649.0,2338.0,2.0,0.0,0.0,0.0,0.0,3637.0,0.0,0.0,7.0,521.0,3649.0,3219.0,4.0,3.0,0.0,1.0,42.0,Start,14.912434588993769
102,19189459,296928470,296920716,0.0,4840.0,2549.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,569.0,4836.0,3161.0,15.0,8.0,6.0,2.0,33.0,Start,14.506969480885603
103,1466,109079457,87237285,0.0,9026.0,5759.0,4.0,0.0,0.0,0.0,0.0,7869.0,0.0,0.0,19.0,1295.0,9026.0,7850.0,4.0,6.0,2.0,3.0,80.0,B,5.019957428977691
104,2154,139574404,143567231,1.0,54439.0,32170.0,3.0,47.0,8.0,0.0,0.0,531.0,0.0,0.0,70.0,6831.0,54301.0,39618.0,56.0,9.0,65.0,75.0,392.0,B,7.3489744249275555
105,2598746,443385657,443385802,1.0,5809.0,3795.0,5.0,0.0,0.0,0.0,1.0,3771.0,0.0,0.0,7.0,732.0,5756.0,3564.0,1.0,3.0,3.0,9.0,57.0,Start,12.022062831097603
106,6546,178587142,178548971,0.0,74723.0,48320.0,8.0,18.0,17.0,0.0,0.0,3480.0,0.0,0.0,165.0,10692.0,74552.0,58755.0,37.0,13.0,52.0,60.0,489.0,B,8.088060918950681
107,47300,93893845,93953131,1.0,20298.0,12821.0,3.0,6.0,4.0,0.0,0.0,9536.0,0.0,0.0,22.0,2892.0,20246.0,16434.0,4.0,7.0,21.0,15.0,164.0,C,12.273377259378508
108,19017269,88907371,82266920,0.0,24150.0,11177.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,14.0,2429.0,24118.0,12028.0,26.0,10.0,20.0,5.0,106.0,B,15.605581769553712
109,6352883,384796350,384736284,0.0,3647.0,2129.0,2.0,0.0,0.0,0.0,0.0,3636.0,0.0,0.0,0.0,440.0,3644.0,2848.0,4.0,5.0,0.0,3.0,81.0,Start,12.427527939205769
110,182246,117236779,225352371,1.0,5444.0,3530.0,4.0,0.0,0.0,0.0,0.0,5372.0,0.0,0.0,19.0,767.0,5386.0,4431.0,0.0,4.0,1.0,5.0,85.0,Start,11.431194499658076
111,4677392,64334457,64367944,1.0,3210.0,2087.0,2.0,0.0,0.0,0.0,0.0,3189.0,0.0,0.0,6.0,462.0,3201.0,2824.0,1.0,3.0,0.0,7.0,25.0,Start,12.715210011657549
112,531501,144206125,137932462,0.0,2930.0,1743.0,1.0,0.0,0.0,0.0,0.0,2903.0,0.0,0.0,4.0,371.0,2909.0,1914.0,3.0,6.0,0.0,3.0,35.0,Start,10.905101403761297
113,1527537,257920808,241123728,0.0,17172.0,10492.0,4.0,9.0,1.0,0.0,0.0,8895.0,0.0,0.0,20.0,2133.0,17139.0,12010.0,22.0,6.0,15.0,13.0,78.0,C,11.27484842926738
114,2252278,258720073,227844526,0.0,6791.0,3833.0,1.0,7.0,4.0,0.0,1.0,2703.0,0.0,0.0,5.0,770.0,6789.0,3521.0,10.0,4.0,9.0,20.0,19.0,C,13.813822300325658
115,212390,221540894,220624151,0.0,21421.0,12520.0,4.0,0.0,4.0,0.0,0.0,15198.0,0.0,0.0,37.0,3037.0,21185.0,16676.0,8.0,13.0,5.0,27.0,212.0,C,10.037237265792616
116,814490,82193110,81172392,0.0,6023.0,3829.0,3.0,0.0,0.0,0.0,0.0,6002.0,0.0,0.0,9.0,828.0,6022.0,4398.0,1.0,5.0,0.0,1.0,99.0,B,8.044980606785156
117,2333250,529890192,530114503,1.0,17084.0,9881.0,2.0,13.0,0.0,0.0,0.0,2742.0,0.0,0.0,28.0,2179.0,17025.0,11429.0,23.0,8.0,32.0,21.0,32.0,C,12.139845866753989
118,8350676,252948362,251523681,0.0,7410.0,3917.0,7.0,14.0,1.0,8.0,1.0,995.0,0.0,0.0,4.0,801.0,7409.0,3029.0,17.0,9.0,17.0,25.0,61.0,C,11.545138759007294
119,668723,78558595,78616755,1.0,2530.0,1524.0,1.0,0.0,4.0,0.0,0.0,2518.0,0.0,0.0,3.0,308.0,2528.0,1699.0,2.0,3.0,0.0,7.0,35.0,Start,12.772368425497495
120,326010,45412112,39815498,0.0,2409.0,1587.0,2.0,0.0,0.0,0.0,0.0,2399.0,0.0,0.0,5.0,388.0,2405.0,2107.0,0.0,1.0,0.0,2.0,22.0,Start,11.072982276400458
121,1778592,64064856,103803168,1.0,6158.0,3777.0,2.0,0.0,0.0,0.0,0.0,6132.0,0.0,0.0,19.0,866.0,6151.0,5114.0,11.0,4.0,0.0,14.0,13.0,Start,15.605581769553712
122,13041163,156317692,156317619,0.0,678.0,450.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,3.0,105.0,678.0,557.0,0.0,0.0,0.0,2.0,9.0,Stub,7.430315665441652
123,438953,171402308,165546709,0.0,16472.0,9869.0,4.0,10.0,2.0,0.0,0.0,6298.0,0.0,0.0,25.0,2328.0,16412.0,12976.0,18.0,8.0,15.0,14.0,122.0,B,12.34748523153223
124,51928,428348676,428595705,1.0,125930.0,74791.0,61.0,79.0,7.0,0.0,1.0,14355.0,0.0,0.0,150.0,15631.0,125702.0,85921.0,97.0,11.0,138.0,148.0,798.0,GA,7.173075386304669
