,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,rank
18,47879830,730775498,903276253,1.0,5154.0,2729.0,8.0,5.0,0.0,0.0,1.0,2698.0,0.0,0.0,5.0,576.0,5152.0,2443.0,5.0,4.0,12.0,12.0,33.0,Start,0.1507867552670089
19,1569863,400172315,321512687,0.0,4102.0,2575.0,3.0,0.0,0.0,0.0,0.0,4088.0,0.0,0.0,20.0,614.0,4100.0,3166.0,6.0,2.0,0.0,3.0,25.0,Start,0.1653310693531427
20,6097297,4245315,4244912,0.0,24629.0,13872.0,3.0,0.0,0.0,0.0,0.0,24617.0,0.0,0.0,45.0,3076.0,24625.0,19149.0,75.0,9.0,0.0,0.0,224.0,B,393.84709394465295
21,198618,220503931,221793728,1.0,17573.0,10833.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2331.0,17507.0,14867.0,22.0,7.0,23.0,13.0,76.0,C,3.310974932733496
22,42168712,792896078,800871029,1.0,12539.0,6479.0,9.0,17.0,0.0,0.0,1.0,155.0,0.0,0.0,17.0,1339.0,12532.0,5451.0,19.0,9.0,17.0,48.0,83.0,C,0.2656856969248609
23,3264882,29498094,29498778,1.0,309.0,191.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,42.0,309.0,237.0,0.0,1.0,0.0,1.0,5.0,Stub,0.3593423696603388
24,4997516,58425306,58409254,0.0,1383.0,869.0,1.0,0.0,0.0,0.0,0.0,1381.0,0.0,0.0,3.0,183.0,1383.0,1204.0,1.0,3.0,0.0,2.0,12.0,Stub,1.5721758748093078
25,1122887,56082480,56082597,1.0,12950.0,8405.0,5.0,0.0,3.0,0.0,0.0,8509.0,0.0,0.0,37.0,1857.0,12950.0,11268.0,8.0,5.0,3.0,6.0,128.0,B,5.096727810756796
26,12929801,259550902,375602101,1.0,810.0,446.0,5.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,0.0,100.0,805.0,517.0,1.0,2.0,0.0,4.0,19.0,Stub,0.5814254730064687
27,29692142,525777331,525776347,0.0,15074.0,7520.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1677.0,15066.0,5508.0,38.0,8.0,53.0,44.0,40.0,B,2.4790216014919064
28,28863176,944710293,508165061,0.0,4456.0,2223.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,442.0,4385.0,2034.0,5.0,2.0,5.0,6.0,24.0,Start,0.2380346602674103
29,33229,66697727,64443584,0.0,27329.0,11375.0,2.0,50.0,0.0,0.0,0.0,3951.0,0.0,0.0,22.0,2248.0,27321.0,9859.0,83.0,8.0,57.0,53.0,417.0,B,10.180925168169628
30,519113,80305524,141275422,1.0,1261.0,822.0,0.0,0.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,182.0,1261.0,1127.0,0.0,0.0,0.0,2.0,12.0,Stub,0.564779835787216
31,1025066,520835360,519690748,0.0,2631.0,1593.0,1.0,0.0,0.0,0.0,0.0,2621.0,0.0,0.0,2.0,343.0,2627.0,2001.0,6.0,0.0,0.0,7.0,2.0,Stub,2.175394680053451
32,320138,641392918,892829042,1.0,32400.0,22365.0,2.0,0.0,1.0,0.0,0.0,29038.0,0.0,0.0,102.0,5093.0,32392.0,31018.0,2.0,7.0,3.0,9.0,73.0,B,22.94459707686416
33,1138884,126652317,148855694,1.0,55558.0,29039.0,2.0,41.0,18.0,0.0,0.0,480.0,0.0,0.0,98.0,6318.0,55486.0,37534.0,129.0,31.0,123.0,106.0,441.0,B,9.878953694348624
34,33286024,458753746,458654018,0.0,39864.0,23296.0,5.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,29.0,4890.0,39837.0,30443.0,24.0,5.0,88.0,30.0,226.0,B,53.85219160057143
35,73594,6327630,4650887,0.0,2295.0,1545.0,0.0,0.0,0.0,0.0,0.0,2287.0,0.0,0.0,11.0,359.0,2295.0,2050.0,0.0,3.0,0.0,1.0,34.0,Start,20.51564388374006
36,4685763,429869985,429869267,0.0,42690.0,27355.0,5.0,26.0,2.0,0.0,0.0,2973.0,0.0,0.0,43.0,5309.0,42524.0,30476.0,44.0,16.0,28.0,48.0,454.0,B,2.3693675406081947
37,3464486,966227524,545459946,0.0,147.0,110.0,3.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,18.0,147.0,130.0,0.0,0.0,0.0,0.0,4.0,Stub,0.7019435914258132
38,38847,81798319,81685586,0.0,21786.0,14474.0,5.0,1.0,0.0,0.0,0.0,19520.0,0.0,0.0,38.0,3319.0,21729.0,19686.0,7.0,15.0,4.0,6.0,138.0,B,2.7004821757561883
39,376040,130703173,130692979,0.0,7698.0,4734.0,8.0,6.0,0.0,0.0,1.0,4635.0,0.0,0.0,11.0,1045.0,7698.0,4684.0,7.0,6.0,5.0,8.0,66.0,C,2.2403541167871137
40,8526396,157655134,197667424,1.0,2646.0,1643.0,1.0,0.0,0.0,0.0,0.0,1445.0,0.0,0.0,1.0,357.0,2646.0,2150.0,2.0,2.0,4.0,1.0,18.0,Start,10.252930490306095
41,1380181,22133328,22244928,1.0,7381.0,4964.0,3.0,0.0,0.0,0.0,0.0,7349.0,0.0,0.0,9.0,1078.0,7365.0,5510.0,0.0,4.0,0.0,8.0,63.0,Start,0.5242211860831766
42,691685,197663574,34218702,0.0,1283.0,864.0,0.0,0.0,0.0,0.0,0.0,1279.0,0.0,0.0,0.0,185.0,1283.0,997.0,0.0,0.0,0.0,2.0,13.0,Stub,0.1685543958536406
43,2806609,316764290,316591622,0.0,39834.0,24990.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,5514.0,39798.0,34173.0,31.0,7.0,31.0,19.0,131.0,B,1.5860360517080836
44,3414439,187435455,188080244,1.0,4290.0,2936.0,3.0,0.0,0.0,0.0,0.0,4276.0,0.0,1.0,10.0,667.0,4288.0,3341.0,0.0,6.0,0.0,12.0,26.0,Start,0.2714948724907138
45,1611176,17741010,15177534,0.0,1708.0,1108.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,1.0,245.0,1696.0,1608.0,0.0,0.0,0.0,1.0,16.0,Stub,5.579581436442484
46,383258,85877421,86266390,1.0,17304.0,11311.0,2.0,0.0,0.0,0.0,0.0,17176.0,0.0,0.0,23.0,2456.0,17218.0,14560.0,7.0,4.0,0.0,2.0,258.0,B,30.14922542286491
47,20586634,531100276,478577212,0.0,3046.0,1853.0,10.0,0.0,0.0,0.0,0.0,3010.0,0.0,0.0,2.0,392.0,3018.0,2055.0,2.0,2.0,0.0,8.0,38.0,Start,0.2569241726365428
48,24780335,584759434,841926656,1.0,17998.0,10861.0,5.0,2.0,0.0,0.0,0.0,908.0,0.0,0.0,26.0,2364.0,17938.0,10720.0,16.0,8.0,46.0,17.0,74.0,GA,0.8619155942110569
49,23702522,355692653,354724498,0.0,2353.0,1380.0,1.0,0.0,1.0,0.0,0.0,2342.0,0.0,0.0,0.0,329.0,2352.0,1700.0,2.0,4.0,0.0,11.0,17.0,Start,0.8547352229802198
50,1214340,51692502,64803091,1.0,7719.0,4932.0,6.0,0.0,0.0,0.0,1.0,7685.0,0.0,0.0,11.0,1047.0,7703.0,6042.0,4.0,4.0,0.0,2.0,82.0,B,0.9447473874827244
51,6403729,74641776,71958558,0.0,6851.0,3313.0,0.0,0.0,0.0,0.0,0.0,6808.0,0.0,0.0,9.0,750.0,6848.0,5969.0,9.0,4.0,0.0,2.0,13.0,Start,0.2754215013233037
52,4330516,197368751,154394078,0.0,5766.0,3527.0,4.0,3.0,0.0,0.0,1.0,810.0,0.0,0.0,18.0,843.0,5763.0,4455.0,8.0,6.0,3.0,6.0,32.0,Start,0.2482723445679073
53,1806648,701895730,588590405,0.0,23874.0,15071.0,14.0,8.0,7.0,0.0,0.0,17648.0,0.0,0.0,47.0,3397.0,23581.0,19266.0,7.0,9.0,23.0,34.0,103.0,C,1.2011760085623449
54,1603511,550385974,519452832,0.0,31661.0,19458.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,62.0,4280.0,31625.0,25243.0,5.0,7.0,109.0,18.0,137.0,B,6.330583853137542
55,4213424,931462856,416479680,0.0,5772.0,3349.0,2.0,0.0,0.0,0.0,0.0,3095.0,0.0,0.0,5.0,803.0,5760.0,4971.0,3.0,5.0,4.0,6.0,32.0,Start,2.573486763138224
56,44425085,847235008,737530990,0.0,371.0,253.0,7.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,42.0,369.0,304.0,0.0,0.0,0.0,2.0,8.0,Stub,0.2872232915177649
57,32671331,491609613,494665368,1.0,83894.0,49235.0,2.0,1.0,1.0,0.0,0.0,1162.0,0.0,0.0,35.0,9548.0,83430.0,46296.0,6.0,4.0,48.0,686.0,1440.0,C,2.751329137482404
58,955128,54819757,54909052,1.0,1038.0,682.0,2.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,4.0,151.0,1031.0,868.0,0.0,0.0,0.0,2.0,18.0,Stub,0.9619565765949452
59,901640,123588051,121414487,0.0,8896.0,5568.0,3.0,0.0,0.0,0.0,0.0,1273.0,0.0,0.0,26.0,1299.0,8869.0,8027.0,4.0,4.0,7.0,2.0,23.0,C,2.6306814651342094
60,238246,9070682,9078913,1.0,7427.0,4641.0,2.0,0.0,0.0,0.0,0.0,7411.0,0.0,0.0,12.0,1037.0,7425.0,6502.0,8.0,5.0,0.0,1.0,55.0,B,18.19654601646305
61,6553397,182920446,197677943,1.0,1549.0,1037.0,2.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,1.0,215.0,1549.0,1359.0,1.0,0.0,0.0,2.0,13.0,Stub,2.9298867145560568
62,17472400,231624543,219314481,0.0,2011.0,1106.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,188.0,2008.0,1483.0,0.0,0.0,0.0,3.0,67.0,Stub,0.207066420332541
63,23761,21263083,21269012,1.0,4533.0,2901.0,3.0,0.0,0.0,0.0,1.0,4494.0,0.0,0.0,9.0,652.0,4502.0,3589.0,2.0,0.0,0.0,3.0,69.0,Start,12.6966689818094
64,36136909,532882094,571415412,1.0,99995.0,58081.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,201.0,13427.0,99666.0,77686.0,41.0,6.0,256.0,66.0,665.0,B,4.872310999128104
65,729764,76444096,76871800,1.0,10558.0,6741.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,1324.0,10461.0,8212.0,12.0,6.0,4.0,10.0,87.0,C,37.20210104664422
66,2427324,20833314,20833780,1.0,11019.0,7092.0,2.0,0.0,0.0,0.0,0.0,10983.0,0.0,0.0,25.0,1568.0,11013.0,9706.0,7.0,7.0,0.0,2.0,112.0,B,7.1882123828331
67,874283,37639778,60919258,1.0,1723.0,1108.0,1.0,0.0,0.0,0.0,0.0,1708.0,0.0,0.0,3.0,250.0,1718.0,1594.0,2.0,3.0,0.0,1.0,14.0,Stub,0.3496536227084821
68,4272945,892366371,697190663,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,18.0,13.0,0.0,0.0,0.0,0.0,1.0,Stub,0.3524258425863263
69,8564033,183384771,172269907,0.0,2051.0,1280.0,2.0,0.0,0.0,0.0,0.0,2049.0,0.0,0.0,3.0,294.0,2051.0,1738.0,3.0,3.0,0.0,0.0,15.0,Start,0.7447917548477043
70,1671250,34319690,34322437,1.0,2200.0,1078.0,1.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,2.0,228.0,2200.0,1582.0,3.0,2.0,0.0,3.0,51.0,Stub,0.2566247315319891
71,5406679,911364570,887729938,0.0,20421.0,11658.0,16.0,12.0,0.0,0.0,1.0,2516.0,0.0,0.0,15.0,2495.0,20395.0,11426.0,21.0,5.0,45.0,41.0,101.0,GA,3.1905024554450288
72,14975,96133378,94045508,0.0,50434.0,30065.0,5.0,19.0,2.0,8.0,0.0,0.0,0.0,0.0,100.0,6563.0,50271.0,39023.0,60.0,15.0,53.0,26.0,285.0,B,71.47192497922453
73,14629379,561003662,607506584,1.0,8991.0,5401.0,3.0,1.0,1.0,0.0,1.0,6708.0,0.0,0.0,4.0,1060.0,8947.0,6494.0,9.0,10.0,1.0,9.0,22.0,C,5.643957553556871
74,11332006,913191672,610560400,0.0,2927.0,1720.0,2.0,1.0,0.0,0.0,1.0,2919.0,0.0,0.0,3.0,333.0,2927.0,978.0,2.0,5.0,2.0,16.0,26.0,Start,0.3188640286961139
75,403051,10021426,10237568,1.0,423.0,260.0,1.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,2.0,64.0,423.0,342.0,0.0,0.0,0.0,3.0,8.0,Stub,0.9093204971809944
76,2835935,577277486,600054064,1.0,19692.0,11846.0,9.0,6.0,2.0,0.0,1.0,4472.0,0.0,0.0,20.0,2629.0,19649.0,14034.0,12.0,8.0,37.0,39.0,109.0,C,3.713794998427987
77,2672176,27303815,27436860,1.0,2762.0,1794.0,2.0,0.0,0.0,0.0,0.0,2738.0,0.0,0.0,12.0,396.0,2762.0,2398.0,4.0,1.0,0.0,2.0,4.0,Start,4.744708483176954
78,698454,4534484,4753135,1.0,3565.0,2408.0,0.0,0.0,0.0,0.0,0.0,3557.0,0.0,0.0,8.0,472.0,3565.0,3148.0,0.0,0.0,0.0,2.0,62.0,Start,26.626780271688407
79,7712,121285251,175099915,1.0,105330.0,71108.0,1.0,6.0,3.0,0.0,1.0,75242.0,0.0,0.0,204.0,15750.0,104971.0,95954.0,10.0,12.0,20.0,27.0,655.0,C,38.79109081819264
80,4363081,696917434,697696052,1.0,29454.0,18359.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3848.0,29421.0,15429.0,16.0,6.0,40.0,39.0,102.0,GA,1.8449992038336944
81,5668051,231632575,230480171,0.0,1279.0,717.0,1.0,0.0,0.0,0.0,0.0,1276.0,0.0,0.0,0.0,133.0,1278.0,435.0,2.0,1.0,0.0,3.0,18.0,Stub,0.4744077634072058
82,4777052,84410634,92957988,1.0,18237.0,12249.0,2.0,2.0,0.0,0.0,0.0,16429.0,0.0,0.0,22.0,2571.0,18199.0,16347.0,4.0,14.0,5.0,14.0,133.0,C,4.3442364331112175
83,4229661,298598108,298361054,0.0,10849.0,4937.0,2.0,9.0,0.0,0.0,1.0,1231.0,0.0,0.0,7.0,1093.0,10828.0,5368.0,11.0,4.0,40.0,11.0,57.0,GA,0.3389302190364431
84,8771473,163737769,167817478,1.0,1601.0,788.0,2.0,0.0,0.0,0.0,0.0,1593.0,0.0,0.0,3.0,183.0,1601.0,841.0,1.0,3.0,0.0,1.0,14.0,Stub,1.850466464331712
85,5939551,160190453,155850112,0.0,1938.0,1211.0,3.0,0.0,0.0,0.0,0.0,1933.0,0.0,0.0,3.0,279.0,1938.0,1223.0,1.0,5.0,0.0,17.0,21.0,Start,0.3235249242191361
86,1994430,49153579,49163294,1.0,10130.0,6453.0,3.0,0.0,0.0,0.0,0.0,10104.0,0.0,0.0,25.0,1302.0,10110.0,8038.0,13.0,6.0,1.0,9.0,96.0,B,24.417671462134088
87,859805,73441566,81927342,1.0,1770.0,992.0,8.0,0.0,1.0,0.0,0.0,1750.0,0.0,0.0,0.0,215.0,1760.0,1226.0,2.0,1.0,0.0,2.0,36.0,Stub,0.5009533093800397
88,21110342,264338135,264338252,1.0,6743.0,3399.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,757.0,6722.0,3979.0,14.0,3.0,21.0,13.0,47.0,B,3.282613765741956
89,23614673,358982755,360193307,1.0,7996.0,3478.0,1.0,1.0,0.0,0.0,0.0,7992.0,0.0,0.0,9.0,608.0,7996.0,3676.0,1.0,4.0,0.0,6.0,110.0,Start,0.2423452621739011
90,5783,4000584,3938701,0.0,5840.0,3838.0,0.0,0.0,0.0,0.0,0.0,5806.0,0.0,0.0,14.0,833.0,5840.0,5350.0,1.0,11.0,0.0,1.0,56.0,Start,129.58190996054046
91,12101596,142733333,197599215,1.0,3480.0,1629.0,2.0,0.0,0.0,0.0,0.0,3474.0,0.0,0.0,0.0,449.0,3480.0,1276.0,0.0,6.0,0.0,2.0,23.0,Stub,0.3591394730311596
92,9985720,139251972,139312331,1.0,3953.0,2107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,444.0,3950.0,2796.0,12.0,5.0,11.0,2.0,17.0,Start,0.3599978115715072
93,1965419,568319921,561021594,0.0,7048.0,4427.0,3.0,5.0,0.0,0.0,0.0,1803.0,0.0,0.0,11.0,1011.0,7039.0,4537.0,4.0,1.0,7.0,15.0,34.0,C,0.7421845026663664
94,5396155,171018073,173322765,1.0,20216.0,13828.0,4.0,0.0,0.0,0.0,0.0,20052.0,0.0,0.0,41.0,3127.0,20112.0,19525.0,1.0,4.0,0.0,3.0,56.0,B,0.4289652314535698
95,2598451,529600315,528594575,0.0,8392.0,4015.0,3.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,832.0,8241.0,2490.0,19.0,5.0,24.0,32.0,16.0,Start,0.1603743805587827
96,84154,29881287,9504045,0.0,11007.0,7212.0,1.0,0.0,0.0,0.0,0.0,11007.0,0.0,0.0,21.0,1631.0,11007.0,9661.0,4.0,9.0,0.0,2.0,85.0,B,7.816392520533965
97,1305761,89008851,89011787,1.0,13861.0,7652.0,2.0,0.0,0.0,0.0,0.0,13854.0,0.0,0.0,28.0,1622.0,13860.0,10842.0,30.0,8.0,8.0,2.0,75.0,B,4.694168041807358
98,16290076,738439204,560999175,0.0,19168.0,11842.0,4.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,24.0,2580.0,19146.0,16724.0,16.0,7.0,21.0,12.0,39.0,C,5.053161760733391
99,19312697,264704566,264030874,0.0,1367.0,699.0,3.0,0.0,0.0,0.0,1.0,1349.0,0.0,0.0,3.0,131.0,1357.0,335.0,1.0,2.0,0.0,8.0,20.0,Stub,0.2853105751106689
100,955128,54909052,54819757,0.0,730.0,465.0,2.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0,3.0,104.0,723.0,625.0,0.0,0.0,0.0,0.0,15.0,Stub,0.9619565765949452
101,4738402,51844103,51959338,1.0,4612.0,2794.0,2.0,0.0,0.0,0.0,0.0,4612.0,0.0,0.0,9.0,613.0,4612.0,3967.0,7.0,4.0,0.0,2.0,10.0,Start,0.250631641061432
102,73898,138251326,138265938,1.0,27785.0,17483.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3875.0,27709.0,23336.0,33.0,7.0,39.0,15.0,59.0,B,0.974036560629403
103,3952944,616315657,300619798,0.0,9742.0,5880.0,4.0,1.0,0.0,0.0,0.0,7495.0,0.0,0.0,13.0,1266.0,9718.0,8195.0,9.0,8.0,3.0,5.0,61.0,C,1.2567785111938208
104,215509,557970467,624952630,1.0,124405.0,63223.0,7.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,13303.0,124045.0,44086.0,139.0,7.0,343.0,221.0,430.0,B,3.193536984169121
105,567580,293731826,293759597,1.0,11201.0,5752.0,1.0,0.0,0.0,0.0,0.0,9772.0,0.0,0.0,9.0,1619.0,11127.0,5184.0,0.0,5.0,1.0,7.0,51.0,C,2.761756554763748
106,28863176,508165061,944710293,1.0,3526.0,1804.0,5.0,0.0,0.0,0.0,1.0,890.0,0.0,0.0,1.0,352.0,3477.0,1661.0,3.0,3.0,3.0,6.0,21.0,Start,0.2380346602674103
107,4572180,99491128,47737674,0.0,2010.0,1319.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,2.0,270.0,2010.0,1767.0,2.0,1.0,0.0,1.0,4.0,Stub,1.577296159949661
108,662620,85156812,86513041,1.0,9538.0,6480.0,3.0,0.0,0.0,0.0,1.0,9516.0,0.0,0.0,24.0,1490.0,9538.0,8462.0,3.0,4.0,0.0,2.0,43.0,B,0.383830424022119
109,204517,186846122,186839646,0.0,21812.0,13889.0,3.0,0.0,15.0,0.0,1.0,16039.0,0.0,0.0,26.0,3100.0,21753.0,16140.0,4.0,10.0,28.0,32.0,144.0,C,1.1152261295695225
110,1211651,169874161,169776592,0.0,2571.0,1534.0,5.0,1.0,0.0,0.0,0.0,2352.0,0.0,0.0,0.0,295.0,2360.0,1689.0,1.0,3.0,5.0,3.0,27.0,Start,0.4409520575266567
111,1390765,557954074,645437260,1.0,12109.0,7427.0,1.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,13.0,1637.0,12053.0,10172.0,6.0,12.0,24.0,8.0,81.0,B,6.847540478574596
112,44494668,33692297,32436945,0.0,8187.0,5558.0,2.0,0.0,0.0,0.0,0.0,8158.0,0.0,0.0,12.0,1246.0,8172.0,7903.0,0.0,2.0,0.0,1.0,31.0,Start,14.808243686534812
113,859805,81927342,73441566,0.0,2086.0,1131.0,8.0,1.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,248.0,2074.0,1283.0,3.0,1.0,0.0,1.0,37.0,Stub,0.5009533093800397
114,9042915,545721946,966227405,1.0,2733.0,1643.0,3.0,0.0,0.0,0.0,1.0,2726.0,0.0,0.0,2.0,353.0,2733.0,1727.0,1.0,3.0,0.0,4.0,22.0,Start,0.6029666191342258
115,168227,321962172,322213509,1.0,9637.0,5845.0,3.0,0.0,0.0,0.0,0.0,7471.0,0.0,0.0,6.0,1299.0,9570.0,8217.0,3.0,4.0,4.0,3.0,116.0,Start,4.226656394525014
116,886852,197679761,181220766,0.0,4735.0,2642.0,4.0,3.0,0.0,0.0,0.0,1273.0,0.0,0.0,5.0,596.0,4721.0,3297.0,9.0,2.0,7.0,6.0,19.0,Start,0.4009793278771606
117,4634014,172948882,172949293,1.0,10115.0,6413.0,2.0,0.0,0.0,0.0,1.0,10089.0,0.0,0.0,33.0,1460.0,10115.0,8495.0,11.0,5.0,0.0,3.0,82.0,B,4.082665744509687
118,622840,5331818,4096438,0.0,1139.0,762.0,2.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.0,2.0,160.0,1139.0,948.0,0.0,0.0,0.0,0.0,8.0,Stub,0.5900964100234249
119,1334628,638361267,638307008,0.0,20589.0,12156.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2724.0,20064.0,15232.0,15.0,8.0,50.0,30.0,82.0,B,10.629799212250775
120,2293646,97882791,97931861,1.0,12436.0,7621.0,6.0,0.0,0.0,0.0,0.0,12399.0,0.0,0.0,23.0,1739.0,12425.0,10435.0,8.0,7.0,0.0,3.0,104.0,B,17.643796680055285
121,58070,696605694,694642192,0.0,17092.0,10776.0,3.0,0.0,0.0,11.0,1.0,13157.0,0.0,0.0,26.0,2448.0,17009.0,11313.0,2.0,8.0,2.0,26.0,202.0,C,11.388829674098249
122,2347026,52678218,53147019,1.0,11766.0,5096.0,5.0,0.0,0.0,0.0,0.0,11721.0,0.0,0.0,10.0,1120.0,11725.0,8075.0,9.0,7.0,0.0,33.0,34.0,Start,22.190883266232404
123,185853,31425159,31410693,0.0,14708.0,9236.0,7.0,0.0,0.0,0.0,0.0,14639.0,0.0,0.0,19.0,2100.0,14671.0,12342.0,11.0,6.0,0.0,1.0,177.0,B,25.52786327422
