,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,rank
44,23086949,487980514,487975948,0.0,2314.0,1401.0,5.0,0.0,0.0,0.0,1.0,2266.0,0.0,0.0,0.0,280.0,2268.0,929.0,0.0,1.0,0.0,16.0,29.0,Stub,7.127348506780513
45,893474,489497572,617346881,1.0,7374.0,3081.0,2.0,0.0,0.0,0.0,0.0,7354.0,0.0,0.0,1.0,574.0,7366.0,5413.0,1.0,9.0,0.0,7.0,103.0,Start,0.6783702901650092
46,19114847,547142774,235369150,0.0,11563.0,7394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1588.0,11563.0,11187.0,8.0,7.0,21.0,1.0,3.0,C,0.1725777789598533
47,2163563,320164318,228632654,0.0,827.0,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,827.0,646.0,1.0,0.0,2.0,1.0,5.0,Stub,0.2369448759939374
48,1627990,94386153,94361618,0.0,4290.0,2697.0,3.0,0.0,0.0,0.0,1.0,4252.0,0.0,0.0,2.0,563.0,4270.0,2761.0,0.0,4.0,0.0,8.0,36.0,Start,4.3903546374624325
49,26421258,762726243,662155137,0.0,3670.0,2336.0,2.0,0.0,0.0,0.0,1.0,3669.0,0.0,0.0,2.0,462.0,3669.0,2094.0,1.0,1.0,4.0,9.0,13.0,Start,1.2978288584681437
50,1405757,201264228,200789359,0.0,34067.0,15429.0,2.0,0.0,0.0,0.0,0.0,34061.0,0.0,0.0,2.0,2170.0,34065.0,24255.0,0.0,2.0,0.0,1.0,472.0,Start,2.4351545715995933
51,42861319,862240017,610158591,0.0,4440.0,2717.0,2.0,1.0,0.0,0.0,1.0,2048.0,0.0,0.0,2.0,485.0,4440.0,2291.0,1.0,4.0,1.0,14.0,52.0,Start,0.6066331138518776
52,2728035,255845505,256039453,1.0,523.0,344.0,1.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,71.0,523.0,462.0,0.0,0.0,0.0,2.0,5.0,Stub,0.185187356348189
53,19862099,866585860,921561713,1.0,848.0,560.0,1.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,113.0,848.0,561.0,0.0,1.0,0.0,2.0,11.0,Stub,0.1616423529206012
54,41175,90863453,160060876,1.0,588.0,359.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,1.0,85.0,588.0,443.0,0.0,0.0,0.0,2.0,9.0,Stub,0.1505543463944715
55,45059739,869200571,642576606,0.0,3650.0,1764.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,346.0,3648.0,1875.0,2.0,1.0,1.0,3.0,72.0,Start,0.2882519092719373
56,350052,203206680,108286688,0.0,13394.0,8338.0,5.0,0.0,0.0,0.0,0.0,13352.0,0.0,0.0,15.0,1827.0,13386.0,11853.0,3.0,9.0,0.0,5.0,108.0,B,2.3944468356756774
57,1666060,91769295,112439701,1.0,1704.0,1120.0,5.0,0.0,0.0,0.0,0.0,1679.0,0.0,0.0,1.0,230.0,1687.0,1107.0,0.0,0.0,0.0,3.0,30.0,Stub,1.0247487459671625
58,11727566,256465294,383171439,1.0,10905.0,7440.0,3.0,0.0,0.0,0.0,0.0,10827.0,0.0,0.0,23.0,1632.0,10865.0,10316.0,2.0,6.0,0.0,2.0,53.0,B,0.4574507743765676
59,1927552,277134526,276818511,0.0,2452.0,1512.0,3.0,0.0,0.0,0.0,0.0,2436.0,0.0,0.0,3.0,307.0,2448.0,1932.0,2.0,2.0,0.0,3.0,39.0,Start,0.2551289889943825
60,6016500,64511243,64515054,1.0,6143.0,2925.0,1.0,0.0,0.0,0.0,0.0,6141.0,0.0,0.0,0.0,569.0,6143.0,413.0,1.0,4.0,0.0,47.0,17.0,Stub,2.5713319572724838
61,885351,91122957,139773134,1.0,5925.0,3641.0,2.0,0.0,0.0,0.0,0.0,4816.0,0.0,0.0,7.0,872.0,5924.0,5088.0,5.0,6.0,5.0,2.0,40.0,B,16.188358079347744
62,14161967,170376297,170372140,0.0,2856.0,1917.0,0.0,0.0,0.0,0.0,0.0,2846.0,0.0,0.0,4.0,429.0,2854.0,2768.0,1.0,0.0,0.0,0.0,0.0,Start,0.2090143207152677
63,7797638,111556317,94732485,0.0,2590.0,1335.0,6.0,0.0,0.0,0.0,0.0,2584.0,0.0,0.0,1.0,267.0,2588.0,1814.0,4.0,5.0,0.0,6.0,41.0,Start,0.3470699813916303
64,26251462,344903225,480461952,1.0,331.0,222.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,1.0,46.0,331.0,220.0,0.0,0.0,0.0,3.0,1.0,Stub,0.1657051946912699
65,26810748,92636998,108121596,1.0,43679.0,23994.0,2.0,8.0,4.0,0.0,0.0,43540.0,0.0,0.0,28.0,5071.0,43544.0,26997.0,33.0,14.0,13.0,25.0,701.0,B,202.075504531498
66,440980,325992503,325977734,0.0,2327.0,1471.0,2.0,0.0,0.0,0.0,0.0,1546.0,0.0,0.0,5.0,320.0,2311.0,1918.0,0.0,3.0,1.0,3.0,16.0,Stub,0.5404716382671264
67,29346681,407979544,407981241,1.0,1416.0,640.0,3.0,0.0,0.0,0.0,1.0,1414.0,0.0,0.0,0.0,111.0,1416.0,275.0,0.0,1.0,0.0,7.0,3.0,Stub,0.9766305491199956
68,4514345,286753210,141517812,0.0,2252.0,1407.0,3.0,0.0,1.0,0.0,0.0,2205.0,0.0,0.0,5.0,330.0,2215.0,1672.0,2.0,3.0,0.0,5.0,22.0,Start,0.280594632318516
69,2526344,338103309,338541713,1.0,2432.0,1659.0,4.0,0.0,1.0,0.0,0.0,2418.0,0.0,0.0,7.0,372.0,2426.0,2035.0,0.0,3.0,0.0,3.0,30.0,Start,0.2971778527520381
70,4854283,90985596,122541635,1.0,4303.0,2729.0,1.0,0.0,0.0,0.0,0.0,4273.0,0.0,0.0,9.0,606.0,4297.0,3953.0,0.0,4.0,0.0,2.0,4.0,Start,1.1760473965706113
71,944016,296551989,405384677,1.0,4286.0,2757.0,3.0,0.0,0.0,0.0,0.0,4262.0,0.0,0.0,4.0,625.0,4272.0,3466.0,2.0,5.0,0.0,1.0,36.0,Start,0.6490274164017857
72,46965907,666735915,668577831,1.0,1167.0,687.0,0.0,0.0,0.0,0.0,1.0,1163.0,0.0,0.0,2.0,163.0,1167.0,590.0,0.0,2.0,0.0,4.0,11.0,Stub,0.1827011522111682
73,40610778,717264974,601200032,0.0,3602.0,1771.0,4.0,4.0,0.0,0.0,1.0,919.0,0.0,0.0,0.0,363.0,3602.0,842.0,6.0,5.0,4.0,15.0,34.0,Start,0.3695701428353363
74,19558346,242329805,242462248,1.0,523.0,340.0,7.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,66.0,523.0,340.0,0.0,0.0,0.0,3.0,11.0,Stub,0.1720365529748721
75,1684332,817481698,619041174,0.0,6631.0,3988.0,7.0,6.0,4.0,0.0,0.0,6445.0,3.0,0.0,16.0,842.0,6457.0,3745.0,4.0,5.0,6.0,28.0,65.0,C,2.731558834954916
76,16382629,211567543,617775116,1.0,1233.0,629.0,0.0,0.0,0.0,0.0,1.0,1231.0,0.0,0.0,1.0,135.0,1233.0,577.0,0.0,2.0,0.0,3.0,15.0,Stub,0.197006612322561
77,11049613,278098679,275700049,0.0,2717.0,1750.0,1.0,0.0,0.0,0.0,0.0,2711.0,0.0,0.0,1.0,364.0,2717.0,2183.0,0.0,2.0,0.0,4.0,54.0,Stub,0.6334764824032546
78,28076848,374186218,374556664,1.0,2117.0,1018.0,0.0,0.0,0.0,0.0,1.0,2110.0,0.0,0.0,0.0,148.0,2110.0,14.0,0.0,1.0,0.0,6.0,17.0,Stub,2.071573421156133
79,31442712,423118094,423121403,1.0,1249.0,807.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,0.0,1.0,171.0,1249.0,792.0,0.0,0.0,0.0,3.0,10.0,Stub,0.1741024949731131
80,6941766,157874160,157911331,1.0,1866.0,1256.0,3.0,0.0,0.0,0.0,0.0,1854.0,0.0,0.0,7.0,284.0,1860.0,1596.0,0.0,0.0,0.0,6.0,17.0,Start,0.7364811870328789
81,1029281,241761137,242160186,1.0,34398.0,22092.0,10.0,0.0,0.0,0.0,0.0,34306.0,0.0,0.0,33.0,4659.0,34322.0,31354.0,8.0,6.0,0.0,4.0,358.0,B,2.5670766196137014
82,1280042,225129510,225230412,1.0,5561.0,3223.0,5.0,0.0,0.0,0.0,1.0,5531.0,0.0,0.0,4.0,731.0,5545.0,3784.0,4.0,4.0,0.0,3.0,87.0,Start,1.8880388148023868
83,7151529,90440498,79556218,0.0,1501.0,834.0,1.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,5.0,188.0,1501.0,1252.0,4.0,2.0,0.0,0.0,13.0,Stub,2.421139654921115
84,6695888,719896664,694247557,0.0,32956.0,20176.0,10.0,0.0,0.0,0.0,1.0,28927.0,0.0,0.0,64.0,4247.0,32909.0,5564.0,3.0,6.0,3.0,47.0,111.0,C,1.842250413189164
85,19176456,236364971,251063157,1.0,707.0,390.0,3.0,0.0,0.0,0.0,1.0,704.0,0.0,0.0,0.0,76.0,707.0,246.0,1.0,1.0,0.0,6.0,8.0,Stub,0.2023771589629801
86,4485380,628945262,900333890,1.0,1907.0,984.0,2.0,0.0,1.0,0.0,0.0,1889.0,0.0,0.0,0.0,204.0,1897.0,1408.0,2.0,4.0,0.0,5.0,8.0,Stub,0.1545677075176836
87,5559513,472882256,385021281,0.0,2236.0,1341.0,3.0,1.0,0.0,0.0,1.0,1620.0,0.0,0.0,0.0,243.0,2236.0,761.0,2.0,0.0,1.0,4.0,12.0,Stub,0.1897570114319696
88,30528716,605651377,658846460,1.0,3439.0,1942.0,6.0,0.0,0.0,0.0,1.0,3435.0,0.0,0.0,4.0,407.0,3439.0,1854.0,0.0,5.0,0.0,4.0,68.0,Start,0.208996717061982
89,6359991,91334868,125572677,1.0,1637.0,1001.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0,0.0,2.0,217.0,1637.0,1502.0,1.0,2.0,0.0,2.0,3.0,Stub,0.6522856744583746
90,12979102,264724032,264693805,0.0,1751.0,1092.0,2.0,0.0,0.0,0.0,0.0,1745.0,0.0,0.0,1.0,237.0,1749.0,1440.0,1.0,4.0,0.0,3.0,29.0,Stub,0.2558456534114834
91,1751813,642553698,356841195,0.0,1425.0,820.0,3.0,1.0,0.0,0.0,0.0,1412.0,0.0,0.0,0.0,176.0,1414.0,691.0,1.0,1.0,1.0,6.0,13.0,Stub,0.2836064772365519
92,391081,784854363,826115733,1.0,22855.0,13147.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2740.0,22756.0,10630.0,19.0,6.0,29.0,27.0,130.0,C,1.5477470350801874
93,11235373,137606991,137938956,1.0,712.0,482.0,1.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,107.0,712.0,608.0,0.0,0.0,0.0,3.0,5.0,Stub,0.1781798863596481
94,1482529,91868083,229076139,1.0,3427.0,2046.0,1.0,0.0,0.0,0.0,0.0,3417.0,0.0,0.0,1.0,439.0,3427.0,2682.0,15.0,2.0,0.0,1.0,24.0,Start,0.6556199782683768
95,11322965,134659904,135065825,1.0,1625.0,1042.0,1.0,0.0,0.0,0.0,0.0,1615.0,0.0,0.0,2.0,232.0,1625.0,1481.0,2.0,1.0,0.0,1.0,2.0,Stub,3.163238287131763
96,21893694,281421646,281511520,1.0,1588.0,908.0,3.0,0.0,0.0,0.0,1.0,1570.0,0.0,0.0,0.0,178.0,1576.0,614.0,0.0,0.0,0.0,5.0,20.0,Stub,1.453133964217122
97,14147208,170577172,170745154,1.0,766.0,530.0,2.0,0.0,0.0,0.0,0.0,762.0,0.0,0.0,2.0,118.0,766.0,699.0,0.0,0.0,0.0,2.0,4.0,Stub,0.3464708110149662
98,2370345,122155744,91571353,0.0,17138.0,11839.0,2.0,0.0,0.0,0.0,0.0,16819.0,0.0,0.0,20.0,2668.0,16845.0,16412.0,0.0,6.0,0.0,3.0,36.0,B,0.7073209123894367
99,21491060,270393411,270155209,0.0,1247.0,705.0,5.0,0.0,0.0,0.0,1.0,1240.0,0.0,0.0,0.0,129.0,1243.0,419.0,0.0,0.0,0.0,6.0,21.0,Stub,0.5057939906469773
100,368436,106046181,91637954,0.0,18992.0,12639.0,2.0,0.0,3.0,0.0,1.0,15862.0,0.0,0.0,34.0,2850.0,18988.0,16105.0,8.0,13.0,3.0,8.0,156.0,B,4.2698028102775325
101,8545899,559642598,926611659,1.0,2586.0,1620.0,5.0,0.0,0.0,0.0,0.0,2573.0,0.0,0.0,1.0,323.0,2582.0,2035.0,3.0,3.0,0.0,6.0,12.0,Start,1.9779754387082409
102,45345629,646296294,765999877,1.0,586.0,384.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,77.0,584.0,458.0,0.0,0.0,0.0,3.0,4.0,Stub,0.1844106786483377
103,23832892,305593811,305592429,0.0,1036.0,319.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,63.0,1036.0,290.0,5.0,1.0,0.0,1.0,8.0,Stub,0.2369549723806407
104,359281,121187776,121054139,0.0,2107.0,1440.0,2.0,0.0,0.0,0.0,0.0,2095.0,0.0,0.0,1.0,328.0,2105.0,1929.0,0.0,1.0,0.0,1.0,20.0,Start,1.082236313056748
105,2141407,129203600,129136108,0.0,1819.0,1086.0,4.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,3.0,259.0,1819.0,1330.0,1.0,1.0,0.0,1.0,34.0,Stub,0.2389206944676484
106,465231,142342350,142429180,1.0,7510.0,4885.0,5.0,0.0,0.0,0.0,0.0,7479.0,0.0,0.0,7.0,1083.0,7499.0,6825.0,0.0,1.0,0.0,1.0,101.0,Start,0.3366693591566071
107,44391451,638668597,633737365,0.0,1851.0,941.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,217.0,1851.0,647.0,4.0,2.0,4.0,6.0,10.0,Stub,0.2079562979887776
108,48636395,695251555,692455826,0.0,821.0,461.0,4.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,100.0,821.0,486.0,0.0,3.0,0.0,8.0,15.0,Stub,0.195127807104284
109,38052010,530204757,558089198,1.0,1411.0,754.0,1.0,0.0,0.0,0.0,1.0,1406.0,0.0,0.0,1.0,138.0,1411.0,605.0,1.0,0.0,0.0,4.0,25.0,Stub,0.5281034513925684
110,1634908,56188493,65179923,1.0,326.0,209.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,1.0,40.0,326.0,285.0,0.0,0.0,0.0,2.0,0.0,Stub,0.306491892981944
111,6145048,258837630,258599787,0.0,8327.0,4712.0,8.0,7.0,6.0,0.0,1.0,1864.0,0.0,0.0,11.0,921.0,8303.0,3902.0,7.0,5.0,7.0,33.0,136.0,C,3.889381952007645
112,41706779,591917868,591775946,0.0,5509.0,2909.0,1.0,1.0,0.0,0.0,0.0,4661.0,0.0,0.0,1.0,602.0,5509.0,1485.0,6.0,4.0,1.0,39.0,27.0,Start,0.1816260826580811
113,11020642,260071536,260071589,1.0,1371.0,813.0,3.0,0.0,0.0,0.0,1.0,1369.0,0.0,0.0,1.0,172.0,1371.0,520.0,1.0,1.0,0.0,7.0,18.0,Stub,0.477080620233188
114,14102929,183676818,184961155,1.0,20227.0,14162.0,3.0,0.0,0.0,0.0,0.0,19012.0,0.0,0.0,44.0,3253.0,20226.0,18433.0,2.0,6.0,2.0,11.0,88.0,C,0.1718384305449174
115,1297816,123048036,122743056,0.0,889.0,592.0,1.0,0.0,0.0,0.0,0.0,881.0,0.0,0.0,1.0,130.0,889.0,697.0,0.0,2.0,0.0,1.0,12.0,Stub,15.462779353111037
116,2361545,111571313,111563534,0.0,1499.0,850.0,5.0,0.0,0.0,0.0,0.0,1494.0,0.0,0.0,2.0,177.0,1496.0,912.0,3.0,1.0,0.0,4.0,25.0,Stub,0.5183043918174439
117,1569610,534326037,538032226,1.0,7198.0,3534.0,3.0,0.0,0.0,0.0,1.0,6556.0,0.0,0.0,3.0,827.0,6558.0,3617.0,0.0,3.0,0.0,11.0,36.0,Start,0.4004382257037894
118,16232404,211544370,197433639,0.0,1573.0,1094.0,1.0,0.0,0.0,0.0,0.0,1564.0,0.0,0.0,1.0,238.0,1573.0,1452.0,0.0,0.0,0.0,3.0,6.0,Stub,0.1914025813946759
119,8960715,328280980,586913373,1.0,982.0,602.0,1.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,1.0,157.0,982.0,765.0,1.0,2.0,0.0,2.0,9.0,Stub,0.7452108545426707
120,32763492,275196098,275337781,1.0,11624.0,7243.0,4.0,3.0,1.0,0.0,0.0,3284.0,0.0,0.0,13.0,1472.0,11583.0,7080.0,9.0,10.0,5.0,14.0,115.0,C,14.905971933314628
121,8099403,222980126,223927139,1.0,894.0,572.0,1.0,0.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0,119.0,893.0,711.0,0.0,1.0,0.0,2.0,17.0,Stub,1.735555467249334
122,3633116,743548863,748293407,1.0,3279.0,2162.0,7.0,0.0,0.0,0.0,0.0,2552.0,0.0,0.0,9.0,482.0,3279.0,2827.0,1.0,3.0,1.0,6.0,19.0,Start,0.2832423524222031
123,2063892,193275751,193000915,0.0,1549.0,1047.0,1.0,0.0,0.0,0.0,0.0,1538.0,0.0,0.0,2.0,250.0,1549.0,1372.0,0.0,0.0,0.0,3.0,4.0,Stub,9.23377614184692
