,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,rank
30,76592,505109191,495670951,0.0,49338.0,27079.0,9.0,56.0,0.0,10.0,1.0,4047.0,0.0,0.0,55.0,6059.0,49014.0,26917.0,57.0,11.0,77.0,71.0,260.0,GA,16.064283622043966
31,6141500,249620238,332302260,1.0,2878.0,1882.0,2.0,0.0,0.0,0.0,0.0,2834.0,0.0,0.0,2.0,388.0,2846.0,2462.0,0.0,3.0,0.0,3.0,46.0,Start,0.3644263042974368
32,839756,377640402,713275096,1.0,5889.0,3731.0,3.0,0.0,0.0,0.0,0.0,4509.0,0.0,0.0,69.0,848.0,5874.0,4805.0,1.0,6.0,1.0,7.0,80.0,Start,20.671672155161456
33,56444,485638879,591843536,1.0,16433.0,9807.0,6.0,8.0,6.0,0.0,0.0,3847.0,0.0,0.0,31.0,2252.0,16197.0,11866.0,12.0,7.0,11.0,22.0,156.0,C,16.50310545646816
34,27945865,372029034,372030929,1.0,2286.0,1196.0,5.0,3.0,1.0,0.0,0.0,2284.0,0.0,0.0,0.0,245.0,2286.0,1142.0,3.0,1.0,3.0,9.0,8.0,Stub,0.262307851158496
35,22192523,538716673,538956251,1.0,5718.0,3237.0,3.0,1.0,0.0,0.0,0.0,2906.0,0.0,0.0,4.0,651.0,5715.0,4083.0,9.0,4.0,4.0,9.0,70.0,Start,2.7708987228144855
36,201330,735955571,780501286,1.0,42546.0,27456.0,16.0,9.0,6.0,4.0,0.0,22303.0,0.0,1.0,73.0,5912.0,42452.0,32947.0,12.0,13.0,30.0,43.0,462.0,C,30.870750890213262
37,19881804,697431296,625073575,0.0,22344.0,13579.0,1.0,8.0,2.0,25.0,0.0,10465.0,0.0,0.0,33.0,3026.0,22303.0,15129.0,24.0,9.0,21.0,25.0,119.0,C,9.63322217610107
38,5249586,968151064,968150969,0.0,93628.0,51550.0,8.0,121.0,1.0,0.0,1.0,22668.0,0.0,0.0,124.0,11600.0,93492.0,47620.0,140.0,10.0,150.0,166.0,433.0,GA,2.785884542248336
39,1237381,534917071,467986053,0.0,12594.0,7448.0,10.0,0.0,0.0,0.0,1.0,8555.0,0.0,0.0,21.0,1648.0,12559.0,9000.0,12.0,7.0,7.0,20.0,92.0,C,4.184058921832552
40,4288384,598995127,675715757,1.0,18724.0,10290.0,3.0,2.0,4.0,0.0,0.0,220.0,0.0,0.0,23.0,2333.0,18711.0,14372.0,3.0,1.0,2.0,16.0,249.0,B,1.3890176948291195
41,2110804,339216971,339545182,1.0,18463.0,12277.0,11.0,0.0,0.0,0.0,0.0,9816.0,0.0,0.0,41.0,2710.0,18438.0,16893.0,6.0,7.0,18.0,4.0,87.0,B,0.6236090574107913
42,17239781,209850688,212512961,1.0,633.0,418.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,3.0,89.0,633.0,540.0,0.0,0.0,0.0,2.0,5.0,Stub,0.2923254075123898
43,26999563,945771690,641388817,0.0,13160.0,8764.0,3.0,0.0,0.0,0.0,0.0,13066.0,0.0,0.0,10.0,1923.0,13100.0,12389.0,0.0,1.0,0.0,8.0,49.0,Start,0.3899650172336052
44,931859,481492622,390017913,0.0,8666.0,5557.0,2.0,0.0,0.0,0.0,0.0,8550.0,0.0,0.0,11.0,1190.0,8587.0,6984.0,0.0,7.0,0.0,28.0,82.0,B,11.417338785853396
45,1219251,695976845,490004741,0.0,6338.0,3955.0,1.0,3.0,0.0,0.0,0.0,3125.0,0.0,0.0,8.0,860.0,6338.0,5198.0,4.0,5.0,5.0,3.0,33.0,B,0.8821290451488383
46,24825365,385519494,385546002,1.0,3827.0,2485.0,3.0,0.0,0.0,0.0,0.0,3130.0,0.0,0.0,10.0,543.0,3823.0,3399.0,1.0,3.0,1.0,6.0,30.0,Start,0.1688645683544379
47,19776265,245256415,245648782,1.0,3057.0,2175.0,0.0,0.0,0.0,0.0,0.0,3028.0,0.0,0.0,3.0,510.0,3051.0,2893.0,0.0,1.0,0.0,5.0,0.0,Start,0.4685550685978937
48,4368703,419323231,419321573,0.0,13944.0,8686.0,6.0,4.0,0.0,0.0,1.0,9688.0,0.0,0.0,19.0,1863.0,13914.0,11009.0,9.0,6.0,5.0,10.0,75.0,C,2.223474516676956
49,32541,612351232,731489010,1.0,77448.0,45493.0,5.0,109.0,7.0,0.0,1.0,11780.0,0.0,0.0,58.0,9834.0,77142.0,39235.0,38.0,26.0,148.0,138.0,243.0,B,27.15711357123174
50,3634311,125303627,138884562,1.0,29175.0,16163.0,11.0,0.0,0.0,0.0,2.0,15113.0,0.0,0.0,86.0,3458.0,29119.0,21186.0,39.0,11.0,24.0,19.0,366.0,B,3.030645801745064
51,654507,641246696,750537657,1.0,13431.0,7893.0,19.0,13.0,2.0,0.0,1.0,4013.0,0.0,0.0,17.0,1763.0,13384.0,7696.0,10.0,9.0,12.0,33.0,71.0,C,2.092413899990602
52,239787,969561100,641411626,0.0,32328.0,21680.0,3.0,7.0,0.0,0.0,0.0,9557.0,0.0,0.0,55.0,4973.0,32182.0,29029.0,7.0,6.0,8.0,11.0,86.0,C,0.7622070248417685
53,9343278,271299932,271384651,1.0,13358.0,8816.0,7.0,2.0,1.0,0.0,0.0,8940.0,0.0,0.0,28.0,1959.0,13333.0,11006.0,2.0,5.0,10.0,11.0,145.0,C,9.545285258368724
54,7565899,784114140,783100674,0.0,20213.0,12059.0,8.0,2.0,0.0,0.0,1.0,18070.0,0.0,0.0,31.0,2769.0,20201.0,15810.0,15.0,8.0,21.0,9.0,60.0,C,0.2754753758699553
55,1602623,293176890,293237599,1.0,4596.0,2786.0,3.0,1.0,1.0,0.0,1.0,4515.0,0.0,0.0,5.0,600.0,4527.0,2910.0,1.0,7.0,0.0,9.0,54.0,Start,2.938072926432808
56,5283336,242941170,242792299,0.0,4321.0,2483.0,7.0,5.0,0.0,0.0,1.0,2157.0,0.0,0.0,7.0,557.0,4318.0,2076.0,5.0,4.0,5.0,11.0,52.0,Start,0.9042838952190798
57,3373039,509883841,476824559,0.0,24675.0,15513.0,3.0,6.0,0.0,0.0,0.0,11995.0,0.0,0.0,39.0,3311.0,24623.0,19628.0,14.0,7.0,14.0,15.0,84.0,C,5.9335562590517
58,2153617,775555201,641380939,0.0,1947.0,1147.0,1.0,1.0,1.0,0.0,0.0,1038.0,0.0,0.0,7.0,258.0,1947.0,1276.0,2.0,3.0,1.0,4.0,22.0,Start,3.8606922866624234
59,1659201,643736284,645808337,1.0,54147.0,30277.0,6.0,20.0,1.0,0.0,1.0,5397.0,0.0,0.0,83.0,6661.0,53753.0,39561.0,74.0,6.0,78.0,40.0,328.0,B,1.3247395106787183
60,1318047,152217609,161171108,1.0,5562.0,3739.0,7.0,0.0,1.0,0.0,0.0,5538.0,0.0,0.0,13.0,853.0,5558.0,5042.0,0.0,5.0,0.0,3.0,54.0,Start,0.3559145534901213
61,33573600,461291865,964154768,1.0,2632.0,1570.0,7.0,0.0,0.0,0.0,1.0,2629.0,0.0,0.0,1.0,305.0,2631.0,1621.0,3.0,2.0,0.0,4.0,29.0,Start,2.002183145793747
62,1497661,274018777,380980586,1.0,17365.0,10560.0,5.0,8.0,0.0,0.0,1.0,15609.0,0.0,0.0,22.0,2374.0,17318.0,11674.0,13.0,11.0,8.0,16.0,117.0,C,0.9203305148271872
63,602676,828236341,858798328,1.0,71268.0,45445.0,1.0,25.0,1.0,0.0,0.0,10956.0,0.0,0.0,185.0,10600.0,71171.0,58618.0,43.0,10.0,71.0,41.0,173.0,C,5.075280358598431
64,3143864,759299133,759300305,1.0,27665.0,11967.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,2676.0,27665.0,23731.0,120.0,7.0,120.0,16.0,108.0,B,3.1709044733977887
65,21516033,619190695,949935848,1.0,4241.0,2588.0,14.0,1.0,10.0,0.0,0.0,1507.0,0.0,0.0,4.0,520.0,4241.0,2344.0,2.0,2.0,1.0,39.0,41.0,Start,0.4199439950424853
66,1320350,447738732,447739854,1.0,35858.0,20512.0,10.0,29.0,0.0,0.0,1.0,20754.0,0.0,0.0,36.0,4628.0,35825.0,23007.0,37.0,6.0,54.0,82.0,156.0,FA,1.7434054612396863
67,400749,811926361,812002460,1.0,5680.0,3392.0,22.0,1.0,1.0,0.0,1.0,3497.0,0.0,0.0,7.0,684.0,5676.0,3391.0,5.0,6.0,5.0,20.0,62.0,Start,3.073086449540248
68,20341651,800577174,842052317,1.0,15983.0,9146.0,11.0,0.0,0.0,0.0,1.0,4928.0,0.0,0.0,15.0,2067.0,15488.0,10280.0,11.0,7.0,16.0,30.0,36.0,C,0.2628703213072096
69,1970118,874555377,874594508,1.0,34418.0,20249.0,2.0,22.0,1.0,0.0,0.0,2984.0,0.0,0.0,97.0,4615.0,34385.0,20720.0,20.0,8.0,18.0,33.0,623.0,B,3.8383678625521314
70,33137185,605553587,550990410,0.0,6588.0,3394.0,3.0,3.0,0.0,0.0,1.0,2115.0,0.0,0.0,11.0,763.0,6306.0,3938.0,11.0,5.0,9.0,16.0,58.0,C,0.202885447780286
71,211485,600300341,570726731,0.0,46001.0,25220.0,4.0,23.0,1.0,0.0,0.0,19776.0,0.0,1.0,36.0,5448.0,45898.0,30630.0,60.0,11.0,64.0,47.0,290.0,B,12.26841338660086
72,39218761,552350176,552356511,1.0,5480.0,3124.0,0.0,0.0,0.0,0.0,1.0,2216.0,0.0,0.0,4.0,636.0,5452.0,4110.0,7.0,4.0,9.0,6.0,14.0,Start,0.239592472907139
73,1009951,706391732,791676689,1.0,15792.0,9712.0,6.0,6.0,6.0,0.0,1.0,1695.0,0.0,0.0,16.0,2133.0,15750.0,11572.0,8.0,9.0,18.0,36.0,47.0,C,1.1423868327646505
74,2314364,652013086,965125736,1.0,4221.0,2442.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,554.0,4217.0,2818.0,7.0,4.0,5.0,9.0,37.0,Start,3.3324710096794607
75,72346,377632491,377537449,0.0,38851.0,25171.0,8.0,0.0,14.0,0.0,0.0,6657.0,0.0,0.0,96.0,5689.0,38777.0,32466.0,21.0,19.0,44.0,66.0,193.0,B,19.003033600213648
76,5378410,134339206,106297366,0.0,4234.0,2444.0,4.0,0.0,4.0,0.0,1.0,4234.0,0.0,0.0,2.0,565.0,4234.0,2924.0,3.0,2.0,0.0,7.0,73.0,Start,0.6789309763292589
77,747397,482993779,482993713,0.0,6773.0,4292.0,7.0,0.0,1.0,0.0,1.0,5672.0,0.0,0.0,5.0,913.0,6773.0,4715.0,2.0,5.0,1.0,9.0,111.0,Start,2.032805595385621
78,11443015,224235702,224155163,0.0,6437.0,3598.0,4.0,0.0,8.0,0.0,0.0,5139.0,0.0,0.0,10.0,810.0,6435.0,5051.0,24.0,3.0,1.0,12.0,31.0,Start,10.35001673145495
79,5729585,680570458,453441787,0.0,27877.0,14167.0,17.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,3029.0,27836.0,14226.0,42.0,9.0,54.0,37.0,111.0,C,0.675548710858112
80,98514,145696033,161183901,1.0,8729.0,5428.0,5.0,0.0,0.0,0.0,0.0,8676.0,0.0,0.0,24.0,1119.0,8698.0,7208.0,9.0,5.0,0.0,3.0,126.0,B,20.832169445703613
81,22048328,299002770,358448946,1.0,29347.0,14850.0,14.0,2.0,1.0,0.0,1.0,5434.0,0.0,0.0,34.0,3318.0,29069.0,18397.0,46.0,9.0,50.0,41.0,228.0,B,13.647650908286677
82,528282,597803590,597803695,1.0,16486.0,9311.0,2.0,17.0,1.0,0.0,0.0,4285.0,0.0,0.0,25.0,2148.0,16486.0,10718.0,20.0,8.0,34.0,28.0,119.0,C,1078.3745314925172
83,24658757,371847649,359813196,0.0,18801.0,11662.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2577.0,18769.0,17274.0,6.0,6.0,31.0,4.0,23.0,B,0.4970164043593357
84,13930,899708200,938547107,1.0,72824.0,43700.0,13.0,64.0,8.0,0.0,1.0,21261.0,0.0,0.0,86.0,9955.0,72740.0,41764.0,64.0,10.0,93.0,127.0,593.0,B,93.32065611288382
85,878851,263877539,263985903,1.0,10597.0,6197.0,10.0,5.0,1.0,0.0,6.0,4706.0,0.0,0.0,13.0,1355.0,10441.0,5522.0,5.0,8.0,5.0,30.0,66.0,C,2.6244327563730208
86,13441147,358795126,358913309,1.0,18888.0,10815.0,5.0,2.0,0.0,0.0,1.0,2512.0,0.0,0.0,40.0,2383.0,18882.0,14034.0,19.0,7.0,45.0,12.0,47.0,GA,0.7704339543914761
87,7680918,85499555,161188543,1.0,1134.0,746.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,1.0,148.0,1132.0,928.0,0.0,5.0,1.0,3.0,13.0,Stub,1.4025495918963773
88,293321,842909825,809512835,0.0,87629.0,46224.0,20.0,76.0,16.0,0.0,1.0,0.0,0.0,1.0,111.0,10353.0,87436.0,47859.0,144.0,15.0,199.0,148.0,298.0,B,13.11599449855478
89,2688352,228532548,228620788,1.0,2936.0,1675.0,1.0,0.0,0.0,0.0,0.0,2093.0,0.0,0.0,2.0,410.0,2936.0,2444.0,3.0,6.0,2.0,1.0,12.0,Start,0.4056102075992748
90,21217,924596480,938517428,1.0,276298.0,154795.0,7.0,263.0,7.0,0.0,1.0,5396.0,0.0,1.0,360.0,32618.0,275798.0,156276.0,341.0,13.0,426.0,393.0,1285.0,B,234.00829270834208
91,2899940,432858749,432858496,0.0,20952.0,12637.0,8.0,0.0,0.0,5.0,1.0,7150.0,0.0,0.0,23.0,2728.0,20850.0,17252.0,23.0,12.0,11.0,9.0,79.0,C,1.7852844117897284
92,16546184,201373925,201465945,1.0,1446.0,815.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,1434.0,1026.0,3.0,1.0,1.0,8.0,12.0,Stub,0.1839177281800577
93,4054848,458310022,610831770,1.0,4319.0,2706.0,2.0,0.0,0.0,0.0,0.0,3504.0,0.0,0.0,7.0,606.0,4317.0,3449.0,5.0,2.0,1.0,4.0,45.0,Start,0.4300251300123547
94,1328783,523596435,586779044,1.0,8570.0,5062.0,8.0,0.0,0.0,0.0,1.0,6198.0,0.0,0.0,6.0,1093.0,8570.0,5821.0,4.0,8.0,2.0,14.0,51.0,C,0.6231867301492837
95,10730517,175750878,175910025,1.0,8458.0,5270.0,4.0,0.0,0.0,0.0,0.0,5566.0,0.0,0.0,21.0,1179.0,8454.0,6814.0,2.0,6.0,3.0,4.0,93.0,Start,3.0219482145049383
96,383054,396834143,395574509,0.0,68333.0,45991.0,6.0,0.0,0.0,0.0,0.0,28702.0,0.0,1.0,161.0,10418.0,68209.0,62485.0,25.0,9.0,18.0,20.0,231.0,B,10.843716282065255
97,40077712,565940739,567347943,1.0,335.0,220.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,50.0,331.0,230.0,0.0,1.0,0.0,4.0,0.0,Stub,0.2002809187167771
98,35457850,488268374,492658462,1.0,4756.0,2541.0,3.0,3.0,0.0,0.0,0.0,4734.0,0.0,0.0,13.0,523.0,4742.0,3037.0,18.0,3.0,3.0,9.0,28.0,Start,0.3218657483501178
99,762893,511311242,442089142,0.0,41200.0,25908.0,14.0,15.0,0.0,0.0,1.0,31593.0,0.0,0.0,67.0,5788.0,41054.0,32635.0,22.0,13.0,19.0,29.0,247.0,B,7.1698742896280905
100,1246227,261841566,261514376,0.0,12224.0,7630.0,3.0,3.0,10.0,0.0,0.0,6375.0,0.0,1.0,32.0,1724.0,12211.0,8995.0,11.0,9.0,9.0,20.0,43.0,C,1.2966237580201665
101,1826982,468359935,520069633,1.0,3592.0,2153.0,11.0,0.0,0.0,0.0,1.0,3580.0,0.0,0.0,5.0,455.0,3590.0,2416.0,1.0,2.0,0.0,8.0,52.0,Start,1.749604405681898
102,34917311,669221856,538257975,0.0,3690.0,2036.0,2.0,0.0,0.0,0.0,0.0,3678.0,0.0,0.0,4.0,454.0,3690.0,3382.0,9.0,6.0,0.0,3.0,15.0,Start,0.1732957680575028
103,1799807,641427728,818625059,1.0,9256.0,5654.0,4.0,0.0,0.0,0.0,1.0,8165.0,0.0,0.0,20.0,1222.0,9247.0,6958.0,11.0,8.0,3.0,11.0,34.0,C,4.605646115334812
104,7776527,923130953,778540431,0.0,1970.0,1261.0,1.0,0.0,1.0,0.0,1.0,1968.0,0.0,0.0,0.0,186.0,1970.0,548.0,0.0,2.0,0.0,9.0,12.0,Stub,0.8883869858697095
105,8587972,713242642,713247719,1.0,22659.0,13856.0,3.0,4.0,0.0,12.0,1.0,4018.0,0.0,0.0,27.0,2982.0,22191.0,16253.0,14.0,10.0,20.0,18.0,94.0,C,2.6247247421916904
106,171648,706858027,689133225,0.0,27672.0,16305.0,10.0,8.0,13.0,0.0,1.0,3176.0,0.0,0.0,39.0,3527.0,27440.0,16710.0,23.0,8.0,31.0,57.0,72.0,C,3.1946749624619293
107,189909,384942962,384933162,0.0,11136.0,7167.0,1.0,0.0,0.0,0.0,0.0,11119.0,0.0,0.0,13.0,1660.0,11135.0,9665.0,5.0,3.0,0.0,7.0,90.0,Start,4.2726388591267215
108,151603,954706652,902876303,0.0,47866.0,28789.0,44.0,20.0,3.0,0.0,3.0,1192.0,2.0,0.0,58.0,6443.0,47804.0,32955.0,26.0,12.0,24.0,55.0,443.0,C,20.83774896746319
109,21528071,471056439,493291033,1.0,27110.0,18886.0,3.0,2.0,0.0,0.0,1.0,25021.0,0.0,0.0,51.0,4497.0,27102.0,25073.0,4.0,7.0,3.0,7.0,20.0,C,0.6213127447454542
110,6032086,746577674,550006753,0.0,13892.0,8124.0,2.0,13.0,1.0,9.0,0.0,430.0,0.0,0.0,17.0,1776.0,13864.0,7726.0,14.0,5.0,26.0,17.0,85.0,B,0.6301435326485358
111,171068,788522626,778038662,0.0,17112.0,10618.0,31.0,6.0,2.0,0.0,1.0,3151.0,0.0,0.0,80.0,2252.0,17106.0,10259.0,9.0,9.0,9.0,30.0,199.0,C,3.048144113940777
112,812402,494159039,429033401,0.0,15936.0,9843.0,3.0,0.0,2.0,0.0,1.0,6705.0,0.0,0.0,25.0,2183.0,15913.0,12321.0,14.0,14.0,7.0,22.0,112.0,C,1.2031172936850458
113,7710110,500487009,417622260,0.0,28104.0,17044.0,8.0,20.0,0.0,0.0,1.0,9887.0,0.0,0.0,51.0,3750.0,28067.0,19603.0,22.0,5.0,35.0,25.0,78.0,GA,1.0230844859115718
114,7436707,963263589,740341753,0.0,7786.0,4709.0,7.0,4.0,0.0,0.0,1.0,2342.0,0.0,0.0,8.0,1107.0,7775.0,4936.0,6.0,4.0,7.0,14.0,49.0,C,1.3343115130401877
115,31061850,510956395,943717881,1.0,5780.0,3531.0,4.0,2.0,0.0,0.0,0.0,151.0,0.0,0.0,3.0,755.0,5778.0,4311.0,5.0,2.0,10.0,6.0,41.0,Start,0.1823185582939801
116,4419104,908882000,641221561,0.0,3055.0,1578.0,8.0,2.0,0.0,0.0,1.0,1877.0,0.0,0.0,3.0,316.0,3053.0,1240.0,3.0,3.0,2.0,16.0,30.0,Stub,0.5913471797179793
117,37400277,523097944,522643188,0.0,10375.0,5338.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1123.0,10055.0,4644.0,22.0,7.0,17.0,22.0,43.0,C,0.2954187322260742
118,557746,162513892,164804631,1.0,17921.0,11848.0,2.0,0.0,0.0,0.0,0.0,17869.0,0.0,0.0,54.0,2550.0,17911.0,15843.0,6.0,7.0,0.0,5.0,192.0,B,17.598450377420487
119,1833654,584985597,535549595,0.0,51809.0,27246.0,1.0,71.0,7.0,0.0,0.0,5391.0,0.0,0.0,31.0,5585.0,51795.0,25862.0,103.0,11.0,94.0,96.0,271.0,B,6.649464380423209
120,50632706,722023339,721977792,0.0,4358.0,2636.0,0.0,0.0,0.0,0.0,1.0,777.0,0.0,0.0,8.0,551.0,4356.0,2964.0,2.0,3.0,5.0,1.0,28.0,Start,0.1731196539295264
121,72346,377537449,377632491,1.0,38834.0,25161.0,8.0,0.0,14.0,0.0,0.0,6657.0,0.0,0.0,96.0,5687.0,38760.0,32466.0,21.0,19.0,44.0,66.0,193.0,B,19.003033600213648
122,7696357,641380918,677762591,1.0,4357.0,2636.0,5.0,5.0,0.0,0.0,1.0,1592.0,0.0,0.0,4.0,544.0,4357.0,2357.0,5.0,4.0,6.0,17.0,27.0,Start,0.2912212435496757
123,20228558,252067967,295466528,1.0,3447.0,2391.0,0.0,0.0,0.0,0.0,0.0,3433.0,0.0,0.0,6.0,521.0,3445.0,3330.0,0.0,0.0,0.0,3.0,0.0,Start,0.1581108829673373
