,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score
79,773461,297419196,300538712,1.0,12810.0,8582.0,1.0,0.0,0.0,0.0,0.0,12778.0,0.0,0.0,23.0,1967.0,12806.0,12193.0,0.0,4.0,0.0,3.0,54.0,B
80,801794,39282127,39739509,1.0,715.0,478.0,1.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,7.0,106.0,715.0,631.0,0.0,0.0,0.0,2.0,7.0,Stub
81,819774,55737943,56741908,1.0,205.0,113.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,27.0,205.0,46.0,0.0,0.0,0.0,5.0,0.0,Stub
82,844130,699760272,699899470,1.0,7943.0,5271.0,12.0,0.0,0.0,0.0,1.0,7922.0,0.0,0.0,10.0,1096.0,7937.0,4907.0,0.0,2.0,0.0,31.0,75.0,Start
83,849456,269195475,269894466,1.0,386.0,242.0,1.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,1.0,61.0,380.0,300.0,0.0,0.0,0.0,2.0,7.0,Stub
84,849869,365231359,365232003,1.0,18163.0,11210.0,13.0,0.0,1.0,0.0,0.0,10261.0,0.0,0.0,32.0,2528.0,17938.0,15091.0,10.0,7.0,4.0,10.0,176.0,B
85,868284,245798508,246033251,1.0,3592.0,2223.0,3.0,0.0,0.0,0.0,0.0,3540.0,0.0,0.0,2.0,447.0,3550.0,3111.0,0.0,1.0,0.0,3.0,65.0,Start
86,876603,215502307,215778011,1.0,18530.0,10971.0,7.0,9.0,0.0,0.0,1.0,10246.0,0.0,0.0,31.0,2388.0,18487.0,13302.0,17.0,6.0,15.0,18.0,199.0,C
87,899033,296506788,297004710,1.0,13527.0,8103.0,12.0,2.0,0.0,0.0,1.0,9855.0,0.0,0.0,15.0,1902.0,13367.0,9669.0,9.0,5.0,14.0,28.0,146.0,C
88,925611,601186166,603635732,1.0,6908.0,4334.0,7.0,0.0,0.0,0.0,1.0,6872.0,0.0,0.0,10.0,952.0,6898.0,5208.0,0.0,3.0,0.0,14.0,61.0,Start
89,953818,216566055,217470255,1.0,3246.0,1320.0,4.0,0.0,0.0,0.0,0.0,3225.0,0.0,0.0,2.0,272.0,3227.0,1599.0,9.0,3.0,0.0,11.0,21.0,Start
90,962224,289850569,289877397,1.0,755.0,500.0,2.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0,2.0,112.0,755.0,606.0,0.0,0.0,0.0,3.0,10.0,Stub
91,997690,49797987,51605254,1.0,1099.0,719.0,2.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,2.0,150.0,1096.0,858.0,0.0,0.0,0.0,4.0,18.0,Stub
92,1006778,36912903,36913051,1.0,936.0,641.0,1.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,1.0,158.0,936.0,860.0,0.0,0.0,0.0,3.0,4.0,Stub
93,1024133,655247453,655675529,1.0,13260.0,8572.0,3.0,9.0,2.0,0.0,0.0,1144.0,0.0,0.0,37.0,1836.0,13258.0,9875.0,10.0,6.0,11.0,18.0,65.0,C
94,1038309,286151144,288121396,1.0,3907.0,2292.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,501.0,3907.0,2665.0,5.0,6.0,4.0,12.0,41.0,Start
95,1076148,417919293,421912382,1.0,2112.0,1411.0,1.0,0.0,0.0,0.0,0.0,2106.0,0.0,0.0,5.0,322.0,2112.0,1848.0,0.0,1.0,0.0,4.0,10.0,Stub
96,1080870,54070266,54650951,1.0,467.0,288.0,2.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,65.0,461.0,363.0,0.0,0.0,0.0,4.0,6.0,Stub
97,1086554,40299911,40836198,1.0,1919.0,1200.0,1.0,0.0,0.0,0.0,0.0,1909.0,0.0,0.0,0.0,257.0,1919.0,1742.0,0.0,4.0,0.0,1.0,28.0,Stub
98,1095555,213620713,215782408,1.0,8066.0,5200.0,7.0,0.0,0.0,0.0,1.0,8032.0,0.0,0.0,17.0,1246.0,8046.0,6443.0,1.0,4.0,0.0,9.0,54.0,C
99,1126579,250756729,251064283,1.0,2289.0,1586.0,2.0,0.0,0.0,0.0,0.0,2279.0,0.0,0.0,4.0,352.0,2287.0,2184.0,0.0,2.0,0.0,2.0,9.0,Stub
100,1138884,110485877,110606297,1.0,44413.0,23027.0,2.0,35.0,18.0,0.0,0.0,483.0,0.0,0.0,88.0,4982.0,44342.0,29880.0,94.0,9.0,96.0,83.0,341.0,B
101,1194555,333953702,334083658,1.0,1151.0,654.0,2.0,1.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,121.0,1150.0,618.0,1.0,2.0,0.0,9.0,7.0,Stub
102,1200969,595621133,595621281,1.0,18799.0,9517.0,12.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1979.0,18741.0,6820.0,47.0,8.0,41.0,57.0,74.0,C
103,1205008,111818391,111819319,1.0,922.0,607.0,1.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,144.0,922.0,679.0,1.0,0.0,0.0,2.0,9.0,Stub
104,1205008,111920291,114671627,1.0,1088.0,689.0,1.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,161.0,1088.0,806.0,1.0,1.0,2.0,2.0,9.0,Stub
105,1209966,353266381,354255150,1.0,25736.0,14699.0,8.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,27.0,3136.0,25424.0,16167.0,46.0,11.0,42.0,29.0,151.0,C
106,1212038,85863901,85938802,1.0,106668.0,66486.0,13.0,26.0,5.0,0.0,0.0,5776.0,0.0,0.0,181.0,14480.0,106399.0,89340.0,85.0,12.0,84.0,78.0,555.0,B
107,1212038,85952350,86984102,1.0,106762.0,66539.0,13.0,26.0,4.0,0.0,0.0,5817.0,0.0,0.0,181.0,14493.0,106493.0,89451.0,85.0,12.0,84.0,77.0,558.0,B
108,1212038,90536244,90635099,1.0,98323.0,60990.0,14.0,24.0,4.0,0.0,0.0,3140.0,0.0,0.0,160.0,13207.0,98091.0,82299.0,82.0,12.0,77.0,74.0,543.0,B
109,1212038,91832864,91835906,1.0,98542.0,61078.0,14.0,25.0,4.0,0.0,0.0,3140.0,0.0,0.0,160.0,13224.0,98310.0,82297.0,83.0,12.0,78.0,75.0,543.0,B
110,1223254,39968677,39969562,1.0,1373.0,680.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,1.0,162.0,1373.0,959.0,7.0,1.0,0.0,1.0,17.0,Stub
111,1246993,176206739,177271305,1.0,7508.0,4544.0,3.0,1.0,2.0,0.0,1.0,6105.0,0.0,0.0,16.0,1066.0,7432.0,5055.0,5.0,5.0,2.0,20.0,75.0,Start
112,1260450,31254418,32933676,1.0,380.0,247.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,55.0,380.0,291.0,0.0,0.0,0.0,2.0,7.0,Stub
113,1283269,225857355,227524329,1.0,6292.0,4124.0,2.0,0.0,3.0,0.0,0.0,5492.0,0.0,0.0,14.0,957.0,6292.0,5695.0,1.0,6.0,1.0,6.0,33.0,Start
114,1285190,60905602,60911334,1.0,3296.0,2139.0,2.0,0.0,0.0,0.0,0.0,3286.0,0.0,0.0,5.0,463.0,3296.0,2872.0,1.0,3.0,0.0,3.0,24.0,Start
115,1304321,54835697,54858796,1.0,9288.0,5939.0,3.0,0.0,2.0,0.0,0.0,463.0,0.0,0.0,13.0,1283.0,9238.0,8404.0,9.0,4.0,2.0,3.0,22.0,Start
116,1327448,104915707,105148335,1.0,6646.0,3653.0,2.0,0.0,0.0,0.0,0.0,6633.0,0.0,0.0,7.0,757.0,6639.0,3868.0,5.0,2.0,0.0,28.0,70.0,Start
117,1335088,443765632,444656154,1.0,4612.0,2493.0,4.0,4.0,2.0,0.0,0.0,2338.0,0.0,0.0,4.0,565.0,4612.0,2785.0,10.0,6.0,5.0,15.0,31.0,Start
118,1364343,493324255,493662891,1.0,48057.0,24371.0,4.0,3.0,1.0,0.0,0.0,5234.0,0.0,0.0,0.0,4474.0,48019.0,31894.0,10.0,5.0,109.0,215.0,448.0,B
119,1379904,49531139,51584281,1.0,7155.0,4989.0,1.0,0.0,1.0,0.0,0.0,7113.0,0.0,0.0,12.0,1082.0,7133.0,6768.0,1.0,5.0,0.0,3.0,37.0,Start
120,1409995,117335274,117362013,1.0,1991.0,1116.0,3.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.0,4.0,241.0,1961.0,1513.0,3.0,2.0,0.0,1.0,27.0,Stub
121,1427733,357900274,362500700,1.0,1244.0,729.0,4.0,0.0,5.0,0.0,0.0,1241.0,0.0,0.0,1.0,153.0,1244.0,777.0,0.0,2.0,0.0,11.0,19.0,Stub
122,1431165,220612580,221706581,1.0,5505.0,3576.0,3.0,0.0,6.0,0.0,0.0,5483.0,0.0,0.0,16.0,847.0,5505.0,4643.0,3.0,3.0,0.0,10.0,50.0,Start
123,1432872,334069635,334965272,1.0,835.0,537.0,4.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,103.0,810.0,592.0,0.0,0.0,0.0,4.0,14.0,Stub
124,1453933,32405202,37712625,1.0,2111.0,1407.0,2.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,4.0,319.0,2111.0,1930.0,0.0,0.0,0.0,3.0,12.0,Start
125,1483387,473266640,473267169,1.0,2121.0,1410.0,2.0,0.0,1.0,0.0,0.0,1310.0,0.0,0.0,0.0,310.0,2121.0,1815.0,0.0,3.0,1.0,7.0,18.0,Stub
126,1546683,173604623,174136723,1.0,3701.0,2482.0,1.0,0.0,1.0,0.0,0.0,3667.0,0.0,0.0,10.0,532.0,3681.0,2982.0,0.0,5.0,0.0,3.0,59.0,Start
127,1550805,168266718,168266812,1.0,1817.0,1185.0,0.0,0.0,1.0,0.0,0.0,1801.0,0.0,0.0,4.0,278.0,1803.0,1508.0,0.0,0.0,0.0,3.0,24.0,Stub
128,1574810,851507983,851508198,1.0,1322.0,875.0,2.0,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,5.0,213.0,1322.0,1172.0,1.0,1.0,0.0,3.0,3.0,Stub
129,1584432,43807823,43898898,1.0,1212.0,804.0,1.0,0.0,7.0,0.0,0.0,1210.0,0.0,0.0,2.0,190.0,1212.0,1050.0,0.0,0.0,0.0,9.0,7.0,Stub
130,1628215,53817728,53818386,1.0,2883.0,1609.0,3.0,0.0,0.0,0.0,0.0,2875.0,0.0,0.0,2.0,343.0,2883.0,1557.0,0.0,2.0,0.0,12.0,25.0,Start
131,1650756,162800604,162851602,1.0,1938.0,1189.0,4.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0,254.0,1938.0,1525.0,4.0,2.0,2.0,2.0,18.0,Stub
132,1670791,147941982,149016224,1.0,2726.0,1513.0,5.0,0.0,0.0,0.0,1.0,2629.0,0.0,0.0,1.0,308.0,2629.0,1191.0,1.0,1.0,0.0,2.0,31.0,Start
133,1683930,98593336,99680169,1.0,12463.0,7934.0,3.0,0.0,1.0,0.0,0.0,12058.0,0.0,0.0,25.0,1655.0,12459.0,10268.0,11.0,8.0,2.0,4.0,148.0,B
134,1699534,119409712,121630287,1.0,1623.0,902.0,1.0,0.0,0.0,0.0,0.0,1621.0,0.0,0.0,3.0,217.0,1623.0,1271.0,0.0,0.0,0.0,2.0,13.0,Stub
