,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score
23,45667,498339748,597550558,1.0,50558.0,28564.0,16.0,91.0,2.0,0.0,1.0,0.0,0.0,0.0,52.0,5858.0,49633.0,24219.0,51.0,10.0,109.0,131.0,287.0,B
24,46003,887542167,887542212,1.0,3144.0,1656.0,2.0,2.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,305.0,3144.0,1407.0,7.0,3.0,3.0,9.0,30.0,Start
25,46216,608463026,850277353,1.0,165739.0,92268.0,7.0,107.0,11.0,0.0,1.0,0.0,0.0,0.0,194.0,19652.0,165300.0,107735.0,266.0,11.0,311.0,190.0,442.0,B
26,47768,787503320,813734262,1.0,55218.0,29393.0,18.0,45.0,2.0,0.0,1.0,1871.0,0.0,0.0,39.0,6253.0,55173.0,33584.0,106.0,9.0,84.0,99.0,266.0,B
27,58704,758216912,912974223,1.0,16629.0,11001.0,4.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2360.0,16495.0,12900.0,7.0,7.0,23.0,28.0,23.0,C
28,60626,542316203,542355611,1.0,6014.0,3558.0,8.0,0.0,0.0,0.0,1.0,3830.0,0.0,0.0,2.0,722.0,6008.0,4001.0,3.0,5.0,1.0,10.0,53.0,Start
29,62392,604956323,731383682,1.0,33510.0,19352.0,4.0,19.0,0.0,0.0,0.0,5119.0,0.0,0.0,37.0,4296.0,33454.0,23908.0,42.0,8.0,51.0,27.0,135.0,B
30,63216,693587250,758358824,1.0,30065.0,17581.0,4.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,63.0,3878.0,30055.0,20854.0,39.0,11.0,47.0,34.0,105.0,B
31,65858,596705622,598671200,1.0,8202.0,4233.0,7.0,11.0,4.0,0.0,1.0,1869.0,0.0,0.0,4.0,810.0,8193.0,3281.0,23.0,6.0,16.0,36.0,41.0,Start
32,65858,598808352,607746944,1.0,7740.0,4109.0,7.0,10.0,6.0,0.0,1.0,3054.0,0.0,0.0,5.0,792.0,7731.0,3151.0,16.0,6.0,14.0,34.0,41.0,Start
33,73512,604064641,779829753,1.0,28864.0,17494.0,2.0,5.0,1.0,0.0,0.0,12180.0,0.0,0.0,43.0,3913.0,28786.0,24716.0,25.0,8.0,25.0,27.0,98.0,C
34,75797,830489457,848758929,1.0,18525.0,11150.0,7.0,2.0,0.0,0.0,1.0,10561.0,0.0,0.0,13.0,2177.0,18457.0,14451.0,21.0,7.0,22.0,15.0,84.0,C
35,76223,621064829,621269799,1.0,19638.0,10558.0,6.0,9.0,0.0,0.0,1.0,1117.0,0.0,0.0,11.0,2039.0,19602.0,11523.0,20.0,8.0,22.0,21.0,376.0,C
36,87241,681021649,857372809,1.0,67628.0,42165.0,6.0,39.0,4.0,3.0,1.0,7322.0,0.0,0.0,59.0,9325.0,67557.0,49950.0,60.0,12.0,51.0,66.0,239.0,B
37,101884,590587567,596824087,1.0,18580.0,9574.0,8.0,8.0,0.0,0.0,1.0,6160.0,0.0,0.0,11.0,1971.0,18505.0,11669.0,25.0,6.0,59.0,23.0,76.0,GA
38,101884,909918065,976772466,1.0,52421.0,30775.0,10.0,38.0,0.0,6.0,1.0,18121.0,0.0,0.0,46.0,6573.0,52249.0,38074.0,46.0,10.0,61.0,100.0,171.0,FA
39,108693,442575189,549684303,1.0,40191.0,23485.0,3.0,5.0,1.0,0.0,1.0,1284.0,0.0,0.0,53.0,4883.0,40125.0,28127.0,42.0,17.0,28.0,43.0,202.0,B
40,118652,707509509,719009172,1.0,40065.0,23150.0,5.0,40.0,0.0,8.0,2.0,1062.0,0.0,0.0,31.0,4934.0,40045.0,23195.0,56.0,9.0,64.0,65.0,242.0,GA
41,118652,719665529,726081661,1.0,40994.0,23579.0,5.0,42.0,0.0,8.0,2.0,1062.0,0.0,0.0,33.0,5031.0,40974.0,23435.0,58.0,9.0,66.0,68.0,246.0,GA
42,142884,629278557,711160632,1.0,26252.0,14790.0,2.0,2.0,2.0,0.0,0.0,14325.0,0.0,0.0,18.0,3129.0,25741.0,22476.0,23.0,11.0,18.0,12.0,82.0,C
43,142884,718099794,722470845,1.0,49800.0,28695.0,2.0,17.0,1.0,0.0,0.0,24999.0,0.0,0.0,40.0,6083.0,48797.0,39676.0,52.0,12.0,51.0,33.0,208.0,B
44,142884,722796033,723269707,1.0,51901.0,30061.0,2.0,17.0,1.0,0.0,0.0,23212.0,0.0,0.0,40.0,6379.0,50892.0,40623.0,53.0,12.0,53.0,41.0,221.0,B
45,142884,723310040,786025227,1.0,55651.0,32163.0,2.0,17.0,1.0,0.0,0.0,23799.0,0.0,0.0,50.0,6831.0,54642.0,43212.0,59.0,13.0,60.0,42.0,235.0,B
46,142884,793788797,824285921,1.0,62339.0,35699.0,2.0,17.0,38.0,0.0,1.0,3118.0,0.0,0.0,47.0,7485.0,61334.0,44897.0,68.0,15.0,65.0,112.0,240.0,C
47,147999,848429298,863793275,1.0,33778.0,17810.0,16.0,39.0,0.0,0.0,1.0,1585.0,0.0,0.0,17.0,3819.0,33694.0,17945.0,60.0,7.0,83.0,110.0,147.0,FA
48,151432,655237042,655531171,1.0,64745.0,33742.0,10.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,6954.0,64667.0,30532.0,134.0,14.0,157.0,145.0,360.0,GA
49,151432,655536409,696278607,1.0,65047.0,33832.0,10.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,6974.0,64969.0,30579.0,135.0,14.0,158.0,146.0,360.0,GA
50,153832,719248128,731638876,1.0,47710.0,27549.0,7.0,30.0,0.0,0.0,1.0,20477.0,0.0,0.0,46.0,6091.0,47559.0,33295.0,43.0,8.0,50.0,44.0,122.0,FA
51,153971,643614570,698113288,1.0,4785.0,2677.0,4.0,2.0,0.0,0.0,1.0,1898.0,0.0,0.0,6.0,551.0,4784.0,3091.0,9.0,7.0,5.0,15.0,21.0,Start
52,154031,713576323,742266168,1.0,29405.0,19957.0,7.0,1.0,0.0,0.0,1.0,26980.0,0.0,0.0,62.0,4794.0,29384.0,26431.0,5.0,4.0,2.0,24.0,89.0,C
53,155756,697587405,802788909,1.0,17952.0,11534.0,9.0,0.0,0.0,0.0,4.0,17182.0,0.0,0.0,40.0,2685.0,17932.0,15338.0,8.0,10.0,1.0,14.0,80.0,C
54,168681,461658528,644978402,1.0,700.0,414.0,3.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,3.0,86.0,700.0,513.0,1.0,1.0,0.0,2.0,8.0,Stub
55,172880,501779946,565479865,1.0,7064.0,4741.0,8.0,1.0,0.0,0.0,0.0,7033.0,0.0,0.0,7.0,1018.0,7049.0,5511.0,2.0,5.0,3.0,8.0,76.0,C
56,190348,879984488,900048098,1.0,46936.0,28583.0,9.0,31.0,5.0,0.0,0.0,8806.0,0.0,0.0,98.0,6281.0,46850.0,32618.0,38.0,7.0,87.0,72.0,317.0,B
57,200354,508173412,605237137,1.0,61251.0,38751.0,11.0,2.0,1.0,0.0,1.0,30293.0,0.0,0.0,101.0,9316.0,56631.0,51869.0,13.0,6.0,11.0,23.0,147.0,B
58,204076,534526143,589510643,1.0,14133.0,8067.0,16.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1698.0,14127.0,11608.0,7.0,11.0,12.0,21.0,47.0,C
59,212185,647972397,663774853,1.0,7403.0,4494.0,13.0,4.0,0.0,0.0,0.0,1739.0,0.0,0.0,12.0,988.0,7353.0,5321.0,5.0,3.0,4.0,16.0,30.0,Start
60,216053,732137943,931855356,1.0,4427.0,2528.0,5.0,5.0,0.0,0.0,1.0,1483.0,0.0,0.0,9.0,519.0,4417.0,2714.0,8.0,5.0,6.0,12.0,29.0,Start
61,217536,462318724,542092009,1.0,73094.0,41507.0,8.0,55.0,2.0,0.0,5.0,0.0,0.0,0.0,79.0,8782.0,72928.0,46381.0,109.0,10.0,118.0,95.0,363.0,B
62,217536,555688943,556601027,1.0,54196.0,30587.0,8.0,66.0,1.0,0.0,10.0,0.0,0.0,0.0,92.0,6546.0,54136.0,27650.0,78.0,8.0,87.0,111.0,247.0,B
63,219855,645033335,694375835,1.0,8553.0,5671.0,2.0,0.0,2.0,0.0,0.0,8529.0,0.0,0.0,35.0,1304.0,8549.0,7631.0,5.0,6.0,0.0,11.0,30.0,Start
64,220050,702129052,703415210,1.0,29868.0,17652.0,1.0,16.0,0.0,0.0,0.0,2006.0,0.0,0.0,28.0,3620.0,29759.0,21047.0,38.0,8.0,29.0,31.0,196.0,FA
65,220186,570086928,712060318,1.0,72479.0,43128.0,5.0,5.0,10.0,0.0,2.0,16087.0,0.0,0.0,109.0,10345.0,72010.0,57347.0,56.0,12.0,58.0,91.0,262.0,C
66,222689,838093365,838093974,1.0,4767.0,2589.0,2.0,3.0,0.0,0.0,0.0,4753.0,0.0,0.0,7.0,597.0,4759.0,3541.0,3.0,3.0,0.0,6.0,12.0,Start
67,225283,570058584,753771750,1.0,172527.0,96009.0,17.0,270.0,1.0,0.0,1.0,24467.0,0.0,0.0,172.0,21004.0,172354.0,94382.0,320.0,17.0,340.0,334.0,484.0,B
68,225283,753941032,913151220,1.0,196772.0,107178.0,17.0,311.0,1.0,0.0,1.0,23400.0,0.0,0.0,187.0,23426.0,196480.0,103096.0,382.0,18.0,383.0,400.0,538.0,B
69,236674,834233668,848969901,1.0,84152.0,45964.0,6.0,154.0,2.0,0.0,0.0,662.0,1.0,0.0,67.0,9251.0,83525.0,32500.0,121.0,11.0,203.0,197.0,243.0,B
70,239805,728855865,728856652,1.0,5740.0,3591.0,4.0,0.0,0.0,0.0,0.0,3409.0,0.0,0.0,5.0,737.0,5736.0,3464.0,7.0,5.0,1.0,8.0,55.0,Start
71,248454,492935548,520714114,1.0,46690.0,26779.0,7.0,16.0,4.0,0.0,1.0,12230.0,0.0,0.0,40.0,5536.0,46580.0,33984.0,52.0,9.0,51.0,34.0,397.0,B
72,251567,701614829,701618032,1.0,34194.0,18466.0,16.0,39.0,6.0,0.0,1.0,446.0,0.0,1.0,33.0,4006.0,34115.0,17823.0,66.0,11.0,76.0,77.0,138.0,C
73,253714,457539436,457549313,1.0,12210.0,6821.0,15.0,10.0,7.0,0.0,1.0,1624.0,0.0,1.0,12.0,1327.0,12210.0,7248.0,34.0,5.0,11.0,51.0,73.0,C
74,260288,691168015,705724306,1.0,15913.0,10191.0,3.0,1.0,0.0,0.0,1.0,11835.0,0.0,0.0,16.0,2025.0,15905.0,11835.0,6.0,14.0,5.0,77.0,36.0,C
75,260928,580721420,689769568,1.0,47989.0,32389.0,5.0,2.0,0.0,0.0,0.0,44745.0,0.0,0.0,153.0,7762.0,47983.0,44903.0,4.0,9.0,6.0,8.0,108.0,B
76,261966,675488511,918096824,1.0,3869.0,2098.0,3.0,0.0,1.0,0.0,1.0,3854.0,0.0,0.0,0.0,471.0,3864.0,2152.0,4.0,4.0,0.0,8.0,34.0,Start
77,267328,665256800,717896905,1.0,4662.0,2652.0,15.0,0.0,4.0,0.0,1.0,4658.0,0.0,0.0,7.0,504.0,4662.0,2770.0,6.0,4.0,0.0,18.0,31.0,Start
78,267328,791177234,797557167,1.0,7792.0,4119.0,18.0,8.0,0.0,0.0,1.0,1779.0,0.0,0.0,10.0,797.0,7790.0,3319.0,14.0,8.0,11.0,41.0,43.0,Start
79,269992,797806671,902481575,1.0,46990.0,28057.0,6.0,33.0,22.0,0.0,1.0,15992.0,0.0,0.0,64.0,6064.0,46832.0,32872.0,48.0,11.0,47.0,83.0,136.0,B
80,273862,669369641,689453025,1.0,4591.0,2447.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,481.0,4589.0,2348.0,14.0,5.0,4.0,12.0,59.0,Start
81,274110,561442122,593865974,1.0,12550.0,6952.0,4.0,7.0,1.0,0.0,0.0,1738.0,0.0,0.0,22.0,1560.0,12528.0,8229.0,22.0,3.0,24.0,18.0,55.0,C
82,285549,565275788,582806996,1.0,9284.0,5076.0,5.0,13.0,0.0,0.0,0.0,6376.0,0.0,0.0,8.0,1070.0,9268.0,4948.0,15.0,6.0,19.0,24.0,56.0,C
83,287792,586731357,611935970,1.0,12172.0,6710.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1488.0,12142.0,8833.0,22.0,9.0,12.0,19.0,62.0,C
84,290398,856649851,968526856,1.0,8616.0,5346.0,23.0,6.0,0.0,0.0,0.0,1303.0,0.0,0.0,10.0,1098.0,8567.0,6282.0,8.0,6.0,7.0,16.0,64.0,C
85,291505,723238359,723290290,1.0,34625.0,21531.0,5.0,12.0,5.0,0.0,1.0,10129.0,0.0,0.0,30.0,4333.0,34606.0,25164.0,29.0,8.0,26.0,45.0,287.0,C
86,300761,725827959,745534909,1.0,12069.0,7309.0,3.0,4.0,0.0,0.0,0.0,1804.0,0.0,0.0,23.0,1695.0,12049.0,9246.0,13.0,6.0,13.0,13.0,94.0,C
87,306977,497006095,525733316,1.0,7542.0,4579.0,3.0,0.0,0.0,0.0,0.0,3343.0,0.0,0.0,10.0,1050.0,7515.0,6366.0,10.0,5.0,10.0,4.0,26.0,C
88,307436,587885994,714627314,1.0,9513.0,5529.0,6.0,1.0,0.0,0.0,1.0,3447.0,0.0,0.0,10.0,1095.0,9513.0,6484.0,23.0,10.0,7.0,13.0,70.0,C
89,309760,715644742,716831302,1.0,38679.0,24100.0,5.0,28.0,0.0,0.0,1.0,9166.0,0.0,0.0,29.0,5084.0,37909.0,28070.0,16.0,10.0,36.0,46.0,197.0,FA
90,311796,563523674,569867323,1.0,47549.0,25187.0,11.0,66.0,0.0,0.0,1.0,1986.0,0.0,0.0,33.0,5251.0,47447.0,21093.0,76.0,8.0,94.0,81.0,213.0,GA
91,314725,493330461,494470967,1.0,26043.0,14198.0,24.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2888.0,26017.0,12752.0,47.0,7.0,46.0,54.0,153.0,C
92,314725,612664108,631074300,1.0,69301.0,40092.0,28.0,175.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,8519.0,69213.0,32710.0,85.0,8.0,110.0,209.0,336.0,GA
93,318040,720304037,955905068,1.0,45507.0,27129.0,6.0,34.0,18.0,0.0,2.0,9704.0,0.0,0.0,37.0,5686.0,45437.0,31570.0,46.0,10.0,50.0,81.0,223.0,C
94,320689,462865661,477236875,1.0,2924.0,1714.0,6.0,0.0,0.0,0.0,1.0,1339.0,0.0,0.0,3.0,343.0,2924.0,1645.0,2.0,4.0,2.0,13.0,33.0,Start
95,321876,560495777,662336716,1.0,1213.0,738.0,1.0,0.0,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,159.0,1213.0,974.0,1.0,1.0,0.0,4.0,5.0,Stub
96,323055,673143499,974174456,1.0,4560.0,2520.0,8.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,7.0,539.0,4556.0,3300.0,12.0,3.0,7.0,9.0,34.0,Start
97,327801,617217718,689988498,1.0,10067.0,5569.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1116.0,10016.0,5932.0,44.0,7.0,15.0,22.0,76.0,C
98,329193,670043155,671512819,1.0,9558.0,5119.0,1.0,1.0,0.0,0.0,1.0,4906.0,0.0,0.0,6.0,970.0,9558.0,4503.0,13.0,13.0,12.0,8.0,32.0,C
99,331987,687483082,765819886,1.0,20426.0,12065.0,5.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,49.0,2535.0,20399.0,9385.0,39.0,6.0,33.0,36.0,87.0,C
100,340989,519113836,794651527,1.0,26477.0,14757.0,5.0,25.0,3.0,0.0,2.0,4313.0,0.0,0.0,29.0,3016.0,26310.0,15359.0,29.0,8.0,29.0,44.0,154.0,C
101,341134,677468818,677675864,1.0,8252.0,4203.0,6.0,1.0,0.0,0.0,1.0,6933.0,0.0,0.0,6.0,957.0,8246.0,5706.0,9.0,6.0,1.0,15.0,85.0,Start
102,342222,593962122,835430127,1.0,3135.0,1735.0,5.0,10.0,0.0,0.0,1.0,397.0,0.0,0.0,0.0,358.0,3127.0,835.0,0.0,1.0,14.0,16.0,12.0,Stub
103,344213,654545016,918650599,1.0,7659.0,4084.0,7.0,11.0,0.0,0.0,2.0,1274.0,0.0,0.0,4.0,806.0,7650.0,3245.0,15.0,5.0,11.0,27.0,92.0,C
104,349287,608632403,608772056,1.0,26295.0,15561.0,6.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,3293.0,26200.0,19874.0,29.0,12.0,32.0,27.0,98.0,B
105,357356,855745205,872483235,1.0,5081.0,3094.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,589.0,5079.0,2528.0,4.0,4.0,1.0,14.0,33.0,Start
106,358213,747197273,819540562,1.0,9916.0,5551.0,8.0,3.0,0.0,0.0,1.0,2894.0,0.0,0.0,10.0,1206.0,9902.0,5972.0,10.0,5.0,8.0,20.0,56.0,C
107,359900,590025930,590110610,1.0,23678.0,13050.0,19.0,15.0,0.0,0.0,1.0,1541.0,0.0,0.0,15.0,2802.0,23643.0,13717.0,33.0,11.0,43.0,45.0,141.0,C
108,359900,590121520,591140943,1.0,23857.0,13113.0,19.0,15.0,0.0,0.0,1.0,1541.0,0.0,0.0,15.0,2816.0,23822.0,13791.0,34.0,11.0,44.0,46.0,142.0,GA
109,359900,591146619,592255379,1.0,24026.0,13184.0,19.0,15.0,0.0,0.0,1.0,1541.0,0.0,0.0,15.0,2833.0,23991.0,13912.0,35.0,11.0,44.0,45.0,142.0,GA
110,360926,584419111,584496629,1.0,17810.0,10752.0,9.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,12.0,2311.0,17804.0,14710.0,18.0,6.0,28.0,13.0,65.0,B
111,363594,518321066,670970526,1.0,33848.0,17334.0,6.0,4.0,2.0,14.0,1.0,0.0,0.0,0.0,20.0,3577.0,33563.0,20693.0,72.0,14.0,83.0,28.0,138.0,B
112,363704,839001234,928882787,1.0,1246.0,725.0,7.0,0.0,0.0,0.0,0.0,1238.0,0.0,0.0,5.0,157.0,1242.0,844.0,1.0,1.0,0.0,6.0,17.0,Stub
113,365892,750960192,918105686,1.0,7710.0,4780.0,2.0,0.0,0.0,0.0,0.0,4727.0,0.0,0.0,6.0,1047.0,7709.0,6854.0,9.0,7.0,5.0,2.0,45.0,C
114,367762,563624760,566107679,1.0,44355.0,26345.0,6.0,32.0,1.0,0.0,1.0,11546.0,0.0,0.0,48.0,5496.0,44332.0,29762.0,52.0,13.0,53.0,72.0,301.0,B
115,374924,464470762,543700326,1.0,4825.0,3033.0,6.0,0.0,0.0,0.0,1.0,2026.0,0.0,0.0,10.0,676.0,4785.0,3676.0,2.0,5.0,3.0,6.0,43.0,Start
116,374975,820541410,929094393,1.0,4453.0,2690.0,5.0,0.0,0.0,4.0,0.0,1914.0,0.0,0.0,8.0,540.0,4453.0,3071.0,2.0,6.0,2.0,10.0,45.0,Start
117,377987,549733351,590447457,1.0,3694.0,2011.0,5.0,2.0,1.0,0.0,1.0,1788.0,0.0,0.0,13.0,430.0,3688.0,1295.0,5.0,6.0,3.0,24.0,40.0,Start
118,378009,705808872,878603938,1.0,29351.0,16253.0,5.0,43.0,0.0,0.0,1.0,288.0,0.0,0.0,23.0,3414.0,29344.0,16151.0,61.0,8.0,61.0,54.0,118.0,GA
119,378232,840131883,879290807,1.0,172978.0,100489.0,15.0,199.0,1.0,13.0,3.0,15568.0,0.0,0.0,180.0,21382.0,172908.0,104246.0,232.0,14.0,233.0,290.0,817.0,B
120,378890,493097403,713999222,1.0,6784.0,4007.0,2.0,0.0,0.0,0.0,0.0,6760.0,0.0,0.0,8.0,834.0,6784.0,5128.0,21.0,2.0,0.0,4.0,41.0,Start
121,380295,793801530,793851749,1.0,18424.0,10188.0,5.0,18.0,0.0,0.0,1.0,3566.0,0.0,0.0,21.0,2171.0,18406.0,11086.0,21.0,10.0,23.0,61.0,66.0,C
122,380295,793906790,881005165,1.0,17263.0,9340.0,5.0,18.0,1.0,0.0,1.0,3324.0,0.0,0.0,20.0,1971.0,17247.0,9878.0,21.0,10.0,23.0,63.0,66.0,C
123,383572,641502487,830978367,1.0,8293.0,5436.0,12.0,0.0,0.0,0.0,0.0,8261.0,0.0,0.0,17.0,1247.0,8276.0,6337.0,0.0,3.0,0.0,18.0,76.0,B
124,384432,483387648,978552013,1.0,15670.0,9700.0,7.0,0.0,0.0,0.0,1.0,1597.0,0.0,0.0,16.0,1979.0,15635.0,11670.0,7.0,8.0,3.0,18.0,130.0,C
125,384808,705736186,802620183,1.0,18525.0,9970.0,7.0,16.0,5.0,0.0,1.0,2121.0,0.0,0.0,13.0,2245.0,18500.0,10281.0,31.0,5.0,30.0,35.0,96.0,C
126,386295,527489869,558124055,1.0,8489.0,4523.0,6.0,7.0,0.0,0.0,0.0,1427.0,0.0,0.0,15.0,916.0,8479.0,5374.0,16.0,6.0,20.0,14.0,63.0,C
127,386540,632735827,779916517,1.0,27455.0,16882.0,5.0,28.0,5.0,0.0,0.0,7629.0,0.0,0.0,22.0,3614.0,27439.0,20521.0,34.0,14.0,29.0,45.0,138.0,C
128,390977,443107822,599446298,1.0,8155.0,4833.0,1.0,0.0,0.0,0.0,1.0,6625.0,0.0,0.0,16.0,1005.0,8153.0,6169.0,26.0,6.0,4.0,4.0,28.0,C
129,391750,694476901,694485587,1.0,3182.0,1896.0,1.0,4.0,0.0,0.0,0.0,956.0,0.0,0.0,4.0,410.0,3182.0,2168.0,7.0,2.0,5.0,11.0,14.0,Start
130,400749,811926361,812002460,1.0,5680.0,3392.0,22.0,1.0,1.0,0.0,1.0,3497.0,0.0,0.0,7.0,684.0,5676.0,3391.0,5.0,6.0,5.0,20.0,62.0,Start
131,405484,757187380,774794251,1.0,27674.0,15398.0,9.0,15.0,38.0,0.0,1.0,3769.0,0.0,0.0,37.0,3161.0,27591.0,14496.0,27.0,8.0,29.0,94.0,169.0,C
132,409053,552188521,899541101,1.0,48019.0,27488.0,6.0,30.0,3.0,0.0,2.0,0.0,0.0,0.0,57.0,5699.0,47940.0,27544.0,41.0,8.0,104.0,61.0,342.0,B
133,415137,631185771,762588421,1.0,10291.0,5691.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1051.0,10291.0,3623.0,13.0,4.0,12.0,37.0,108.0,C
134,415907,691986227,806976234,1.0,35700.0,20906.0,12.0,18.0,2.0,0.0,2.0,8589.0,0.0,0.0,48.0,4564.0,35635.0,24465.0,47.0,9.0,40.0,32.0,138.0,B
