,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score
47,15253,725899087,905291954,1.0,51153.0,27431.0,5.0,34.0,0.0,0.0,0.0,10912.0,0.0,0.0,44.0,6258.0,51003.0,32195.0,41.0,9.0,59.0,52.0,211.0,FA
48,15459,74053121,74103206,1.0,11954.0,6392.0,7.0,0.0,1.0,0.0,0.0,11706.0,0.0,0.0,17.0,1451.0,11720.0,9737.0,28.0,4.0,0.0,4.0,62.0,B
49,15516,210870861,218655765,1.0,10340.0,5605.0,5.0,3.0,2.0,0.0,1.0,2205.0,0.0,0.0,14.0,1187.0,10297.0,7133.0,11.0,7.0,7.0,9.0,129.0,B
50,16283,150954158,164679692,1.0,8216.0,4932.0,13.0,0.0,0.0,0.0,1.0,8157.0,0.0,0.0,15.0,1103.0,8189.0,6347.0,1.0,7.0,0.0,9.0,124.0,Start
51,16472,755461346,832445515,1.0,44272.0,25144.0,3.0,24.0,3.0,0.0,0.0,651.0,0.0,0.0,39.0,5517.0,44208.0,29744.0,78.0,12.0,77.0,56.0,147.0,B
52,16685,487995832,577302397,1.0,24535.0,16107.0,1.0,10.0,0.0,0.0,0.0,19251.0,0.0,0.0,40.0,3603.0,24488.0,19833.0,9.0,10.0,19.0,23.0,123.0,C
53,17166,99598066,102169563,1.0,8822.0,5317.0,4.0,0.0,0.0,0.0,1.0,8784.0,0.0,0.0,16.0,1121.0,8803.0,6587.0,6.0,4.0,0.0,4.0,90.0,B
54,17363,62108525,66564723,1.0,11345.0,7268.0,2.0,0.0,0.0,0.0,1.0,11236.0,0.0,0.0,19.0,1618.0,11244.0,9370.0,4.0,7.0,0.0,12.0,103.0,B
55,17387,201199641,238710550,1.0,20621.0,10637.0,4.0,42.0,1.0,0.0,0.0,2034.0,0.0,0.0,11.0,2255.0,20608.0,6141.0,19.0,7.0,4.0,46.0,52.0,C
56,18105,224616246,249340415,1.0,11840.0,7448.0,1.0,3.0,0.0,0.0,0.0,6705.0,0.0,0.0,30.0,1622.0,11777.0,9019.0,11.0,8.0,4.0,8.0,101.0,C
57,18845,144492871,159766981,1.0,17429.0,10650.0,2.0,4.0,3.0,0.0,0.0,3533.0,0.0,0.0,47.0,2457.0,17360.0,13679.0,12.0,11.0,14.0,14.0,181.0,C
58,19088,208139008,210777408,1.0,31918.0,19289.0,5.0,0.0,1.0,0.0,1.0,29077.0,0.0,0.0,36.0,4016.0,31628.0,23042.0,23.0,12.0,4.0,35.0,388.0,B
59,19509,12579489,12583730,1.0,1963.0,932.0,1.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.0,3.0,263.0,1961.0,1388.0,0.0,0.0,0.0,1.0,20.0,Stub
60,19556,291427795,291451875,1.0,37756.0,24443.0,2.0,4.0,30.0,0.0,0.0,37402.0,0.0,2.0,72.0,5451.0,37410.0,29458.0,0.0,9.0,0.0,99.0,173.0,B
61,19894,232492391,250014108,1.0,91199.0,55347.0,1.0,168.0,0.0,0.0,0.0,12871.0,0.0,0.0,156.0,11990.0,90926.0,46915.0,75.0,13.0,99.0,197.0,686.0,GA
62,20219,454401190,620344934,1.0,7548.0,4555.0,3.0,5.0,0.0,0.0,0.0,472.0,0.0,0.0,8.0,897.0,7546.0,4928.0,7.0,7.0,8.0,10.0,80.0,Start
63,20297,349428182,349803412,1.0,30955.0,18635.0,1.0,5.0,7.0,4.0,0.0,19597.0,0.0,0.0,39.0,4262.0,30947.0,24241.0,22.0,11.0,8.0,21.0,199.0,B
64,20453,178884734,181522877,1.0,3901.0,2450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,541.0,3894.0,3174.0,3.0,4.0,7.0,3.0,33.0,Start
65,20690,196641598,197082227,1.0,44564.0,25930.0,2.0,26.0,1.0,0.0,0.0,1920.0,0.0,0.0,68.0,5415.0,44464.0,27964.0,51.0,16.0,56.0,47.0,199.0,B
66,20886,146468655,146491272,1.0,8624.0,5239.0,9.0,0.0,1.0,0.0,0.0,5480.0,0.0,0.0,10.0,1176.0,8556.0,5856.0,3.0,6.0,3.0,18.0,98.0,C
67,21151,320052972,320149049,1.0,18441.0,9300.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2153.0,18315.0,11116.0,33.0,7.0,52.0,12.0,160.0,B
68,21330,51448108,70904470,1.0,5805.0,3728.0,1.0,0.0,0.0,0.0,0.0,5781.0,0.0,0.0,8.0,790.0,5805.0,5293.0,0.0,9.0,0.0,2.0,57.0,Start
69,21490,257057448,296297575,1.0,20647.0,12596.0,6.0,0.0,1.0,0.0,0.0,19379.0,0.0,0.0,32.0,2845.0,20559.0,16845.0,10.0,12.0,1.0,10.0,284.0,B
70,21869,252605472,276379323,1.0,25483.0,15378.0,4.0,10.0,0.0,0.0,0.0,1706.0,0.0,0.0,34.0,3469.0,25205.0,19684.0,21.0,13.0,27.0,31.0,218.0,B
71,22594,641054994,646480221,1.0,75551.0,41534.0,4.0,108.0,8.0,0.0,0.0,0.0,0.0,1.0,69.0,8950.0,75347.0,31102.0,62.0,8.0,155.0,136.0,246.0,B
72,22677,176984732,179162837,1.0,6559.0,4236.0,7.0,1.0,1.0,0.0,0.0,6486.0,0.0,0.0,20.0,909.0,6500.0,5286.0,0.0,5.0,0.0,6.0,79.0,Start
73,22763,98956033,107607483,1.0,24230.0,16254.0,8.0,0.0,15.0,0.0,0.0,23998.0,0.0,0.0,71.0,3929.0,24042.0,22049.0,3.0,7.0,0.0,22.0,161.0,B
74,24115,127179889,228868217,1.0,38339.0,22172.0,3.0,3.0,19.0,0.0,0.0,2444.0,0.0,0.0,59.0,4834.0,38339.0,29378.0,76.0,6.0,61.0,26.0,291.0,B
75,25170,350923152,352523447,1.0,4359.0,2222.0,1.0,1.0,0.0,0.0,0.0,812.0,0.0,0.0,2.0,511.0,4296.0,2895.0,4.0,5.0,2.0,3.0,37.0,Start
76,25409,621962961,637206120,1.0,88279.0,52539.0,2.0,80.0,0.0,0.0,0.0,11635.0,0.0,0.0,112.0,10934.0,88083.0,51321.0,49.0,8.0,133.0,120.0,566.0,FA
77,26383,94250419,107387742,1.0,5051.0,2916.0,2.0,0.0,0.0,0.0,0.0,4991.0,0.0,0.0,10.0,654.0,4999.0,4012.0,9.0,2.0,0.0,1.0,54.0,Start
78,27218,324482240,324942330,1.0,30939.0,18946.0,9.0,7.0,0.0,0.0,1.0,16770.0,0.0,0.0,34.0,4029.0,30463.0,19937.0,25.0,17.0,20.0,50.0,248.0,B
79,27378,74232849,74299658,1.0,30733.0,20643.0,4.0,0.0,2.0,0.0,0.0,28918.0,0.0,0.0,72.0,4948.0,30689.0,27265.0,11.0,8.0,2.0,22.0,103.0,B
80,27412,33318503,33452674,1.0,18356.0,12595.0,2.0,0.0,0.0,0.0,0.0,18306.0,0.0,0.0,19.0,2798.0,18348.0,17729.0,1.0,8.0,0.0,4.0,21.0,C
81,27612,249154697,274355987,1.0,24433.0,15780.0,1.0,4.0,1.0,0.0,0.0,6397.0,0.0,0.0,34.0,3675.0,24389.0,19547.0,11.0,5.0,10.0,10.0,168.0,B
82,27790,266303631,266357194,1.0,132025.0,77374.0,4.0,198.0,1.0,0.0,1.0,21935.0,0.0,0.0,170.0,15615.0,131448.0,59326.0,88.0,13.0,220.0,218.0,493.0,B
83,28764,283771042,310868791,1.0,36942.0,21573.0,6.0,27.0,10.0,0.0,0.0,1236.0,0.0,0.0,44.0,4363.0,36780.0,21095.0,35.0,12.0,48.0,53.0,281.0,C
84,28962,110212736,110637752,1.0,7152.0,3870.0,6.0,4.0,3.0,0.0,0.0,2997.0,0.0,0.0,7.0,820.0,7127.0,3992.0,10.0,5.0,5.0,16.0,41.0,Start
85,29126,266719305,281511163,1.0,11530.0,6971.0,6.0,0.0,0.0,0.0,4.0,8742.0,0.0,0.0,14.0,1585.0,11368.0,7653.0,7.0,9.0,3.0,31.0,73.0,C
86,29340,137509886,146912371,1.0,16200.0,10491.0,2.0,8.0,5.0,0.0,0.0,16130.0,0.0,0.0,24.0,2240.0,16178.0,12297.0,0.0,7.0,12.0,27.0,144.0,C
87,29622,49387231,55497251,1.0,3909.0,2553.0,1.0,0.0,0.0,0.0,0.0,3886.0,0.0,0.0,10.0,574.0,3896.0,2979.0,0.0,1.0,0.0,5.0,55.0,Start
88,29919,318202668,318301754,1.0,65458.0,37865.0,8.0,81.0,0.0,0.0,1.0,1951.0,0.0,0.0,45.0,8068.0,64540.0,36423.0,44.0,14.0,123.0,260.0,402.0,FA
89,30030,91815046,396811097,1.0,24280.0,15666.0,8.0,0.0,0.0,0.0,0.0,18332.0,0.0,0.0,37.0,3447.0,23978.0,21380.0,11.0,5.0,3.0,9.0,188.0,B
90,30078,637834780,746416715,1.0,55711.0,33837.0,4.0,26.0,3.0,11.0,1.0,2169.0,0.0,1.0,74.0,7029.0,55433.0,39563.0,25.0,10.0,80.0,45.0,304.0,B
91,30211,96030955,96112974,1.0,10395.0,6415.0,1.0,0.0,0.0,0.0,0.0,10374.0,0.0,0.0,17.0,1330.0,10382.0,7609.0,7.0,9.0,0.0,7.0,104.0,B
92,30311,300577171,300582991,1.0,11755.0,7471.0,3.0,3.0,3.0,0.0,0.0,6827.0,0.0,0.0,22.0,1807.0,11667.0,9592.0,10.0,6.0,7.0,12.0,58.0,C
93,30456,65452560,65534847,1.0,14292.0,8323.0,10.0,0.0,0.0,0.0,1.0,14252.0,0.0,0.0,23.0,1960.0,14264.0,11269.0,5.0,5.0,0.0,5.0,216.0,B
94,30653,54536798,55621681,1.0,45997.0,28909.0,4.0,12.0,0.0,0.0,0.0,45780.0,0.0,0.0,62.0,6249.0,45907.0,38166.0,32.0,13.0,14.0,18.0,339.0,B
95,30747,218303774,218756451,1.0,32447.0,21129.0,2.0,1.0,4.0,0.0,0.0,31218.0,0.0,0.0,57.0,4995.0,32438.0,29778.0,14.0,7.0,1.0,10.0,137.0,B
96,31361,42699042,43726780,1.0,11374.0,6783.0,5.0,0.0,0.0,0.0,0.0,11314.0,0.0,0.0,13.0,1535.0,11358.0,8190.0,10.0,6.0,0.0,8.0,137.0,B
97,31628,149051007,149203901,1.0,36976.0,23978.0,15.0,1.0,6.0,0.0,1.0,32425.0,0.0,0.0,51.0,5578.0,36936.0,31202.0,14.0,6.0,7.0,21.0,297.0,B
98,31717,151049970,151441944,1.0,117046.0,68788.0,9.0,74.0,4.0,0.0,1.0,11114.0,0.0,0.0,218.0,14682.0,116337.0,72706.0,104.0,13.0,102.0,187.0,1426.0,B
99,31783,149698464,150626945,1.0,30484.0,19479.0,9.0,0.0,5.0,0.0,1.0,22497.0,0.0,0.0,52.0,4152.0,30346.0,26160.0,29.0,8.0,13.0,26.0,263.0,B
100,31978,54782254,55594061,1.0,22628.0,13990.0,3.0,5.0,0.0,0.0,0.0,11109.0,0.0,0.0,42.0,3166.0,22628.0,18001.0,27.0,10.0,6.0,16.0,119.0,B
101,32009,165723347,172223544,1.0,42282.0,25042.0,1.0,20.0,1.0,14.0,1.0,11642.0,0.0,0.0,44.0,5390.0,42182.0,27527.0,45.0,9.0,17.0,45.0,261.0,B
102,32135,137595945,139043156,1.0,21720.0,13090.0,7.0,0.0,0.0,0.0,0.0,21391.0,0.0,0.0,25.0,2796.0,21391.0,16719.0,16.0,10.0,0.0,13.0,222.0,B
103,32197,108283034,126925603,1.0,11822.0,7372.0,8.0,0.0,0.0,0.0,0.0,11766.0,0.0,0.0,17.0,1623.0,11808.0,9075.0,14.0,9.0,0.0,3.0,117.0,B
104,32203,226295730,226487664,1.0,52678.0,30762.0,5.0,3.0,0.0,0.0,1.0,2695.0,0.0,0.0,76.0,6959.0,52555.0,43527.0,83.0,12.0,63.0,13.0,294.0,B
105,32212,109612758,353869146,1.0,34122.0,20373.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,4558.0,33999.0,25955.0,28.0,8.0,18.0,21.0,309.0,B
106,32759,306929754,307002620,1.0,52740.0,32391.0,3.0,21.0,3.0,5.0,1.0,34072.0,0.0,0.0,70.0,7338.0,52379.0,37867.0,25.0,13.0,30.0,57.0,393.0,B
107,32821,282404939,283350220,1.0,37797.0,23947.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,67.0,5585.0,37766.0,31162.0,15.0,13.0,16.0,20.0,234.0,B
108,32821,299558984,299647168,1.0,37840.0,23729.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,65.0,5498.0,37808.0,30700.0,18.0,14.0,18.0,20.0,241.0,B
109,33514,387740880,387879957,1.0,27753.0,18611.0,13.0,6.0,0.0,0.0,1.0,27495.0,0.0,0.0,39.0,4021.0,27549.0,20980.0,6.0,6.0,0.0,26.0,226.0,B
110,33538,170207664,189970651,1.0,18556.0,11706.0,2.0,0.0,5.0,0.0,0.0,13432.0,0.0,0.0,30.0,2793.0,18352.0,15700.0,8.0,12.0,4.0,12.0,211.0,B
111,34281,31467020,31613194,1.0,959.0,606.0,1.0,0.0,0.0,0.0,0.0,953.0,0.0,0.0,2.0,127.0,959.0,809.0,1.0,1.0,0.0,1.0,18.0,Stub
112,36067,47827667,60418543,1.0,1885.0,751.0,1.0,0.0,0.0,0.0,0.0,1879.0,0.0,0.0,0.0,182.0,1881.0,1199.0,0.0,3.0,0.0,1.0,93.0,Stub
113,37131,63416771,68742209,1.0,11494.0,6937.0,3.0,0.0,0.0,0.0,0.0,11463.0,0.0,0.0,23.0,1555.0,11463.0,9801.0,7.0,4.0,0.0,2.0,157.0,B
114,37901,348373975,348954128,1.0,14915.0,8870.0,25.0,11.0,3.0,0.0,0.0,7960.0,0.0,0.0,23.0,1825.0,14780.0,9562.0,10.0,7.0,17.0,21.0,173.0,C
115,37901,348954129,349071658,1.0,14915.0,8870.0,25.0,11.0,3.0,0.0,0.0,7960.0,0.0,0.0,23.0,1825.0,14780.0,9562.0,10.0,7.0,17.0,21.0,173.0,C
116,37901,357190764,357778774,1.0,17479.0,10486.0,25.0,16.0,10.0,0.0,0.0,10214.0,0.0,0.0,26.0,2164.0,17343.0,10872.0,8.0,7.0,24.0,33.0,174.0,C
117,37901,544215599,544225704,1.0,22682.0,13696.0,28.0,27.0,10.0,0.0,0.0,2160.0,0.0,0.0,29.0,2808.0,22633.0,12674.0,15.0,7.0,47.0,47.0,128.0,C
118,38040,107298691,111076532,1.0,22692.0,14032.0,2.0,18.0,0.0,0.0,0.0,7299.0,0.0,0.0,14.0,3129.0,22686.0,16230.0,12.0,8.0,17.0,19.0,114.0,B
119,38115,97480980,119699605,1.0,32509.0,21341.0,11.0,0.0,3.0,0.0,0.0,4919.0,0.0,0.0,79.0,4907.0,32395.0,29171.0,17.0,10.0,3.0,8.0,226.0,B
120,38115,135615831,135632883,1.0,40191.0,25439.0,12.0,0.0,1.0,0.0,0.0,1066.0,0.0,0.0,96.0,5763.0,40067.0,34458.0,39.0,11.0,21.0,18.0,242.0,B
121,39700,58544940,81384154,1.0,10275.0,7193.0,4.0,0.0,0.0,0.0,0.0,10217.0,0.0,0.0,24.0,1639.0,10239.0,9699.0,2.0,5.0,0.0,4.0,47.0,B
122,40019,122273249,143110710,1.0,48412.0,30063.0,10.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,113.0,6997.0,48372.0,38745.0,19.0,15.0,13.0,22.0,431.0,B
123,40142,199493207,204763733,1.0,17482.0,10865.0,4.0,1.0,2.0,0.0,0.0,11994.0,0.0,0.0,27.0,2394.0,17431.0,15188.0,13.0,11.0,9.0,10.0,115.0,C
124,40249,113667577,117279283,1.0,6286.0,3536.0,2.0,0.0,0.0,0.0,1.0,6082.0,0.0,0.0,9.0,820.0,6092.0,4247.0,8.0,5.0,0.0,32.0,49.0,Start
125,40303,219676896,221639824,1.0,11759.0,7285.0,12.0,2.0,9.0,0.0,1.0,4618.0,0.0,0.0,16.0,1592.0,11741.0,8634.0,6.0,7.0,4.0,24.0,99.0,C
126,41413,293051621,299639820,1.0,26503.0,17567.0,1.0,2.0,0.0,0.0,0.0,26185.0,0.0,0.0,59.0,4052.0,26289.0,23607.0,4.0,9.0,5.0,12.0,117.0,C
127,41644,358984131,360216804,1.0,4746.0,2906.0,2.0,0.0,2.0,0.0,0.0,4697.0,0.0,0.0,2.0,610.0,4723.0,3832.0,2.0,7.0,0.0,6.0,43.0,Start
128,42621,47837367,47838263,1.0,7881.0,4574.0,10.0,0.0,0.0,0.0,0.0,7826.0,0.0,0.0,16.0,989.0,7836.0,5397.0,4.0,4.0,0.0,5.0,120.0,Start
129,42643,241855225,243854227,1.0,6468.0,3375.0,3.0,3.0,0.0,0.0,0.0,2088.0,0.0,0.0,2.0,840.0,6273.0,4044.0,0.0,5.0,4.0,7.0,171.0,Start
130,42643,250771972,293379423,1.0,6458.0,3390.0,3.0,3.0,0.0,0.0,0.0,2077.0,0.0,0.0,2.0,848.0,6262.0,4086.0,0.0,5.0,4.0,7.0,172.0,Start
131,42882,352771396,353286524,1.0,9700.0,6217.0,3.0,0.0,0.0,0.0,0.0,7864.0,0.0,0.0,21.0,1289.0,9523.0,7626.0,2.0,7.0,1.0,10.0,130.0,B
132,43824,246853122,246853197,1.0,102427.0,59623.0,13.0,0.0,0.0,0.0,1.0,1886.0,0.0,0.0,106.0,13336.0,102310.0,84983.0,51.0,12.0,381.0,12.0,330.0,FA
133,44142,100515117,120847057,1.0,24671.0,15958.0,7.0,2.0,1.0,0.0,0.0,24123.0,0.0,0.0,62.0,3725.0,24613.0,22334.0,4.0,8.0,2.0,5.0,205.0,B
134,44696,409470423,414391102,1.0,27219.0,17029.0,18.0,0.0,0.0,0.0,1.0,16261.0,0.0,0.0,68.0,4012.0,27091.0,22497.0,13.0,9.0,24.0,25.0,173.0,B
