,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score
15,3466,108347096,118357392,1.0,12635.0,7395.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1478.0,12419.0,7510.0,3.0,10.0,1.0,22.0,207.0,B
16,4098,211965316,212074681,1.0,7057.0,3927.0,13.0,1.0,0.0,0.0,1.0,3905.0,0.0,0.0,3.0,952.0,7044.0,4637.0,7.0,5.0,3.0,7.0,99.0,C
17,4233,409961592,442259366,1.0,10716.0,6678.0,7.0,1.0,0.0,16.0,1.0,8068.0,0.0,0.0,8.0,1424.0,10582.0,6831.0,2.0,7.0,4.0,12.0,102.0,C
18,4243,32317019,32318248,1.0,49724.0,32379.0,5.0,0.0,0.0,0.0,0.0,49573.0,0.0,0.0,99.0,7723.0,49719.0,45773.0,16.0,15.0,0.0,4.0,390.0,FA
19,4285,88348151,90500835,1.0,18876.0,12086.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2595.0,18706.0,14564.0,4.0,10.0,28.0,17.0,140.0,B
20,4687,667758510,672985872,1.0,33788.0,20712.0,2.0,16.0,13.0,2.0,1.0,8953.0,0.0,0.0,32.0,4127.0,33728.0,19715.0,32.0,11.0,35.0,79.0,259.0,C
21,4695,19065468,19065530,1.0,13909.0,9203.0,4.0,0.0,0.0,0.0,0.0,13870.0,0.0,0.0,30.0,2084.0,13908.0,12771.0,6.0,8.0,0.0,1.0,84.0,B
22,4871,41104773,41948024,1.0,21439.0,14042.0,10.0,0.0,0.0,0.0,0.0,21365.0,0.0,0.0,47.0,3149.0,21439.0,17884.0,7.0,10.0,0.0,6.0,152.0,B
23,4941,17815081,19626154,1.0,22813.0,14872.0,3.0,0.0,0.0,0.0,0.0,22736.0,0.0,0.0,76.0,3424.0,22792.0,20570.0,14.0,7.0,0.0,1.0,146.0,B
24,5486,151592607,177195971,1.0,26676.0,15873.0,3.0,0.0,0.0,0.0,1.0,26429.0,0.0,0.0,45.0,3391.0,26469.0,20125.0,17.0,5.0,27.0,7.0,60.0,B
25,5796,8682808,8805589,1.0,6491.0,4159.0,1.0,0.0,0.0,0.0,0.0,6456.0,0.0,0.0,30.0,917.0,6490.0,5865.0,1.0,8.0,0.0,1.0,61.0,B
26,6516,233102100,233252035,1.0,27952.0,17707.0,3.0,1.0,0.0,0.0,0.0,4959.0,0.0,0.0,77.0,3994.0,27861.0,24066.0,16.0,8.0,22.0,9.0,177.0,B
27,6654,203184310,204435799,1.0,41124.0,24907.0,7.0,2.0,2.0,0.0,0.0,23617.0,0.0,0.0,95.0,5783.0,41026.0,29573.0,15.0,13.0,6.0,42.0,365.0,B
28,6760,879541555,905536824,1.0,42994.0,24164.0,6.0,66.0,0.0,0.0,0.0,1228.0,0.0,0.0,45.0,5127.0,42882.0,18646.0,49.0,12.0,93.0,82.0,131.0,GA
29,7463,268025105,268039876,1.0,60526.0,34880.0,5.0,124.0,0.0,0.0,0.0,839.0,0.0,0.0,58.0,7345.0,60333.0,24641.0,41.0,6.0,111.0,219.0,121.0,FA
30,7463,286499656,286515046,1.0,72738.0,41195.0,5.0,147.0,0.0,0.0,0.0,29903.0,0.0,1.0,77.0,8671.0,72519.0,30936.0,59.0,7.0,142.0,250.0,160.0,GA
31,7502,91399016,176761916,1.0,84701.0,57923.0,2.0,0.0,3.0,0.0,0.0,84443.0,0.0,0.0,246.0,13665.0,84633.0,80105.0,6.0,20.0,0.0,14.0,391.0,B
32,7672,252955718,253121809,1.0,19946.0,12193.0,8.0,0.0,1.0,0.0,1.0,18790.0,0.0,0.0,24.0,2793.0,19906.0,15797.0,9.0,6.0,2.0,14.0,221.0,B
33,8302,43074054,43074748,1.0,23489.0,15351.0,5.0,0.0,0.0,0.0,0.0,23189.0,0.0,0.0,39.0,3328.0,23252.0,20768.0,3.0,15.0,0.0,18.0,197.0,B
34,8587,52691674,59062441,1.0,14635.0,6928.0,4.0,0.0,0.0,0.0,0.0,14635.0,0.0,0.0,23.0,1538.0,14635.0,11571.0,27.0,5.0,0.0,1.0,66.0,B
35,8630,9541148,9638047,1.0,8012.0,4744.0,2.0,0.0,0.0,0.0,0.0,8003.0,0.0,0.0,18.0,1064.0,8011.0,6493.0,14.0,4.0,0.0,1.0,60.0,B
36,8690,112486828,114999425,1.0,20614.0,12522.0,7.0,5.0,1.0,0.0,0.0,10893.0,0.0,0.0,33.0,2773.0,20555.0,16774.0,19.0,10.0,6.0,15.0,81.0,C
37,8691,62533819,62534200,1.0,8763.0,5153.0,2.0,0.0,0.0,0.0,0.0,8742.0,0.0,0.0,16.0,1126.0,8742.0,7540.0,8.0,6.0,0.0,2.0,107.0,B
38,9002,75050466,75895752,1.0,8695.0,5249.0,17.0,0.0,1.0,0.0,0.0,8663.0,0.0,0.0,15.0,1187.0,8687.0,6634.0,1.0,4.0,0.0,4.0,175.0,B
39,9361,50717943,66575251,1.0,18022.0,10477.0,2.0,0.0,0.0,0.0,0.0,17979.0,0.0,0.0,21.0,2247.0,18005.0,15576.0,0.0,6.0,0.0,2.0,97.0,B
40,9384,522578512,551401510,1.0,10290.0,5760.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1219.0,10128.0,5101.0,12.0,5.0,7.0,16.0,35.0,C
41,9604,522535740,522562480,1.0,78734.0,46224.0,4.0,23.0,2.0,0.0,0.0,12199.0,0.0,0.0,166.0,10048.0,78509.0,60337.0,80.0,15.0,145.0,44.0,340.0,B
42,9604,941967915,941968009,1.0,90064.0,52320.0,7.0,61.0,7.0,0.0,0.0,12976.0,0.0,2.0,181.0,11307.0,89834.0,55515.0,80.0,13.0,164.0,122.0,303.0,B
43,9620,46371413,186386285,1.0,29527.0,19467.0,3.0,0.0,0.0,0.0,0.0,29350.0,0.0,0.0,53.0,4264.0,29518.0,28182.0,8.0,14.0,0.0,2.0,117.0,B
44,9703,126773200,142736042,1.0,28294.0,17597.0,5.0,0.0,1.0,0.0,0.0,28099.0,0.0,0.0,58.0,3642.0,28147.0,24470.0,34.0,10.0,0.0,6.0,146.0,B
45,10152,46166555,51681869,1.0,23643.0,15725.0,10.0,0.0,0.0,0.0,0.0,23503.0,0.0,0.0,58.0,3465.0,23547.0,21391.0,5.0,8.0,0.0,7.0,184.0,FA
46,10258,123718803,131978983,1.0,16678.0,10823.0,4.0,0.0,0.0,0.0,1.0,15833.0,0.0,0.0,35.0,2389.0,16600.0,13832.0,2.0,10.0,2.0,6.0,164.0,B
47,10338,42139821,49998538,1.0,26703.0,17647.0,5.0,0.0,0.0,0.0,0.0,26584.0,0.0,0.0,69.0,3856.0,26681.0,24810.0,6.0,7.0,0.0,7.0,130.0,B
48,10406,24111052,30885862,1.0,6557.0,4240.0,2.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,18.0,962.0,6530.0,6056.0,1.0,6.0,0.0,3.0,45.0,Start
49,10712,408172678,482772831,1.0,47518.0,28246.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,66.0,6011.0,47308.0,37973.0,50.0,11.0,75.0,27.0,156.0,B
50,10878,10262575,11944571,1.0,21129.0,13327.0,1.0,0.0,0.0,0.0,0.0,21094.0,0.0,0.0,44.0,2803.0,21110.0,18367.0,14.0,5.0,0.0,3.0,183.0,B
51,10878,11944597,19926269,1.0,10898.0,6557.0,1.0,0.0,0.0,0.0,0.0,10874.0,0.0,0.0,22.0,1355.0,10894.0,8711.0,13.0,6.0,0.0,3.0,136.0,B
52,11064,108585132,109131446,1.0,27708.0,18244.0,4.0,0.0,1.0,0.0,0.0,26698.0,0.0,0.0,62.0,4236.0,27607.0,24581.0,12.0,6.0,1.0,9.0,119.0,B
53,11479,546936915,546937058,1.0,21613.0,12666.0,23.0,14.0,0.0,0.0,1.0,4828.0,0.0,0.0,22.0,2755.0,21567.0,12876.0,28.0,5.0,28.0,47.0,138.0,GA
54,11734,361880436,361933338,1.0,36059.0,19203.0,8.0,52.0,1.0,0.0,1.0,3318.0,0.0,0.0,22.0,4027.0,36032.0,15874.0,62.0,6.0,82.0,58.0,161.0,B
55,11734,368853927,369295027,1.0,58160.0,32315.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,7017.0,58076.0,44475.0,86.0,8.0,79.0,16.0,106.0,B
56,11773,390644781,394154342,1.0,32515.0,19211.0,3.0,28.0,3.0,0.0,0.0,2790.0,0.0,0.0,48.0,4250.0,32431.0,20509.0,28.0,7.0,45.0,39.0,85.0,B
57,12635,526607025,526823667,1.0,45043.0,28527.0,8.0,28.0,0.0,9.0,1.0,2999.0,0.0,0.0,60.0,6003.0,44592.0,30749.0,13.0,13.0,25.0,47.0,366.0,FA
58,12635,526823668,531842726,1.0,45694.0,28876.0,8.0,30.0,1.0,9.0,1.0,1775.0,0.0,0.0,60.0,6063.0,45239.0,30826.0,14.0,13.0,27.0,51.0,369.0,B
59,12702,76542210,77599203,1.0,15580.0,10031.0,2.0,0.0,0.0,0.0,1.0,3135.0,0.0,0.0,33.0,2304.0,15574.0,13218.0,11.0,10.0,2.0,6.0,116.0,B
60,13371,111134352,116923078,1.0,45766.0,28679.0,16.0,4.0,0.0,0.0,0.0,1865.0,0.0,0.0,93.0,6519.0,45646.0,40232.0,28.0,16.0,28.0,9.0,224.0,FA
61,13533,46178450,49919846,1.0,18613.0,11311.0,2.0,4.0,0.0,0.0,0.0,18536.0,0.0,0.0,42.0,2554.0,18562.0,15011.0,34.0,6.0,0.0,8.0,149.0,B
62,13896,54458558,54521375,1.0,13163.0,7827.0,5.0,0.0,0.0,0.0,0.0,12803.0,0.0,0.0,25.0,1646.0,12825.0,10968.0,5.0,5.0,0.0,2.0,99.0,B
63,13919,70856231,71756149,1.0,95431.0,47893.0,8.0,117.0,8.0,0.0,1.0,0.0,0.0,0.0,150.0,10087.0,95116.0,51210.0,230.0,13.0,231.0,142.0,399.0,B
64,14142,177658468,186433853,1.0,49160.0,30213.0,6.0,12.0,5.0,0.0,1.0,12452.0,0.0,0.0,59.0,6716.0,49061.0,39963.0,35.0,9.0,41.0,34.0,248.0,B
65,14142,188171859,206559431,1.0,53819.0,32310.0,6.0,29.0,2.0,0.0,0.0,6557.0,0.0,0.0,63.0,7138.0,53720.0,39957.0,50.0,9.0,61.0,50.0,249.0,B
66,14142,207109878,207276585,1.0,56267.0,33850.0,5.0,30.0,4.0,0.0,0.0,6708.0,0.0,0.0,65.0,7490.0,56166.0,41584.0,52.0,9.0,62.0,60.0,216.0,B
67,14186,313010409,313539235,1.0,33629.0,21212.0,13.0,1.0,1.0,0.0,1.0,15462.0,0.0,0.0,45.0,4778.0,33331.0,25633.0,6.0,11.0,32.0,35.0,287.0,B
68,14194,22655920,23229468,1.0,20972.0,13119.0,2.0,0.0,0.0,0.0,0.0,20948.0,0.0,0.0,34.0,2841.0,20960.0,17998.0,25.0,4.0,0.0,2.0,190.0,B
69,14690,376694839,376715979,1.0,29365.0,15824.0,3.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,3407.0,29246.0,18989.0,51.0,10.0,40.0,35.0,175.0,B
70,14912,124443635,132629815,1.0,38519.0,25169.0,7.0,3.0,4.0,0.0,0.0,7831.0,0.0,0.0,84.0,5464.0,38362.0,34198.0,21.0,14.0,4.0,17.0,276.0,B
71,14986,159531097,177004687,1.0,7255.0,4583.0,2.0,0.0,1.0,0.0,0.0,7138.0,0.0,0.0,7.0,958.0,7162.0,6389.0,2.0,6.0,0.0,3.0,54.0,B
72,15080,176930112,177002830,1.0,14333.0,8848.0,5.0,0.0,0.0,0.0,0.0,8096.0,0.0,0.0,23.0,1968.0,14294.0,12342.0,5.0,7.0,13.0,4.0,90.0,B
73,15123,10264972,11209720,1.0,15268.0,9929.0,5.0,0.0,0.0,0.0,0.0,15261.0,0.0,0.0,38.0,2171.0,15267.0,14026.0,10.0,8.0,0.0,3.0,93.0,B
74,15226,198008525,198008607,1.0,11483.0,7516.0,4.0,0.0,1.0,0.0,0.0,9307.0,0.0,0.0,23.0,1572.0,11394.0,9933.0,2.0,5.0,4.0,5.0,149.0,B
75,15226,198008695,198021699,1.0,11480.0,7514.0,4.0,0.0,0.0,0.0,0.0,9307.0,0.0,0.0,23.0,1572.0,11391.0,9933.0,2.0,5.0,4.0,5.0,149.0,B
76,15274,523455811,537195285,1.0,50186.0,28463.0,6.0,33.0,0.0,0.0,1.0,7755.0,0.0,2.0,55.0,6023.0,49394.0,34492.0,62.0,8.0,54.0,79.0,239.0,B
77,15533,21543482,21580845,1.0,5845.0,3536.0,3.0,0.0,0.0,0.0,0.0,5837.0,0.0,0.0,16.0,782.0,5845.0,3915.0,3.0,6.0,0.0,4.0,64.0,Start
78,15611,382257850,382516862,1.0,16213.0,9373.0,2.0,10.0,0.0,0.0,0.0,4812.0,0.0,0.0,32.0,2118.0,16179.0,11313.0,25.0,9.0,22.0,19.0,50.0,C
79,15781,300403491,316475983,1.0,57995.0,36157.0,29.0,5.0,2.0,0.0,1.0,6272.0,0.0,0.0,74.0,7940.0,57527.0,48429.0,33.0,13.0,30.0,31.0,440.0,C
80,15930,47998258,49004601,1.0,18402.0,11665.0,7.0,0.0,1.0,0.0,0.0,18327.0,0.0,0.0,28.0,2650.0,18335.0,15535.0,18.0,5.0,0.0,6.0,146.0,B
81,15992,8809311,8989906,1.0,28116.0,17272.0,9.0,0.0,0.0,0.0,0.0,28116.0,0.0,0.0,48.0,3883.0,28116.0,21102.0,14.0,8.0,0.0,8.0,309.0,FA
82,15992,109833709,115236230,1.0,84577.0,51264.0,31.0,26.0,5.0,0.0,1.0,2649.0,0.0,0.0,107.0,11158.0,84377.0,61137.0,80.0,11.0,44.0,70.0,661.0,C
83,16095,32307750,34917911,1.0,40608.0,26646.0,18.0,0.0,0.0,0.0,0.0,40523.0,0.0,0.0,86.0,6063.0,40531.0,36247.0,16.0,14.0,0.0,3.0,342.0,FA
84,16341,42489755,50163633,1.0,20636.0,12603.0,8.0,0.0,0.0,0.0,0.0,20509.0,0.0,0.0,40.0,2810.0,20515.0,16885.0,24.0,10.0,0.0,2.0,174.0,B
85,16635,589448577,589450944,1.0,162377.0,96168.0,10.0,415.0,6.0,0.0,1.0,0.0,0.0,0.0,224.0,20637.0,161164.0,88942.0,112.0,18.0,303.0,460.0,680.0,B
86,16635,589480321,590463256,1.0,162305.0,96120.0,10.0,415.0,6.0,0.0,1.0,0.0,0.0,0.0,224.0,20628.0,161092.0,88942.0,112.0,18.0,303.0,459.0,680.0,B
87,16687,527680173,535503054,1.0,8800.0,4686.0,2.0,1.0,0.0,0.0,0.0,2353.0,0.0,0.0,18.0,983.0,8731.0,6657.0,8.0,4.0,11.0,8.0,60.0,C
88,16760,85694240,115272925,1.0,85751.0,54608.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,200.0,11997.0,85584.0,73131.0,77.0,10.0,18.0,9.0,360.0,B
89,16995,905534947,905816402,1.0,44929.0,28349.0,11.0,52.0,3.0,0.0,0.0,542.0,0.0,0.0,45.0,6006.0,44708.0,24837.0,11.0,11.0,64.0,92.0,202.0,C
90,17068,43277335,43309753,1.0,34991.0,20508.0,6.0,0.0,1.0,4.0,0.0,34890.0,0.0,0.0,46.0,4361.0,34890.0,26337.0,56.0,11.0,0.0,20.0,445.0,B
91,17337,13829537,13975195,1.0,25243.0,15960.0,3.0,0.0,0.0,0.0,0.0,25213.0,0.0,0.0,53.0,3517.0,25223.0,22132.0,37.0,11.0,0.0,2.0,90.0,B
92,17391,82883848,84006586,1.0,69136.0,42441.0,2.0,1.0,8.0,16.0,0.0,20466.0,0.0,0.0,102.0,8998.0,68873.0,57378.0,85.0,14.0,51.0,24.0,551.0,B
93,17629,482961560,482964656,1.0,44509.0,27245.0,6.0,3.0,2.0,0.0,0.0,12575.0,0.0,0.0,63.0,6291.0,44335.0,35915.0,48.0,9.0,39.0,19.0,142.0,B
94,17659,73102389,79436580,1.0,8292.0,5299.0,3.0,0.0,1.0,0.0,1.0,8274.0,0.0,0.0,24.0,1178.0,8292.0,6822.0,7.0,6.0,0.0,4.0,55.0,B
95,17809,524165223,527843985,1.0,80563.0,45878.0,2.0,86.0,7.0,0.0,0.0,5949.0,0.0,0.0,88.0,9874.0,80427.0,49681.0,117.0,12.0,145.0,138.0,502.0,B
96,17862,133663201,135955245,1.0,75113.0,43110.0,19.0,20.0,0.0,0.0,1.0,3133.0,0.0,0.0,91.0,9577.0,75004.0,53748.0,125.0,13.0,147.0,47.0,315.0,FA
97,17897,146994148,149162444,1.0,26173.0,17205.0,11.0,0.0,0.0,7.0,1.0,25990.0,0.0,0.0,54.0,3676.0,26012.0,21741.0,11.0,12.0,1.0,6.0,207.0,B
98,18048,56222139,56222270,1.0,59496.0,40143.0,5.0,0.0,0.0,0.0,0.0,59428.0,0.0,0.0,164.0,8288.0,59456.0,53409.0,28.0,17.0,0.0,12.0,473.0,FA
99,18217,10149774,12669868,1.0,15074.0,10044.0,6.0,0.0,0.0,0.0,0.0,15010.0,0.0,0.0,23.0,2280.0,15060.0,13924.0,7.0,6.0,0.0,1.0,68.0,B
100,18271,70569270,73485669,1.0,11891.0,7677.0,2.0,0.0,0.0,0.0,0.0,11810.0,0.0,0.0,19.0,1524.0,11812.0,9502.0,5.0,3.0,0.0,2.0,164.0,B
101,18569,9734854,9957789,1.0,6444.0,4300.0,1.0,0.0,0.0,0.0,0.0,6413.0,0.0,0.0,7.0,926.0,6427.0,5972.0,0.0,1.0,0.0,1.0,34.0,Start
102,19260,40439654,43257883,1.0,37271.0,22015.0,2.0,0.0,0.0,3.0,1.0,36910.0,0.0,0.0,39.0,4496.0,37001.0,26533.0,34.0,19.0,0.0,13.0,449.0,B
103,19356,123873969,125573403,1.0,39062.0,22272.0,8.0,2.0,15.0,0.0,0.0,7684.0,0.0,0.0,62.0,4486.0,38974.0,31034.0,51.0,18.0,43.0,34.0,239.0,C
104,19548,10007627,10617464,1.0,28013.0,19146.0,5.0,0.0,0.0,0.0,0.0,27927.0,0.0,0.0,64.0,4320.0,28013.0,26599.0,6.0,12.0,0.0,2.0,148.0,B
105,19857,138772811,138921805,1.0,49834.0,32702.0,2.0,0.0,0.0,0.0,1.0,49675.0,0.0,0.0,72.0,6694.0,49798.0,40421.0,19.0,18.0,0.0,11.0,411.0,FA
106,19857,139103630,139119432,1.0,50062.0,32711.0,2.0,0.0,0.0,0.0,1.0,49994.0,0.0,0.0,71.0,6692.0,50026.0,40382.0,22.0,18.0,0.0,12.0,413.0,FA
107,20023,279456610,279783381,1.0,31604.0,19212.0,2.0,17.0,1.0,0.0,0.0,26296.0,0.0,0.0,36.0,4082.0,31540.0,21487.0,23.0,11.0,22.0,23.0,133.0,B
108,20311,144822733,177195888,1.0,20635.0,13588.0,2.0,0.0,0.0,0.0,0.0,20551.0,0.0,0.0,36.0,2734.0,20575.0,17833.0,16.0,30.0,0.0,5.0,214.0,B
109,20650,24721082,39437031,1.0,16641.0,11109.0,1.0,0.0,0.0,0.0,0.0,16597.0,0.0,0.0,54.0,2404.0,16641.0,15884.0,5.0,8.0,0.0,2.0,57.0,B
110,21148,35180027,35598024,1.0,42736.0,24040.0,3.0,0.0,0.0,0.0,1.0,42533.0,0.0,0.0,63.0,5018.0,42533.0,28252.0,35.0,11.0,0.0,14.0,436.0,FA
111,21734,671631898,674187761,1.0,16749.0,8969.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1869.0,16734.0,7554.0,33.0,7.0,34.0,36.0,93.0,C
112,22106,167991445,177219074,1.0,38627.0,24625.0,5.0,1.0,1.0,0.0,1.0,38539.0,0.0,0.0,87.0,5418.0,38617.0,30632.0,7.0,14.0,2.0,12.0,367.0,B
113,22281,20588917,35086153,1.0,3965.0,2729.0,2.0,0.0,0.0,0.0,0.0,3949.0,0.0,0.0,12.0,649.0,3965.0,3823.0,0.0,2.0,0.0,2.0,18.0,Start
114,22794,39314086,40330446,1.0,18094.0,12278.0,2.0,0.0,0.0,0.0,0.0,18050.0,0.0,0.0,29.0,2693.0,18092.0,16065.0,5.0,7.0,0.0,7.0,89.0,B
115,22800,43533627,43691422,1.0,8949.0,5734.0,5.0,0.0,0.0,0.0,1.0,8910.0,0.0,0.0,19.0,1209.0,8935.0,7430.0,6.0,8.0,0.0,3.0,80.0,B
116,22800,43715810,45229110,1.0,8171.0,5211.0,5.0,0.0,0.0,0.0,1.0,8144.0,0.0,0.0,18.0,1105.0,8163.0,6669.0,6.0,7.0,0.0,3.0,80.0,B
117,23213,24906682,25065708,1.0,35561.0,22519.0,5.0,0.0,0.0,0.0,0.0,35429.0,0.0,0.0,87.0,5032.0,35449.0,31808.0,20.0,9.0,0.0,1.0,196.0,B
118,23244,493294540,527365261,1.0,54743.0,32945.0,1.0,9.0,4.0,0.0,0.0,19741.0,0.0,0.0,62.0,7086.0,54597.0,42301.0,54.0,12.0,48.0,37.0,377.0,B
119,23346,143921964,177238592,1.0,4778.0,3105.0,1.0,0.0,0.0,0.0,0.0,4752.0,0.0,0.0,20.0,651.0,4768.0,4181.0,3.0,4.0,0.0,3.0,61.0,Start
120,25074,20611226,56876622,1.0,44401.0,28959.0,2.0,0.0,0.0,0.0,0.0,44385.0,0.0,0.0,140.0,6240.0,44397.0,40286.0,44.0,15.0,0.0,7.0,271.0,B
121,25908,172272843,173396899,1.0,15587.0,9418.0,2.0,9.0,0.0,0.0,0.0,4263.0,0.0,0.0,23.0,2128.0,15583.0,12462.0,14.0,9.0,10.0,15.0,46.0,C
122,25929,345147957,345148142,1.0,12708.0,7974.0,12.0,0.0,0.0,0.0,1.0,10092.0,0.0,1.0,15.0,1503.0,12588.0,9434.0,9.0,7.0,2.0,13.0,147.0,C
123,25938,144448824,152666942,1.0,120236.0,65766.0,15.0,54.0,7.0,0.0,1.0,3859.0,0.0,0.0,161.0,14515.0,120069.0,90227.0,231.0,19.0,259.0,88.0,587.0,B
124,26264,116288521,118877644,1.0,9464.0,5539.0,15.0,1.0,0.0,0.0,0.0,7054.0,0.0,0.0,9.0,1244.0,9440.0,6633.0,5.0,7.0,4.0,10.0,151.0,C
125,26961,28302318,29595658,1.0,23219.0,13776.0,1.0,0.0,0.0,0.0,0.0,23075.0,0.0,0.0,30.0,3101.0,23133.0,18891.0,48.0,13.0,0.0,6.0,276.0,B
126,27036,497472180,513854281,1.0,22778.0,14352.0,3.0,5.0,2.0,0.0,0.0,18758.0,0.0,0.0,47.0,3297.0,22605.0,19012.0,11.0,9.0,6.0,19.0,190.0,C
127,27328,131200018,176871945,1.0,53753.0,35978.0,2.0,0.0,1.0,0.0,0.0,50790.0,0.0,0.0,67.0,7757.0,53581.0,48723.0,9.0,10.0,6.0,15.0,436.0,B
128,27475,110689038,177237998,1.0,9628.0,6370.0,1.0,0.0,0.0,0.0,0.0,9601.0,0.0,0.0,26.0,1412.0,9623.0,8697.0,1.0,7.0,0.0,5.0,69.0,B
129,27790,107064022,107773467,1.0,116095.0,66191.0,3.0,6.0,1.0,0.0,1.0,86849.0,0.0,0.0,179.0,13474.0,115960.0,91412.0,151.0,16.0,128.0,19.0,453.0,B
130,27790,109263390,109294662,1.0,116181.0,66227.0,3.0,6.0,1.0,0.0,1.0,86935.0,0.0,0.0,179.0,13481.0,116046.0,91444.0,152.0,16.0,128.0,20.0,454.0,B
131,27790,109788765,109793901,1.0,116212.0,66245.0,3.0,6.0,1.0,0.0,1.0,86966.0,0.0,0.0,179.0,13486.0,116077.0,91470.0,152.0,16.0,128.0,20.0,455.0,B
132,28066,176531122,176784559,1.0,33062.0,19767.0,1.0,30.0,0.0,4.0,0.0,1105.0,0.0,0.0,31.0,4385.0,33060.0,23567.0,37.0,13.0,57.0,34.0,122.0,B
133,28334,35213601,35214126,1.0,9184.0,6162.0,4.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,21.0,1418.0,9166.0,8096.0,0.0,6.0,0.0,6.0,83.0,B
134,28368,76822815,82332535,1.0,35186.0,22347.0,6.0,0.0,0.0,0.0,0.0,35092.0,0.0,0.0,87.0,5192.0,35106.0,31007.0,34.0,13.0,0.0,11.0,243.0,B
